Country,Account Type,Account Holder Name,Company Registration No,Permit/Plan Date,Account status,Main Address Line,Postal Code,City,Allowance In Allocation In 2005,Allowance In Allocation In 2006,Allowance In Allocation In 2007,Allowance In Allocation In 2008,Allowance In Allocation In 2009,Allowance In Allocation In 2010,Allowance In Allocation In 2011,Allowance In Allocation In 2012,Allowance In Allocation In 2013,Allowance In Allocation In 2014,Allowance In Allocation In 2015,Allowance In Allocation In 2016,Allowance In Allocation In 2017,Allowance In Allocation In 2018,Allowance In Allocation In 2019,Allowance In Allocation In 2020,Verified Emissions In 2005,Verified Emissions In 2006,Verified Emissions In 2007,Verified Emissions In 2008,Verified Emissions In 2009,Verified Emissions In 2010,Verified Emissions In 2011,Verified Emissions In 2012,Verified Emissions In 2013,Verified Emissions In 2014,Verified Emissions In 2015,Verified Emissions In 2016,Verified Emissions In 2017,Verified Emissions In 2018,Verified Emissions In 2019,Verified Emissions In 2020,Units Surrendered In 2005,Units Surrendered In 2006,Units Surrendered In 2007,Units Surrendered In 2008,Units Surrendered In 2009,Units Surrendered In 2010,Units Surrendered In 2011,Units Surrendered In 2012,Units Surrendered In 2013,Units Surrendered In 2014,Units Surrendered In 2015,Units Surrendered In 2016,Units Surrendered In 2017,Units Surrendered In 2018,Units Surrendered In 2019,Units Surrendered In 2020
Lithuania,Operator Holding Account,AB Lifosa,161110455,2005-12-02,open,Juodkiskio g. 50  LT-57502  Kedainiai,LT-57502,Kedainiai,23118,17338,17337,99940,99939,99939,99939,99939,179954,175295,170688,166138,161642,157199,152808,148474,7782,1112,612,838,0,965,645,848,840,326,784,266,,,,,7782,1112,612,838,,965,645,848,840,326,784,266,,,,
Lithuania,Operator Holding Account,UAB Lino apdaila,301733421,2005-12-02,closed,S.Kerbedzio g. 23  LT35114  Panevezys,LT35114,Panevezys,17724,13293,13293,10607,10607,10607,10607,10607,,,,,,,,,11357,10156,9827,6595,4035,4737,4188,0,,,,,,,,,11357,10156,9827,6595,4035,4737,4188,,,,,,,,,
Lithuania,Operator Holding Account,AB Nordic Sugar Kedainiai,161111219,2005-12-02,closed,Pramones g. 6  LT-57500 Kedainiai,LT-57500,Kedainiai,33066,24800,24800,29860,29860,0,0,0,,,,,,,,,19556,18613,19838,443,236,0,0,,,,,,,,,,19556,18613,19838,679,,,,,,,,,,,,
Lithuania,Operator Holding Account,AB Nordic Sugar Kedainiai,161111219,2005-12-02,closed,Pramones g. 6  LT-57500 Kedainiai,LT-57500,Kedainiai,35579,26685,26684,,,,,,,,,,,,,,335,86,0,0,,Not Reported,,,,,,,,,,,335,86,,,,,,,,,,,,,,
Lithuania,Operator Holding Account,AB Klaipedos nafta,110648893,2005-12-02,open,Buriu 19  a.d. 81  LT-91003 Klaipeda,LT-91003,Klaipeda,34750,26063,26063,19692,19692,19691,19691,19691,21368,19123,16939,14820,12766,10780,8858,7007,14740,16389,28702,29241,25619,28329,27814,23851,18239,16582,15787,17526,,,,,14740,16389,28702,29241,25619,28329,27814,23851,18239,16582,15787,17526,,,,
Lithuania,Operator Holding Account,AB Naujasis kalcitas,153085326,2005-12-02,closed,"J.Dalinkeviciaus 2K,  Naujoji Akmene",LT-85118,Naujoji Akmene,8620,6466,6466,,,,,,,,,,,,,,5392,6810,4534,0,,Not Reported,,,,,,,,,,,5392,6810,4534,,,,,,,,,,,,,
Lithuania,Operator Holding Account,ZUB Dembavos siltnamiai,168558895,2005-12-02,closed,Akaciju 3 Dembava  LT-38191 Panevezio r.,LT-38191,Panevezio r.,7321,5491,5491,4879,4879,4879,4879,4879,2666,0,0,0,0,0,0,0,5817,5184,2816,3081,1160,148,171,158,0,,,,,,,,5817,5184,2816,3081,1160,148,171,158,,,,,,,,
Lithuania,Operator Holding Account,UAB Lietuvos cukrus,151004254,2005-12-02,open,P. Armino 65  LT-68127  Marijampole,LT-68127,Marijampole,29916,22438,22438,17153,17153,17153,17153,17153,13327,13095,12861,12624,12385,12143,11899,11654,14751,10566,13407,5563,11261,16574,16274,16233,20847,18443,7275,14686,,,,,14751,10566,13407,5563,11261,16574,16274,16233,20847,18443,7275,14686,,,,
Lithuania,Operator Holding Account,AB imoniu grupe ALITA,302444238,2005-12-02,closed,Miskininku 17  LT-62200 Alytus,LT-62200,Alytus,7791,5844,5843,3963,3962,3962,9439,7457,1207,1080,956,0,0,0,0,0,4104,4508,3842,2053,1910,1995,1538,1373,1513,1394,1026,Excluded,,,,,4104,4508,3842,2053,1910,1995,1538,1373,1513,1394,1026,,,,,
Lithuania,Operator Holding Account,UAB Idavang Pasodėlė,301469530,2005-12-02,open,"Pasodėlės k., Krekenavos sen.",LT-38300,Panevėžio r. sav.,11354,8516,8515,4664,4664,4664,4663,4663,2099,1879,1664,1457,1255,1059,870,688,6587,4067,3706,1272,0,0,0,0,0,0,0,0,,,,,6587,4067,3706,1272,,,,,,,,,,,,
