Country,Account Type,Account Holder Name,Company Registration No,Permit/Plan Date,Account status,Main Address Line,Postal Code,City,Allowance In Allocation In 2005,Allowance In Allocation In 2006,Allowance In Allocation In 2007,Allowance In Allocation In 2008,Allowance In Allocation In 2009,Allowance In Allocation In 2010,Allowance In Allocation In 2011,Allowance In Allocation In 2012,Allowance In Allocation In 2013,Allowance In Allocation In 2014,Allowance In Allocation In 2015,Allowance In Allocation In 2016,Allowance In Allocation In 2017,Allowance In Allocation In 2018,Allowance In Allocation In 2019,Allowance In Allocation In 2020,Verified Emissions In 2005,Verified Emissions In 2006,Verified Emissions In 2007,Verified Emissions In 2008,Verified Emissions In 2009,Verified Emissions In 2010,Verified Emissions In 2011,Verified Emissions In 2012,Verified Emissions In 2013,Verified Emissions In 2014,Verified Emissions In 2015,Verified Emissions In 2016,Verified Emissions In 2017,Verified Emissions In 2018,Verified Emissions In 2019,Verified Emissions In 2020,Units Surrendered In 2005,Units Surrendered In 2006,Units Surrendered In 2007,Units Surrendered In 2008,Units Surrendered In 2009,Units Surrendered In 2010,Units Surrendered In 2011,Units Surrendered In 2012,Units Surrendered In 2013,Units Surrendered In 2014,Units Surrendered In 2015,Units Surrendered In 2016,Units Surrendered In 2017,Units Surrendered In 2018,Units Surrendered In 2019,Units Surrendered In 2020
Netherlands,Operator Holding Account,Asfaltproductie Regio Amsterdam B.V.,34217572,2013-01-01,open,Aziëhavenweg 20,1046 BK,Amsterdam,,,,,,,,,5875,5258,4657,4075,3510,2964,2435,1927,,,,,,,,,8784,7146,6853,9196,,,,,,,,,,,,,8784,7146,6853,9196,,,,
Netherlands,Operator Holding Account,N.V. Nederlandse Gasunie,02029700,2013-01-02,open,Concourslaan 17,9727 KC,GRONINGEN,,,,,,,,,34822,31164,454,397,343,289,237,188,,,,,,,,,30052,4453,7161,4045,,,,,,,,,,,,,30052,4453,7161,4045,,,,
Netherlands,Operator Holding Account,N.V. Nederlandse Gasunie,02029700,2013-01-02,open,Concourslaan 17,9727 KC,GRONINGEN,,,,,,,,,132,119,68,59,79,66,55,44,,,,,,,,,92,92,84,221,,,,,,,,,,,,,92,92,84,221,,,,
Netherlands,Operator Holding Account,N.V. Nederlandse Gasunie,02029700,2013-01-02,open,Concourslaan 17,9727 KC,GRONINGEN,,,,,,,,,12806,11460,202,177,152,129,106,83,,,,,,,,,8732,1897,328,1121,,,,,,,,,,,,,8732,1897,328,1121,,,,
Netherlands,Operator Holding Account,N.V. Nederlandse Gasunie,02029700,2013-01-02,open,Concourslaan 17,9727 KC,GRONINGEN,,,,,,,,,4501,4029,1797,797,18,15,12,10,,,,,,,,,15898,1857,686,611,,,,,,,,,,,,,15898,1857,686,611,,,,
Netherlands,Operator Holding Account,N.V. Nederlandse Gasunie,02029700,2013-01-02,open,Concourslaan 17,9727 KC,GRONINGEN,,,,,,,,,20028,17924,211,185,159,134,110,87,,,,,,,,,23750,8975,5548,4357,,,,,,,,,,,,,23750,8975,5548,4357,,,,
Netherlands,Operator Holding Account,N.V. Nederlandse Gasunie,02029700,2013-01-02,open,Concourslaan 17,9727 KC,GRONINGEN,,,,,,,,,11371,10177,113,98,85,71,59,46,,,,,,,,,7370,5420,2364,3057,,,,,,,,,,,,,7370,5420,2364,3057,,,,
Netherlands,Operator Holding Account,N.V. Nederlandse Gasunie,02029700,2013-01-02,open,Concourslaan 17,9727 KC,GRONINGEN,,,,,,,,,5148,4608,2146,1878,1618,1366,1122,888,,,,,,,,,8271,2635,2337,2856,,,,,,,,,,,,,8271,2635,2337,2856,,,,
Netherlands,Operator Holding Account,N.V. Nederlandse Gasunie,02029700,2013-01-02,open,Concourslaan 17,9727 KC,GRONINGEN,,,,,,,,,17074,15279,6878,6018,167,142,116,92,,,,,,,,,26843,8152,5053,2342,,,,,,,,,,,,,26843,8152,5053,2342,,,,
Netherlands,Operator Holding Account,Centrica Production Nederland B.V.,34081068,2013-07-25,open,Polarisavenue 39 Transpolis,2132 JH,HOOFDDORP,,,,,,,,,101612,99847,98062,96257,94434,92592,90728,88857,,,,,,,,,152766,127309,107384,113958,,,,,,,,,,,,,152766,127309,107384,113958,,,,
