Country,Account Type,Account Holder Name,Company Registration No,Permit/Plan Date,Account status,Main Address Line,Postal Code,City,Allowance In Allocation In 2005,Allowance In Allocation In 2006,Allowance In Allocation In 2007,Allowance In Allocation In 2008,Allowance In Allocation In 2009,Allowance In Allocation In 2010,Allowance In Allocation In 2011,Allowance In Allocation In 2012,Allowance In Allocation In 2013,Allowance In Allocation In 2014,Allowance In Allocation In 2015,Allowance In Allocation In 2016,Allowance In Allocation In 2017,Allowance In Allocation In 2018,Allowance In Allocation In 2019,Allowance In Allocation In 2020,Verified Emissions In 2005,Verified Emissions In 2006,Verified Emissions In 2007,Verified Emissions In 2008,Verified Emissions In 2009,Verified Emissions In 2010,Verified Emissions In 2011,Verified Emissions In 2012,Verified Emissions In 2013,Verified Emissions In 2014,Verified Emissions In 2015,Verified Emissions In 2016,Verified Emissions In 2017,Verified Emissions In 2018,Verified Emissions In 2019,Verified Emissions In 2020,Units Surrendered In 2005,Units Surrendered In 2006,Units Surrendered In 2007,Units Surrendered In 2008,Units Surrendered In 2009,Units Surrendered In 2010,Units Surrendered In 2011,Units Surrendered In 2012,Units Surrendered In 2013,Units Surrendered In 2014,Units Surrendered In 2015,Units Surrendered In 2016,Units Surrendered In 2017,Units Surrendered In 2018,Units Surrendered In 2019,Units Surrendered In 2020
Slovenia,Operator Holding Account,"TONDACH SLOVENIJA, D.O.O.",1414119000,2005-01-01,open,Boreci 49,SI-9242,Križevci pri Ljutomeru,9437,8987,8537,7208,7208,7208,7208,7208,,,,,,,,,8877,8803,9052,8956,7976,6380,7000,6586,Excluded,Excluded,Excluded,Excluded,,,,,8877,8803,9052,8956,7976,6380,7000,6586,,,,,,,,
Slovenia,Operator Holding Account,ETI D.D.,5042178000,2005-01-01,closed,Obrezija 5,SI-1411,Izlake,4051,3841,3631,3661,3661,3661,3661,3661,,,,,,,,,4089,4251,4323,4660,3223,4593,4443,3726,Excluded,,,,,,,,4089,4251,4323,4660,3223,4593,4443,3726,,,,,,,,
Slovenia,Operator Holding Account,ETI D.D.,5042178000,2005-01-01,closed,Obrezija 5,SI-1411,Izlake,,,,1083,1083,1083,1104,1502,,,,,,,,,1412,1534,1695,2053,1634,2075,2341,2329,Excluded,,,,,,,,1412,1534,1695,2053,1634,2075,2341,2329,,,,,,,,
Slovenia,Operator Holding Account,OPEKARNA NOVO MESTO D.O.O.,16861299,2005-12-08,closed,Zalog 21,SI-8000,Novo mesto,3968,3792,3616,,,,,,,,,,,,,,3494,3340,1572,,Not Reported,Not Reported,,,,,,,,,,,3494,3340,1572,,,,,,,,,,,,,
Slovenia,Operator Holding Account,STEKLARNA HRASTNIK D.O.O.,5254132000,2005-01-01,open,Cesta 1. maja 14,SI-1430,Hrastnik,33955,32492,31029,37012,37012,37012,37012,37012,28400,27907,27409,26904,26394,25879,25358,24835,30115,26381,31135,31292,28311,29289,29599,27846,19970,20646,20761,23763,,,,,30115,26381,31135,31292,28311,29289,29599,27846,19970,20646,20761,23763,,,,
Slovenia,Operator Holding Account,"VIPAP VIDEM KRŠKO, D.D.",5971101000,2005-01-01,open,Tovarniška 18,SI-8270,Krško,261734,248142,234551,172697,172697,172697,172697,172697,73065,71771,70465,69143,67809,66464,65104,63739,232431,208358,155031,153182,137756,142757,146359,130991,136745,132995,123116,112032,,,,,232431,208358,155031,153182,137756,142757,146359,130991,136745,132995,123116,112032,,,,
Slovenia,Operator Holding Account,"KOLIČEVO KARTON, D.O.O.",5033691000,2005-01-01,open,Papirniška 1,SI-1230,Domžale,73700,69873,66046,68969,68969,68969,68969,68969,70802,69570,68326,67069,65799,64515,63217,61912,71995,72820,70682,64700,66024,69858,61410,71327,70429,70276,69244,72280,,,,,71995,72820,70682,64700,66024,69858,61410,71327,70429,70276,69244,72280,,,,
Slovenia,Operator Holding Account,"PAPIRNICA VEVČE, D.O.O.",5033721000,2005-01-01,open,Papirniška pot 25,SI-1261,Ljubljana,63230,59947,56663,56387,56387,56387,56387,56387,38260,37574,36882,36183,35480,34769,34050,33329,55088,56536,55659,55489,48962,40455,39306,40295,39473,39892,39983,41393,,,,,55088,56536,55659,55489,48962,40455,39306,40295,39473,39892,39983,41393,,,,
Slovenia,Operator Holding Account,PALOMA D.D.,5034639000,2005-01-01,open,Sladki Vrh 1,SI-2214,Sladki Vrh,41475,39322,37168,38072,38072,38072,38072,38072,23601,23155,22705,22251,21796,21338,20875,20413,40077,35027,35863,34319,34048,30994,30193,30910,28331,29119,28075,27147,,,,,40077,35027,35863,34319,34048,30994,30193,30910,28331,29119,28075,27147,,,,
Slovenia,Operator Holding Account,GORIČANE D.D. MEDVODE,5042291000,2005-01-01,open,Ladja 10,SI-1215,Medvode,38575,36572,34569,32834,32834,32834,32834,32834,27135,26664,26187,25705,25219,24727,24229,23729,31984,29722,30976,29666,29543,29467,30124,30038,27572,25365,19959,23575,,,,,31984,29722,30976,29666,29543,29467,30124,30038,27572,25365,19959,23575,,,,
Slovenia,Operator Holding Account,"RADEČE PAPIR NOVA, d.o.o.",6517897000,2005-01-01,open,Njivice 7,SI-1433,Radeče,35564,33718,31871,34868,34868,34868,34868,34868,1838,1806,14949,14674,14396,14116,13831,13547,34957,32263,31929,31952,31943,24058,12789,2210,44,7700,11957,13112,,,,,34957,32263,31929,31952,31943,24058,12789,2210,44,7700,11957,13112,,,,
Slovenia,Operator Holding Account,LEPENKA TRGOVINA d.o.o.,6578098000,2005-01-01,open,Slap 8,SI-4290,Tržič,4900,4645,4391,3380,3380,3380,3380,3380,2690,2643,2595,1435,1408,1380,1353,1325,3456,3482,3375,3030,2454,2881,2687,2586,2434,2165,2092,2120,,,,,9545,,768,3030,2454,2881,2687,2586,2434,2165,2092,2120,,,,
Slovenia,Operator Holding Account,"PALOMA D.D., Ceršak",5034639000,2005-01-01,closed,Tovarniška cesta 4,SI-2215,Ceršak,3217,3050,2883,834,834,834,834,834,,,,,,,,,499,302,274,254,257,264,240,247,,,,,,,,,499,302,274,254,257,264,240,247,,,,,,,,
Slovenia,Operator Holding Account,PALOMA PREVALJE D.D.,95211519,2005-01-01,closed,Nicina 10,SI-2391,Prevalje,2696,2556,2416,2802,2802,2802,0,0,,,,,,,,,2760,2548,2805,2623,1018,0,,,,,,,,,,,2760,2548,2805,2623,1018,,,,,,,,,,,
Slovenia,Operator Holding Account,"AQUASAVA, D.O.O. KRANJ",5707625,2005-01-01,closed,Gorenjesavska cesta 12,SI-4000,Kranj,15117,14332,13547,8448,8448,,,,,,,,,,,,7496,7173,7466,4476,0,0,Not Reported,,,,,,,,,,7496,7173,7466,4476,,,,,,,,,,,,
Slovenia,Operator Holding Account,"BELINKA PERKEMIJA, D.O.O.",5487838000,2005-01-01,open,Zasavska cesta 95,SI-1231,Ljubljana-Črnuče,19156,18161,17166,17528,17528,17528,17528,17528,19771,19428,19080,18729,18374,18016,17653,17289,17878,19100,20156,21791,19275,19176,17632,14711,16007,16734,18109,18813,,,,,17878,19100,20156,21791,19275,19176,17632,14711,16007,16734,18109,18813,,,,
