Country,Account Type,Account Holder Name,Company Registration No,Permit/Plan Date,Account status,Main Address Line,Postal Code,City,Allowance In Allocation In 2005,Allowance In Allocation In 2006,Allowance In Allocation In 2007,Allowance In Allocation In 2008,Allowance In Allocation In 2009,Allowance In Allocation In 2010,Allowance In Allocation In 2011,Allowance In Allocation In 2012,Allowance In Allocation In 2013,Allowance In Allocation In 2014,Allowance In Allocation In 2015,Allowance In Allocation In 2016,Allowance In Allocation In 2017,Allowance In Allocation In 2018,Allowance In Allocation In 2019,Allowance In Allocation In 2020,Verified Emissions In 2005,Verified Emissions In 2006,Verified Emissions In 2007,Verified Emissions In 2008,Verified Emissions In 2009,Verified Emissions In 2010,Verified Emissions In 2011,Verified Emissions In 2012,Verified Emissions In 2013,Verified Emissions In 2014,Verified Emissions In 2015,Verified Emissions In 2016,Verified Emissions In 2017,Verified Emissions In 2018,Verified Emissions In 2019,Verified Emissions In 2020,Units Surrendered In 2005,Units Surrendered In 2006,Units Surrendered In 2007,Units Surrendered In 2008,Units Surrendered In 2009,Units Surrendered In 2010,Units Surrendered In 2011,Units Surrendered In 2012,Units Surrendered In 2013,Units Surrendered In 2014,Units Surrendered In 2015,Units Surrendered In 2016,Units Surrendered In 2017,Units Surrendered In 2018,Units Surrendered In 2019,Units Surrendered In 2020
Slovakia,Operator Holding Account,IPEĽSKÉ TEHELNE a.s.,36008745,2008-01-01,open,M. Rázusa 29,98401,Lučenec,10100,10100,10100,9216,9216,9216,9216,9216,2096,2060,4045,4197,6065,5947,5827,5707,6036,9216,10956,11364,3122,2159,1684,2255,2197,2805,3516,4250,,,,,,15252,10956,11364,3122,2159,1684,2255,2197,2805,3516,4250,,,,
Slovakia,Operator Holding Account,IPEĽSKÉ TEHELNE a.s.,36008745,2008-01-01,open,M. Rázusa 29,98401,Lučenec,11700,11700,11700,9888,9888,9888,9888,9888,1043,1024,0,0,0,0,0,0,7487,9888,10258,9736,2169,1343,709,660,811,0,0,0,,,,,,17375,10258,9736,2169,1343,709,660,811,,,,,,,
Slovakia,Operator Holding Account,"Johns Manville Slovakia, a.s.",34126520,2008-01-01,open,Strojárenská 1,91799,Trnava,120907,120907,120906,71409,71409,71409,71409,71409,58520,57504,56475,55437,54386,53325,52252,51174,81409,80203,62349,63736,36739,42337,43962,39221,47395,44019,48960,49821,,,,,,161612,62349,63736,36739,42337,43962,39221,47395,44019,48960,49821,,,,
Slovakia,Operator Holding Account,"Priemyselný park Štúrovo, a.s.",31410146,2008-01-01,open,Továrenská 1,94303,Štúrovo,358253,358253,358253,263502,263502,263502,263502,263502,547,84,0,0,0,0,0,0,223363,240954,241479,208266,224334,48551,282,260,200,138,140,158,,,,,,464317,241479,208266,224334,48551,282,260,200,138,140,158,,,,
Slovakia,Operator Holding Account,"KERKO, a.s.",31685714,2008-01-01,closed,Tomášikova 35,04322,Košice,23000,22999,22999,44990,44990,44990,44990,0,,,,,,,,,25110,24666,22845,22604,16450,2585,124,Not Reported,,,,,,,,,2111,47665,22845,22604,16450,2585,,124,,,,,,,,
Slovakia,Operator Holding Account,"KLF-ENERGETIKA, a.s.",36400246,2008-01-01,open,Kukučínova 2346,02411,Kysucké Nové Mesto,12959,12959,12958,9877,9877,9877,9877,9877,2186,2119,1160,1111,1061,1013,966,919,5296,5057,3495,2569,2200,2662,2280,1893,1306,920,1078,1059,,,,,,10353,3495,2569,2200,2662,2280,1893,1306,920,1078,1059,,,,
Slovakia,Operator Holding Account,"POLYTRANS, s.r.o.",31733085,2008-01-01,closed,Bardejovská 24,08001,Prešov,33645,33644,33644,17500,17500,17500,17500,17500,,,,,,,,,6780,8349,7509,7633,3894,3042,1105,1,,,,,,,,,,15129,7509,7633,3894,3042,1105,1,,,,,,,,
Slovakia,Operator Holding Account,KYSUCA s.r.o.,31593488,2008-01-01,closed,Matice slovenskej 620,02401,Kysucké Nové Mesto,14320,14320,14319,8584,8584,8584,8584,0,,,,,,,,,12554,4613,4135,3527,3651,3281,1840,Not Reported,,,,,,,,,,17167,4135,3527,3651,3281,1840,,,,,,,,,
Slovakia,Operator Holding Account,"Letecké opravovne Trenčín, a.s.",36351156,2008-01-01,closed,Legionárska 160,91104,Trenčín,5068,5068,5067,4992,4992,4992,4992,0,,,,,,,,,3564,3152,545,0,0,0,0,,,,,,,,,,,6716,545,,,,,,,,,,,,,
Slovakia,Operator Holding Account,Letisko M.R.Štefánika-Airport Bratislava a.s.(BTS),35884916,2006-01-11,closed,Letisko M. R. Štefánika,82311,Bratislava 21,3920,3920,3919,,,,,,,,,,,,,,2985,,,,,Not Reported,,,,,,,,,,,,2985,,,,,,,,,,,,,,
Slovakia,Operator Holding Account,"SLOVINTEGRA ENERGY, a.s.",35968486,2008-01-01,closed,Kutlíkova 17,85250,Bratislava,52451,52451,52451,8791,8791,8791,8791,8791,,,,,,,,,14771,11811,3601,2260,1804,477,274,150,,,,,,,,,,26582,3601,2260,1804,477,274,150,,,,,,,,
Slovakia,Operator Holding Account,LOVINIT a. s. Lovinobaňa,36023612,2005-08-10,closed,Továrenská 282/9,98554,Lovinobaňa,13105,13104,13104,,,,,,,,,,,,,,8522,6224,0,,,Not Reported,,,,,,,,,,,,14746,,,,,,,,,,,,,,
Slovakia,Operator Holding Account,"Martinská teplárenská, a.s.",36403016,2008-01-01,open,Robotnícka 17,03680,Martin,235418,235418,235417,232791,232791,232791,232791,232791,80058,66699,54707,44047,34662,26498,21776,17248,188152,195618,172422,191353,181311,142111,139294,134809,124322,99146,118385,119240,,,,,,383770,172422,191353,181311,142111,139294,134809,124322,99146,118385,119240,,,,
Slovakia,Operator Holding Account,"Continental Matador Rubber, s.r.o.",36709557,2008-01-01,open,Terézie Vansovej 1054,02001,Púchov,107804,107804,107804,62141,62141,62141,62141,62141,45598,44604,43623,42659,41709,40771,39855,38976,64902,60206,47563,43116,33577,43765,45541,47444,49283,48589,49305,52963,,,,,,125108,47563,43116,33577,43765,45541,47444,49283,48589,49305,52963,,,,
Slovakia,Operator Holding Account,"OZETA NEO, a.s.",36329843,2008-01-01,closed,Dopravná 2098/9,95501,Topoľčany,69361,69360,69360,19535,19535,19535,19535,19535,17,0,0,0,0,0,0,0,10766,10445,7994,6604,122,24,10,8,0,,,,,,,,356,20855,7994,6604,122,24,10,8,,,,,,,,
Slovakia,Operator Holding Account,"TRENTEX Trenčín, spol. s r.o.",34097155,2008-01-01,open,M.R.Štefánika 379/19,91101,Trenčín,16483,16483,16483,6045,6045,6045,6045,6045,2009,2992,1785,1676,1571,1467,1367,1269,7612,6478,5108,4300,2370,1461,1287,1249,1250,811,818,846,,,,,,14090,5108,4300,2370,1461,1287,1249,1250,811,818,846,,,,
Slovakia,Operator Holding Account,"Mondi SCP, a.s.",31637051,2008-01-01,open,Tatranská cesta 3,03417,Ružomberok,132426,132426,132426,191392,191392,191392,191392,191392,185296,182078,178821,175531,172205,168847,165447,162036,27683,34713,38543,42720,42838,43129,33361,20677,45009,61498,70783,67598,,,,,,62396,38543,42720,42838,43129,33361,20677,45009,61498,70783,67598,,,,
Slovakia,Operator Holding Account,NAFTA a.s.,36286192,2008-01-01,open,Votrubova 1,82109,Bratislava,31839,31839,31838,29317,29317,29317,29317,29317,26318,23553,10774,9427,8121,6857,5635,4458,24047,31317,35831,26822,40220,28490,21647,19043,18882,12867,15564,15190,,,,,,55364,35831,26822,40220,28490,21647,19043,18882,12867,15564,15190,,,,
Slovakia,Operator Holding Account,Akadémia ozbrojených síl generála Milana Rastislava Štefánika,37910337,2008-01-01,open,Demänová 393,03101,Liptovský Mikuláš,6765,6765,6765,4738,4738,4738,4738,4738,3942,3528,3125,2734,2355,1989,1634,1293,6163,5313,4929,4725,4315,4943,4637,4459,4188,3796,4137,4334,,,,,,11476,4929,4725,4315,4943,4637,4459,4188,3796,4137,4334,,,,
Slovakia,Operator Holding Account,"OPM 2 SR, s.r.o.",36729809,2008-01-01,open,Nábrežie mládeže 89,94901,Nitra,17399,17399,17398,39000,39000,39000,39000,39000,16403,13380,10700,8354,6330,4840,3977,3146,4143,10152,23948,20684,19085,18560,16880,16046,15554,12878,13234,7589,,,,,4143,10152,23948,20684,19085,18560,16880,16046,15554,12878,13234,7589,,,,
Slovakia,Operator Holding Account,"Nitrianska teplárenská spoločnosť, a.s.",36550604,2008-01-01,open,Janka Kráľa 122,94901,Nitra,12650,12650,12650,9507,9507,9507,9507,9507,5618,4625,4080,3570,3076,2597,2134,1688,9558,8456,6786,6502,6165,6197,5537,5190,5193,6108,6496,6545,,,,,,18014,6786,6502,6165,6197,5537,5190,5193,6108,6496,6545,,,,
Slovakia,Operator Holding Account,TSinvest s.r.o.,36818062,2008-01-01,closed,Hlavná 94,91105,Trenčín,6916,6915,6915,5900,5900,5900,5900,5900,,,,,,,,,4777,3451,1090,0,0,0,0,Not Reported,,,,,,,,,4777,3451,1090,,,,,,,,,,,,,
Slovakia,Operator Holding Account,"SLAVIA CAPITAL Group, a.s.",31403387,2008-01-01,closed,Mostová 2,81102,Bratislava,25992,25992,25992,21534,21534,21534,21534,21534,8927,1796,0,0,0,0,0,0,22393,22674,20179,17281,15556,16970,14293,9560,1283,0,0,,,,,,,45067,20179,17281,15556,16970,14293,9560,1283,,,,,,,
Slovakia,Operator Holding Account,POĽNONÁKUP HONT a.s.,31562345,2008-01-01,closed,Hontianske Nemce 259,96265,Hontianske Nemce,8898,8898,8898,4584,4584,4584,4584,4584,778,696,0,0,0,0,0,0,4571,4597,3892,2994,1325,1353,1244,506,0,0,0,,,,,,,9168,3892,2994,1325,1353,1244,506,,,,,,,,
Slovakia,Operator Holding Account,"PPC Investments, a. s.",44044739,2008-01-01,open,Magnetová 12,83104,Bratislava,711271,711271,711270,691332,691332,691332,691332,691332,155146,132279,11210,8442,8287,8132,7977,7822,461350,457673,432927,444876,439875,452435,427041,422602,404860,579,1122,254,,,,,,919023,432927,444876,439875,452435,427041,422602,404860,579,1122,254,,,,
Slovakia,Operator Holding Account,"Pivovary Topvar, a.s.",31648479,2008-01-01,open,Pivovarská 9,08221,Veľký Šariš,11214,11214,11214,7568,7568,7568,7568,7568,7671,6955,6256,5581,4923,4287,3670,3074,7741,7394,5787,5034,4251,5437,5726,5735,7014,5758,5256,6047,,,,,,15135,5787,5034,4251,5437,5726,5735,7014,5758,5256,6047,,,,
Slovakia,Operator Holding Account,"Plastika, a.s.",00152781,2008-01-01,closed,Novozámocká 222,94905,Nitra,9680,9680,9679,6659,6659,6659,6659,6659,,,,,,,,,7682,5635,4709,4538,3184,2760,2011,1849,,,,,,,,,,13317,4709,4538,3184,2760,2011,1849,,,,,,,,
Slovakia,Operator Holding Account,Teplo GGE s. r. o.,36012424,2008-01-01,closed,Rozkvet 2058/125,01701,Považská Bystrica,9653,9653,9652,7787,7787,7787,7787,7787,,,,,,,,,8287,6001,5771,5611,251,0,0,0,,,,,,,,,,14288,5771,5611,251,,,,,,,,,,,
Slovakia,Operator Holding Account,Teplo GGE s. r. o.,36012424,2008-01-01,closed,Rozkvet 2058/125,01701,Považská Bystrica,10377,10377,10376,8908,8908,8908,8908,8908,,,,,,,,,9408,7588,7069,6859,6841,6028,2291,0,,,,,,,,,,16996,7069,6859,6841,6028,2291,,,,,,,,,
Slovakia,Operator Holding Account,"Považská cementáreň, a.s.",31615716,2008-01-01,open,J. Kráľa,01863,Ladce,542648,542648,542648,697567,697567,697567,697567,697567,507948,499125,490199,481179,472063,462858,453538,444185,470210,504263,515975,563256,456064,368804,468718,507730,509418,572658,566753,519922,,,,,,974473,515975,563256,456064,368804,468718,507730,509418,572658,566753,519922,,,,
Slovakia,Operator Holding Account,Považský cukor a.s.,35716266,2008-01-01,open,Cukrovarská 311/9,91401,Trenčianska Teplá,33180,33180,33180,59724,59724,59724,59724,59724,30184,29660,29129,28593,28051,27504,26951,26395,25005,38212,30325,26784,30248,29828,31129,26796,28715,32649,36118,31682,,,,,,63217,30325,26784,30248,29828,31129,26796,28715,32649,36118,31682,,,,
Slovakia,Operator Holding Account,Považský cukor a.s.,35716266,2005-12-21,closed,Cukrovarská 311/9,91401,Trenčianska Teplá,42225,0,0,,,,,,,,,,,,,,667,,,,,Not Reported,,,,,,,,,,,667,,,,,,,,,,,,,,,
Slovakia,Operator Holding Account,POZAGAS a.s.,31435688,2008-01-01,open,Malé námestie 1,90101,Malacky,5365,5365,5365,8137,8137,8137,8137,8137,5390,4823,4272,3737,3220,2719,2234,1767,5567,7137,7584,5754,7234,6837,7070,4687,5747,6772,4486,6580,,,,,202,12502,7584,5754,7234,6837,7070,4687,5747,6772,4486,6580,,,,
Slovakia,Operator Holding Account,PPS Group a.s.,36011509,2008-01-01,open,Tajovského 7,96212,Detva,7013,7013,7012,4415,4415,4415,4415,4415,4284,4205,4127,4049,3968,3888,3806,3724,4062,4415,219,200,31,72,358,312,76,5,918,888,,,,,,8477,219,200,31,72,358,312,76,5,918,888,,,,
Slovakia,Operator Holding Account,RAJO a. s.,31329519,2008-01-01,closed,Studená 35,82355,Bratislava,5478,5478,5478,5991,5991,5991,0,0,,,,,,,,,5413,5991,6059,6171,6624,6634,,,,,,,,,,,,11404,6059,6171,6624,6634,,,,,,,,,,
Slovakia,Operator Holding Account,"Rettenmeier Tatra Timber, s. r. o.",36387592,2008-01-01,closed,Pod lipami 68,03301,Liptovský Hrádok,11994,11994,11995,14582,14582,14582,14582,14582,,,,,,,,,18182,14982,1250,0,0,0,0,0,,,,,,,,,15782,17382,1250,,,,,,,,,,,,,
Slovakia,Operator Holding Account,"REVÚCKE KOBERCE SYNTETICKÉ, s.r.o.",36044610,2008-01-01,open,Priemyselná 306/9,05001,Revúca,3726,3725,3725,4897,4897,4897,4897,4897,4157,4085,4012,1969,1932,1894,1856,1818,4897,4455,3643,3549,1884,1732,1734,2277,2634,2256,1623,1499,,,,,1172,8180,5824,3549,1884,1732,1734,2277,2634,2256,1623,1499,,,,
Slovakia,Operator Holding Account,"RONA, a. s.",31642403,2008-01-01,open,Schreiberova 365,02061,Lednické Rovne,31745,31745,31745,28575,28575,28575,28575,28575,32984,32411,31831,31247,30655,30056,29452,28844,28085,28575,27775,25103,24038,21797,21364,21849,30625,30582,28830,29989,,,,,,56660,27775,25103,24038,21797,21364,21849,30625,30582,28830,29989,,,,
Slovakia,Operator Holding Account,"CZT Ružomberok, s. r. o.",36820300,2008-01-01,closed,Bystrická cesta 1,03401,Ružomberok,53080,53079,53079,36480,36480,36480,36480,0,,,,,,,,,47625,27335,18082,62,6,886,0,,,,,,,,,,,74960,18082,62,6,886,,,,,,,,,,
Slovakia,Operator Holding Account,"KORDSERVICE SK PLUS, s.r.o.",45480362,2008-01-01,open,Továrenská 532,90501,Senica,64937,64937,64936,27800,27800,27800,27800,27800,3596,3217,2849,2493,2148,1813,1490,1179,18620,14506,12842,8606,2552,0,0,0,0,0,0,0,,,,,,68126,12842,8606,2552,,,,,,,,,,,
Slovakia,Operator Holding Account,"SHP Harmanec, a.s.",00153052,2008-01-01,open,Harmanec,97603,Harmanec,25017,25017,25016,25016,25016,25016,25016,25016,15838,15549,15258,14965,14668,14369,14068,13766,4075,18709,18995,18564,17465,18031,16498,16460,15794,14942,14698,14240,,,,,,22784,18995,18564,17465,18031,16498,16460,15794,14942,14698,14240,,,,
Slovakia,Operator Holding Account,"Slovenská Grafia, a.s.",31321470,2008-01-01,closed,Pekná cesta 6,83403,Bratislava,5637,5637,5637,5600,5600,5600,0,0,,,,,,,,,4848,5202,5724,5264,3304,,,,,,,,,,,,,10050,5724,5264,3304,,,,,,,,,,,
Slovakia,Operator Holding Account,"Mondi SCP, a.s.",31637051,2008-01-01,open,Tatranská cesta 3,03417,Ružomberok,340916,340916,340915,199592,199592,199592,199592,199592,49598,24306,22264,42269,25556,23556,21613,19729,156592,142255,142460,142164,137270,138022,138823,127068,37304,29120,39696,45384,,,,,,298847,142460,142164,137270,138022,138823,127068,37304,29120,39696,45384,,,,
Slovakia,Operator Holding Account,Slovenská poľnohospodárska univerzita v Nitre,00397482,2008-01-01,open,Tr. Andreja Hlinku 2,94976,Nitra,6011,6011,6011,4420,4420,4420,4420,4420,3570,3195,2830,2476,1067,901,740,586,4456,4399,3970,4387,4286,4413,3909,3383,3322,2866,2505,2083,,,,,445,8410,3970,4387,4286,4413,3909,3383,3322,2866,2505,2083,,,,
Slovakia,Operator Holding Account,"SLOVENSKÉ CUKROVARY, s.r.o.",31568386,2005-12-21,closed,Cukrovarská 726,92601,Sereď,25566,25566,25566,,,,,,,,,,,,,,16167,536,218,,,Not Reported,,,,,,,,,,,,16703,218,,,,,,,,,,,,,
Slovakia,Operator Holding Account,"SLOVENSKÉ CUKROVARY, s.r.o.",31568386,2008-01-01,open,Cukrovarská 726,92601,Sereď,35700,35700,35700,31114,31114,31114,31114,31114,18781,18455,18125,17791,17454,17114,16769,16423,31239,30564,37355,37296,39824,47028,51363,42804,47741,56661,74033,57951,,,,,,61803,37355,37296,39824,47028,51363,42804,47741,56661,74033,57951,,,,
Slovakia,Operator Holding Account,"Slovenské elektrárne, a.s.",35829052,2008-01-01,open,Mlynské nivy 47,82109,Bratislava 2,2797653,2797653,2797653,2901200,2901200,2901200,2901200,2901200,3488,3122,2765,2421,2086,1763,1450,1149,2646143,2615611,2005236,1583830,898417,645958,573432,600273,375818,375483,390409,448783,,,,,,5261754,2005236,1583830,898417,645958,573432,600273,375818,375483,390409,448783,,,,
Slovakia,Operator Holding Account,"Slovenské elektrárne, a.s.",35829052,2008-01-01,open,Mlynské nivy 47,82109,Bratislava 2,2477701,2477701,2477701,2505320,2505320,2505320,2505320,2505320,124866,109387,95357,52778,42066,32653,26574,21048,2155316,2056171,2097420,2495193,2445307,2361963,2398722,2289752,2299035,2077299,2143125,1854213,,,,,,4211487,2097420,2495193,2445307,2361963,2398722,2289752,2299035,2077299,2143125,1854213,,,,
Slovakia,Operator Holding Account,SLOVENSKÉ ENERGETICKÉ STROJÁRNE a.s.,31411690,2008-01-01,closed,Továrenská 210,93528,Tlmače,7806,7806,7806,1500,1500,1500,1500,1500,,,,,,,,,1395,969,755,633,750,653,695,406,,,,,,,,,,2364,755,633,750,653,695,406,,,,,,,,
Slovakia,Operator Holding Account,"Kúpele Trenčianske Teplice, a.s.",34129316,2008-01-01,closed,T. G. Masaryka 21,91451,Trenčianske Teplice,6911,6911,6910,5670,5670,5670,5670,5670,3946,3532,3129,0,0,0,0,0,5832,5503,4753,4413,4873,4714,4206,4073,4102,3224,1591,,,,,,,11335,4753,4413,4873,4714,4206,4073,4102,3224,1591,,,,,
Slovakia,Operator Holding Account,Slovenské liečebné kúpele Piešťany a. s.,34144790,2008-01-01,closed,Winterova 29,92129,Piešťany,7964,7964,7964,6370,6370,0,0,0,,,,,,,,,7256,6491,6158,5791,129,,,,,,,,,,,,,13747,6158,5791,129,,,,,,,,,,,
Slovakia,Operator Holding Account,"Slovenské lodenice Komárno, a.s.",35796812,2005-12-21,closed,Poľná 3,81108,Bratislava,6822,6822,6822,2152,0,0,0,0,,,,,,,,,2896,2808,2846,2560,Not Reported,,Not Reported,,,,,,,,,,,5704,2860,2560,,,,,,,,,,,,
Slovakia,Operator Holding Account,"SMZ, a.s. Jelšava",31685340,2008-01-01,open,Teplá Voda 671,04916,Jelšava,14979,14979,14979,664668,648668,648668,648668,648668,498263,489607,480851,472004,234118,229553,224930,220293,8951,7368,4207,508331,336431,453069,447170,372546,339286,330204,304070,257250,,,,,,16319,4207,508331,336431,453069,447170,372546,339286,330204,304070,257250,,,,
Slovakia,Operator Holding Account,"Poltár Crystal & Steel, a.s.",44519559,2008-01-01,closed,13. januára,98701,Poltár,18738,18738,18738,13300,13300,13300,13300,13300,1572,1544,1517,1489,0,0,0,0,16204,15696,12390,12544,8598,9300,3516,0,0,0,0,0,,,,,15494,16406,12390,12544,8598,9300,3516,,,,,,,,,
Slovakia,Operator Holding Account,R-GLASS Trade s.r.o.,44936982,2008-01-01,open,Čajkovského 8,98401,Lučenec,9411,9411,9411,7500,7500,7500,7500,7500,784,771,757,743,6668,6538,6407,6274,7505,7449,7408,6740,5864,7856,4840,0,0,0,611,4512,,,,,7505,7449,7408,6740,5864,7856,4840,,,,611,4512,,,,
Slovakia,Operator Holding Account,"SLOVMAG, a.s. Lubeník",31686184,2008-01-01,open,Lubeník 236,04918,Lubeník,68715,68715,68715,287488,287488,287488,287488,287488,86817,85309,107966,78548,77060,75557,74036,72509,13181,14759,15678,150831,52065,67337,71769,60186,53396,53623,39922,46169,,,,,,27940,15678,150831,52065,67337,71769,60186,53396,53623,39922,46169,,,,
Slovakia,Operator Holding Account,"KOMTERM Slovensko, a.s.",35792604,2008-01-01,closed,Na stanicu 22,01009,Žilina,13500,13500,13500,2933,2933,2933,2933,2933,,,,,,,,,937,1090,953,915,833,811,733,698,,,,,,,,,,2027,953,915,833,811,733,698,,,,,,,,
Slovakia,Operator Holding Account,"SLOVNAFT, a.s.",31322832,2008-01-01,open,Vlčie hrdlo 1,82412,Bratislava,2290555,2290555,2290555,2450005,2450005,1300005,1300005,1300005,1203306,1182405,1161259,1139893,1118296,1096489,1074411,1052255,2292788,2190190,2250495,2249322,1375190,1012665,1086090,999190,1110700,991575,1145821,1097457,,,,,2233,4480745,2250495,2249322,1375190,1012665,1086090,999190,1110700,991575,1145821,1097457,,,,
Slovakia,Operator Holding Account,"Službyt, spol. s r.o.",34101772,2008-01-01,closed,Hviezdoslavova 473,90501,Senica,14128,14128,14127,9294,9294,9294,9294,9294,,,,,,,,,9628,8960,8353,8342,7752,3141,1537,732,,,,,,,,,,18588,8353,8342,7752,3141,1537,732,,,,,,,,
Slovakia,Operator Holding Account,SLZ NOVA a.s.,35719796,2008-01-01,closed,Hlavná 133,98111,Hnúšťa,9604,9603,9603,4795,4795,4795,4795,4795,716,704,691,0,0,0,0,0,4786,0,0,0,0,0,0,0,0,0,0,0,,,,,1683,3103,,,,,,,,,,,,,,
Slovakia,Operator Holding Account,"Smrečina Hofatex, a.s.",36224049,2008-01-01,closed,Cesta ku Smrečine 5,97545,Banská Bystrica,2400,2400,2400,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Slovakia,Operator Holding Account,SOTE s.r.o.,36372811,2008-01-01,open,Palárikova 88,02201,Čadca,25530,25530,25529,15394,15394,15394,15394,15394,11100,9002,7149,5532,4142,2972,2311,1828,15528,15260,13821,13553,12640,13034,12001,12513,11212,8245,9538,9629,,,,,,30788,13821,13553,12640,13034,12001,12513,11212,8245,9538,9629,,,,
Slovakia,Operator Holding Account,"TERMMING, a.s.",35972254,2008-01-01,closed,Mlynské Nivy 61,82711,Bratislava,7374,7374,7374,7656,7656,7656,7656,7656,,,,,,,,,7656,6699,6012,5697,5377,5091,644,14,,,,,,,,,282,14073,6012,5697,5377,5091,644,14,,,,,,,,
Slovakia,Operator Holding Account,"eustream, a.s.",35910712,2008-01-01,open,Votrubova 11/A,82109,Bratislava,448705,448705,448704,306818,306818,306818,306818,306818,624,559,495,433,373,315,259,204,274989,218647,115213,196523,133985,93962,147963,7016,7404,2133,2268,2760,,,,,,493636,115213,196523,133985,93962,147963,7016,7404,2133,2268,2760,,,,
Slovakia,Operator Holding Account,"eustream, a.s.",35910712,2008-01-01,open,Votrubova 11/A,82109,Bratislava,761990,761990,761989,348384,348384,348384,348384,348384,58128,832,737,645,555,469,386,305,386760,230008,277291,321030,236190,170224,209031,34877,4349,1832,1638,1661,,,,,,616768,277291,321030,236190,170224,209031,34877,4349,1832,1638,1661,,,,
Slovakia,Operator Holding Account,"eustream, a.s.",35910712,2008-01-01,open,Votrubova 11/A,82109,Bratislava,846263,846263,846263,449480,449480,449480,449480,449480,313752,280786,124616,109032,187454,158282,130056,102887,458935,316044,362595,453730,397382,405595,451004,320434,346884,150949,177924,284353,,,,,,774979,362595,453730,397382,405595,451004,320434,346884,150949,177924,284353,,,,
Slovakia,Operator Holding Account,"eustream, a.s.",35910712,2008-01-01,open,Votrubova 11/A,82109,Bratislava,520859,520859,520859,271926,271926,271926,271926,271926,92050,82380,272,238,205,174,142,113,242335,161516,254182,235707,148099,176716,173257,76883,102513,23166,3950,10148,,,,,,403851,254182,235707,148099,176716,173257,76883,102513,23166,3950,10148,,,,
Slovakia,Operator Holding Account,"SPRAVBYTKOMFORT, a.s. Prešov",31718523,2008-01-01,open,Volgogradská č. 88,08001,Prešov,23265,23265,23264,19560,19560,19560,19560,19560,11944,10689,9467,8284,7136,6025,4951,3917,16114,14988,13218,14559,7151,8516,7944,7675,7012,4519,6153,5478,,,,,,31102,13218,14559,7151,8516,7944,7675,7012,4519,6153,5478,,,,
Slovakia,Operator Holding Account,SYRÁREŇ BEL SLOVENSKO a.s.,31651321,2008-01-01,closed,Lastomírska 1,07101,Michalovce,8223,8223,8223,9935,9935,9935,9935,9935,,,,,,,,,8818,8452,8632,8054,7047,6279,6759,2410,,,,,,,,,595,16675,8632,8054,7047,6279,6759,2410,,,,,,,,
Slovakia,Operator Holding Account,"TANAX, a.s.",36302678,2008-01-01,closed,Partizánska 73,95711,Bánovce nad Bebravou,10362,10361,10361,4050,4050,4050,4050,0,,,,,,,,,4974,3373,2963,2844,2322,2439,1193,Not Reported,,,,,,,,,4974,3373,2963,2844,2322,2439,1193,,,,,,,,,
Slovakia,Operator Holding Account,Tatranská mliekareň a.s.,31654363,2008-01-01,closed,Nad traťou 26,06001,Kežmarok,6734,6734,6733,2724,2724,2724,2724,0,,,,,,,,,2653,2724,2106,1721,1451,478,0,,,,,,,,,,2653,2724,2106,1721,1451,478,,,,,,,,,,
Slovakia,Operator Holding Account,TATRAVAGÓNKA a.s.,31699847,2008-01-01,closed,Štefánikova 887/53,05801,Poprad,14583,14583,14582,10219,10219,10219,10219,10219,10468,0,0,0,0,0,0,0,9717,8783,9215,9227,7046,5544,4721,4695,9399,,,,,,,,,18500,9215,9227,7046,5544,4721,4695,9399,,,,,,,
Slovakia,Operator Holding Account,Tauris Danubius a. s.,36232157,2005-12-21,closed,Povodská cesta 14,92901,Dunajská Streda,1827,1827,1827,1990,0,0,0,0,,,,,,,,,2119,1934,1573,1326,Not Reported,,Not Reported,,,,,,,,,,292,3761,1573,1326,,,,,,,,,,,,
Slovakia,Operator Holding Account,"Výroba tepla, s. r. o.",47257202,2008-01-01,open,Česká 15,83103,Bratislava,9836,9836,9836,8014,8014,8014,8014,8014,5081,4501,3987,3488,3005,2538,2085,1650,8314,7252,6093,2986,1018,618,89,187,43,0,9,63,,,,,,15566,6093,2986,1018,618,89,187,43,,9,63,,,,
Slovakia,Operator Holding Account,Tehelňa Preseľany s.r.o.,36529737,2008-01-01,closed,Školská 470,95612,Preseľany,1403,1403,1403,1150,1150,1150,0,0,,,,,,,,,1086,1133,1249,1181,452,0,,,,,,,,,,,,2219,1249,1181,452,,,,,,,,,,,
Slovakia,Operator Holding Account,"TEHOS, s.r.o.",36389331,2005-12-21,closed,Námestie slobody 1269/3,02601,Dolný Kubín,9270,9269,9269,,,,,,,,,,,,,,4686,144,,,,Not Reported,,,,,,,,,,,4417,413,,,,,,,,,,,,,,
Slovakia,Operator Holding Account,"TEHOS, s.r.o.",36389331,2008-01-01,closed,Námestie slobody 1269/3,02601,Dolný Kubín,9472,9472,9472,8840,8840,8840,8840,8840,,,,,,,,,8834,5561,639,113,82,148,76,120,,,,,,,,,,14395,639,113,82,148,76,120,,,,,,,,
Slovakia,Operator Holding Account,"Technické Sklo, a.s.",00012670,2005-12-21,closed,Agátova 22,84403,Bratislava,7534,7534,7534,5467,0,0,0,0,,,,,,,,,6852,4081,3111,102,Not Reported,,Not Reported,,,,,,,,,,,10933,3111,102,,,,,,,,,,,,
