Country,Account Type,Account Holder Name,Company Registration No,Permit/Plan Date,Account status,Main Address Line,Postal Code,City,Allowance In Allocation In 2005,Allowance In Allocation In 2006,Allowance In Allocation In 2007,Allowance In Allocation In 2008,Allowance In Allocation In 2009,Allowance In Allocation In 2010,Allowance In Allocation In 2011,Allowance In Allocation In 2012,Allowance In Allocation In 2013,Allowance In Allocation In 2014,Allowance In Allocation In 2015,Allowance In Allocation In 2016,Allowance In Allocation In 2017,Allowance In Allocation In 2018,Allowance In Allocation In 2019,Allowance In Allocation In 2020,Verified Emissions In 2005,Verified Emissions In 2006,Verified Emissions In 2007,Verified Emissions In 2008,Verified Emissions In 2009,Verified Emissions In 2010,Verified Emissions In 2011,Verified Emissions In 2012,Verified Emissions In 2013,Verified Emissions In 2014,Verified Emissions In 2015,Verified Emissions In 2016,Verified Emissions In 2017,Verified Emissions In 2018,Verified Emissions In 2019,Verified Emissions In 2020,Units Surrendered In 2005,Units Surrendered In 2006,Units Surrendered In 2007,Units Surrendered In 2008,Units Surrendered In 2009,Units Surrendered In 2010,Units Surrendered In 2011,Units Surrendered In 2012,Units Surrendered In 2013,Units Surrendered In 2014,Units Surrendered In 2015,Units Surrendered In 2016,Units Surrendered In 2017,Units Surrendered In 2018,Units Surrendered In 2019,Units Surrendered In 2020
Norway,Operator Holding Account,Hunsfos Fabrikker AS,912843513,2009-04-02,closed,Hunsøya,4700,Vennesla,,,,52440,52440,52440,52440,52440,,,,,,,,,,,,10677,10239,10216,2184,0,,,,,,,,,,,,10677,10239,10216,,,,,,,,,,
Norway,Operator Holding Account,Huntonit AS,971746041,2009-04-02,open,Postboks 21,4701,Vennesla,,,,11552,11552,11552,11552,11552,15887,15606,15319,15031,14740,14447,14150,13852,,,,14936,9004,5362,18654,10983,10159,5993,8446,3296,,,,,,,,14936,9004,5362,18654,10983,10159,5993,8446,3296,,,,
Norway,Operator Holding Account,Hurum Energigjenvinning AS,980430154,2009-04-02,closed,c/o Daimyo Mølleparken 6,0459,Oslo,,,,21,0,0,0,0,,,,,,,,,,,,91,0,0,0,Not Reported,,,,,,,,,,,,,91,,,,,,,,,,,
Norway,Operator Holding Account,Hurum Paper Mill AS,991669507,2009-04-02,closed,Postboks 115,1325,Lysaker,,,,7688,0,0,0,0,,,,,,,,,,,,57,0,Not Reported,,,,,,,,,,,,,,57,,,,,,,,,,,,
Norway,Operator Holding Account,INEOS Bamble AS,968144405,2009-04-02,open,Asdalstrand 291,3960,Stathelle,,,,45081,45081,45081,45081,45081,17729,17421,17110,16794,16477,16155,15830,15503,,,,28169,15726,16162,15153,14202,13169,12437,12690,12834,,,,,,,,28169,15726,16162,15153,14202,13169,12437,12690,12834,,,,
Norway,Operator Holding Account,INOVYN Norge AS,981701046,2009-04-02,open,Rafnes,3966,Stathelle,,,,79773,79773,79773,79773,79773,81736,80318,78881,77429,75962,74482,72982,71477,,,,80696,64236,77352,76223,79440,94762,88345,101624,84315,,,,,,,,80696,64236,77352,76223,79440,94762,88345,101624,84315,,,,
Norway,Operator Holding Account,Hønefoss Fjernvarme,991117776,2009-04-02,closed,Postboks 3093,3501,Hønefoss,,,,142,142,142,142,142,,,,,,,,,,,,86,181,729,404,112,,,,,,,,,,,,86,181,729,404,112,,,,,,,,
Norway,Operator Holding Account,Pelagia AS,989094823,2009-04-02,open,Postboks 444,5805,BERGEN,,,,14216,14216,14216,14216,14216,13818,13578,13336,13090,12842,12592,12338,12084,,,,11513,15269,19707,11541,8234,7924,13104,16089,13356,,,,,,,,11513,15269,19707,11541,8234,7924,13104,16089,13356,,,,
Norway,Operator Holding Account,Kronos Titan AS,948616491,2009-04-02,open,Postboks 1415,1602,Fredrikstad,,,,42390,42390,42390,42390,42390,30267,29741,29210,28672,28129,27580,27025,26467,,,,24833,26688,44598,46387,29563,33713,27735,27628,30579,,,,,,,,24833,26688,44598,46387,29563,33713,27735,27628,30579,,,,
Norway,Operator Holding Account,Larvik Cell AS,985010072,2009-04-02,closed,Postboks 2090 Stubberød,3255,Larvik,,,,3955,0,0,0,0,,,,,,,,,,,,409,0,Not Reported,0,Not Reported,,,,,,,,,,,,409,,,,,,,,,,,,
Norway,Operator Holding Account,Lyse Neo AS,982929733,2009-04-02,open,Postboks 8124,4069,Stavanger,,,,728,728,728,728,728,1738,1555,1378,1206,1038,877,721,570,,,,1313,1556,3197,2327,2962,792,163,615,1474,,,,,,,,1313,1556,3197,2024,3265,792,163,615,1474,,,,
Norway,Operator Holding Account,Aker BP ASA,989795848,2009-04-02,open,Oksenøyveien 10,1366 Lysaker,Bærum,,,,0,0,0,0,0,57497,44555,55488,54467,53435,52392,51337,50279,,,,343901,193842,158264,180217,190515,176885,192493,202253,214064,,,,,,,,343901,193842,158264,180217,190515,176885,192493,202253,214064,,,,
Norway,Operator Holding Account,Leca Norge AS avd Rælingen,973101943,2009-04-02,open,Årnesvegen 1,2009,Nordby,,,,50918,50918,50918,50918,50918,38317,37651,36978,23429,22985,22537,22084,21628,,,,48073,29945,31085,31530,29691,28200,25833,21988,34712,,,,,,,,48073,29945,31085,31530,29691,28200,25833,21988,34712,,,,
Norway,Operator Holding Account,Mo Fjernvarme AS,881362872,2009-04-02,open,Postboks 500,8601,Mo i Rana,,,,2830,2830,2830,2830,2830,4507,4032,3572,3125,2693,2273,1868,1479,,,,2101,5113,6661,7681,2406,2612,1703,4439,5291,,,,,,,,2101,5113,6661,7681,2406,2612,1703,4439,5235,,,,
Norway,Operator Holding Account,Pelagia AS,989094823,2009-04-02,open,Postboks 444,5805,BERGEN,,,,18389,18389,18389,18389,18389,12840,12617,12391,12163,11933,11700,11464,11228,,,,18029,19303,18077,13433,13489,9439,19229,20413,14294,,,,,,,,18029,19303,18077,13433,13489,9439,19229,20413,14294,,,,
Norway,Operator Holding Account,Naturkraft AS,971073780,2009-04-02,open,"Kårstø, Port 10",5565,Tysværvåg,,,,323468,323468,323468,323468,323468,,,,,,,,,,,,29886,1019696,985202,557999,25789,11239,5651,0,0,,,,,,,,29882,1019700,985202,557999,25789,11239,5651,,,,,,
Norway,Operator Holding Account,Norcem AS,934949145,2009-04-02,open,Postboks 143 Lilleaker,0216,Oslo,,,,916654,916654,916654,916654,916654,739224,726384,713393,700267,687000,673603,660040,646429,,,,812252,824871,770987,761456,762717,794788,778029,744361,742027,,,,,,,,812252,824871,770987,761456,762717,794788,778029,744361,742027,,,,
Norway,Operator Holding Account,Norcem AS,934949145,2009-04-02,open,Postboks 143 Lilleaker,0216,Oslo,,,,395345,395345,395345,395345,395345,355930,349748,343493,337173,330785,324335,317804,311250,,,,403316,409197,356168,349532,329427,295750,313301,266774,288571,,,,,,,,403316,409197,356168,349532,329427,295750,313301,266774,288571,,,,
Norway,Operator Holding Account,Nordic Paper AS,971600896,2009-04-02,open,Postboks 155,1720,Greåker,,,,23407,23407,23407,23407,23407,12634,12415,12193,11969,11742,11513,11281,11048,,,,15094,17284,25770,18685,10967,18495,15803,10756,18247,,,,,,,,15094,17284,25770,18685,10967,18495,15803,10756,18247,,,,
Norway,Operator Holding Account,Noretyl AS,982726387,2009-04-02,open,Rafnes,3966,Stathelle,,,,406782,406782,406782,406782,406782,364356,358027,351624,345155,338616,332013,325327,318619,,,,433909,439317,456426,475422,408449,488859,472696,465755,425982,,,,,,,,433909,439317,456426,475422,408449,488859,472696,465755,425982,,,,
Norway,Operator Holding Account,NorFraKalk AS,987151196,2009-04-02,open,Postboks 53,1309,Rud,,,,198032,198032,198032,198032,198032,180049,176922,173758,170561,167330,164067,160763,157448,,,,90124,89455,210607,174831,186867,182810,190175,193351,178339,,,,,,,,90124,89455,210643,174831,186831,182810,190175,193351,178339,,,,
