Country,Account Type,Account Holder Name,Company Registration No,Permit/Plan Date,Account status,Main Address Line,Postal Code,City,Allowance In Allocation In 2005,Allowance In Allocation In 2006,Allowance In Allocation In 2007,Allowance In Allocation In 2008,Allowance In Allocation In 2009,Allowance In Allocation In 2010,Allowance In Allocation In 2011,Allowance In Allocation In 2012,Allowance In Allocation In 2013,Allowance In Allocation In 2014,Allowance In Allocation In 2015,Allowance In Allocation In 2016,Allowance In Allocation In 2017,Allowance In Allocation In 2018,Allowance In Allocation In 2019,Allowance In Allocation In 2020,Verified Emissions In 2005,Verified Emissions In 2006,Verified Emissions In 2007,Verified Emissions In 2008,Verified Emissions In 2009,Verified Emissions In 2010,Verified Emissions In 2011,Verified Emissions In 2012,Verified Emissions In 2013,Verified Emissions In 2014,Verified Emissions In 2015,Verified Emissions In 2016,Verified Emissions In 2017,Verified Emissions In 2018,Verified Emissions In 2019,Verified Emissions In 2020,Units Surrendered In 2005,Units Surrendered In 2006,Units Surrendered In 2007,Units Surrendered In 2008,Units Surrendered In 2009,Units Surrendered In 2010,Units Surrendered In 2011,Units Surrendered In 2012,Units Surrendered In 2013,Units Surrendered In 2014,Units Surrendered In 2015,Units Surrendered In 2016,Units Surrendered In 2017,Units Surrendered In 2018,Units Surrendered In 2019,Units Surrendered In 2020
Spain,Operator Holding Account,"Endesa Generación, S.A.",A82434697,2005-06-09,open,"Avenida de la Borbolla, 5",41004,Sevilla (Sevilla),898094,692497,709386,324947,318771,318771,318771,318771,,,,,,,,,837553,879605,805212,929145,816226,668287,262260,133058,67932,117018,347780,409494,,,,,837553,879605,805212,929145,816226,668287,262260,133058,67932,117018,347780,409494,,,,
Spain,Operator Holding Account,"CERAMICA PEÑO, S.L.",B45576980,2005-06-09,open,"CTRA. MONTESCLAROS, KM 1.200",45600,Talavera de la Reina (Toledo),11203,11203,11203,9795,9795,14937,12478,12478,,,,,,,,,10821,11311,9960,6493,6263,5641,5979,5924,Excluded,Excluded,Excluded,Excluded,,,,,10821,11311,9960,6493,6263,5641,5979,5924,,,,,,,,
Spain,Operator Holding Account,"Agustin Barral, SA",A08113987,2005-06-09,open,"Ángel Guimerá, 3",08696,La Pobla de Lillet (Barcelona),10506,10506,10506,10139,10139,10139,10139,10139,,,,,,,,,6032,5755,6171,4912,3523,3893,5110,4679,Excluded,Excluded,Excluded,Excluded,,,,,6032,5755,6171,4912,3523,3893,5110,4679,,,,,,,,
Spain,Operator Holding Account,Cerámicas Valeras S.A.,A13057427,2005-06-09,open,C/ Canalejas s/n,13730,Santa Cruz de Mudela (Ciudad Real),20306,20306,20306,16000,16000,16000,16000,16000,,,,,,,,,17298,14167,14037,5901,2212,1678,1364,579,Excluded,Excluded,Excluded,Excluded,,,,,,31376,14037,5901,2212,1678,1364,668,,,,,,,,
Spain,Operator Holding Account,"Cogeneración Prat, SA",A60840808,2005-06-09,closed,"C/ Nicolas Mª Urgoiti, 42",08820,El Prat de Llobregat (Barcelona),138190,138190,138190,71567,71567,71567,71567,71567,,,,,,,,,125894,1356,2117,372,99,93,96,0,,,,,,,,,125894,1356,2117,372,99,93,96,,,,,,,,,
Spain,Operator Holding Account,"Confirel, AIE",V17341389,2005-06-09,open,"Ctra. Besalú-Figueres, Km. 62",17850,Beuda (Girona),31378,31378,31378,38516,48984,48984,48984,48984,14807,14550,14290,14026,13760,13492,13220,12948,22988,20460,26395,25315,31969,29278,31793,37553,45198,33442,42516,42328,,,,,22988,20460,26395,25315,31969,29278,31793,37553,45198,33442,42516,42328,,,,
Spain,Operator Holding Account,Cerámicas Valeras S.A.,A13057427,2005-06-09,open,C/ Canalejas s/n,13730,Santa Cruz de Mudela (Ciudad Real),18701,18701,18701,17724,17724,17724,17724,17724,,,,,,,,,17209,19038,15757,11139,3551,3793,3324,1681,Excluded,Excluded,Excluded,Excluded,,,,,,36336,15757,11139,3551,3793,3324,1681,,,,,,,,
Spain,Operator Holding Account,"Papelera Riudevitlles, SA",369,2005-06-09,closed,"Ctra. C-244, Km. 22",08777,Sant Quintí de Mediona (Barcelona),16395,16395,16395,24020,24020,24020,0,0,,,,,,,,,20219,12874,12076,12079,7890,0,,,,,,,,,,,9766,23327,12076,12079,7890,,,,,,,,,,,
Spain,Operator Holding Account,"Pere Valls, SA",A08574139,2005-06-09,open,"Afores, s/n",08776,Sant Pere Riudebitlles (Barcelona),3826,3826,3826,2927,2927,2927,2927,2927,3609,3546,3483,3419,3354,3288,3222,3156,2399,2486,2723,2785,2789,2972,3414,3365,3559,1872,107,94,,,,,2399,2486,2723,2785,2789,2972,3414,3365,3559,1872,107,94,,,,
Spain,Operator Holding Account,Cesan S.L.,B28983864,2005-06-09,closed,"Avda. del AVE, s/n",45290,Pantoja (Toledo),49870,49870,49870,27505,27505,27505,27505,27505,0,0,0,0,0,0,0,0,30352,26744,24810,15175,13318,8036,2193,0,,,,,,,,,30352,26744,24810,15175,13318,8036,2193,,,,,,,,,
Spain,Operator Holding Account,"Papelera de Sarriá, S.L",B98719438,2005-06-09,open,"Crta. Simat, s/n",46800,Xàtiva,2980,2980,2980,4279,4279,4279,4279,4279,26897,26430,0,0,0,0,0,0,3800,4207,4196,3860,1003,362,437,591,569,392,1,4541,,,,,5960,2047,4196,3860,1003,362,437,591,569,392,1,4541,,,,
Spain,Operator Holding Account,Asfaltos Españoles S.A.,A28148898,2005-06-09,open,"C/ Titán, 8- plt 4ª",28045,Madrid (Madrid),65040,65040,65040,74451,77938,90594,103377,103377,49708,48845,47971,47088,46197,45295,44383,43468,74002,69839,76026,72966,69208,71629,84726,82951,90488,94093,88535,90420,,,,,74002,69839,76026,72966,69208,71629,84726,82951,90488,94093,88535,90420,,,,
Spain,Operator Holding Account,"Compañia Española de Laminación, S.L.",B59559351,2005-06-09,open,Pol. Ind. Sant Vicenç s/n,08755,Castellbisbal (Barcelona),192562,192562,192562,321117,321117,330984,326265,326265,265313,260705,256043,251331,246569,241761,236893,232009,266720,277375,286915,263837,236790,219772,210973,187998,182617,178735,192731,181292,,,,,266720,277375,286915,263837,236790,219772,210973,187998,182617,178735,192731,181292,,,,
Spain,Operator Holding Account,"Can Fatjò Mar Unio, S.L.",A08131401,2005-06-09,closed,Can Fatjo dels Urons s/n,08290,Cerdanyola del Valles (Barcelona),16272,16272,16272,15915,15915,15915,15915,15915,,,,,,,,,13841,11978,12129,5108,46,64,8,0,,,,,,,,,,25819,12129,5108,46,64,8,,,,,,,,,
Spain,Operator Holding Account,"Ceramica Sugrañes, S.A.",A08126997,2005-06-09,closed,Ctra. Sant Cugat km 3,08290,Cerdanyola del Valles (Barcelona),11940,11940,11940,12289,12289,12289,0,0,,,,,,,,,11148,9602,12145,11274,2343,59,0,0,,,,,,,,,11148,9602,12145,11724,1893,59,,,,,,,,,,
Spain,Operator Holding Account,"Cales de Llierca, SA",A17014606,2005-06-09,open,"Afores, s/n",17853,Argelaguer (Girona),68784,68784,68784,73729,73729,73729,73729,73729,63700,62593,61474,60343,59200,58045,56876,55703,68287,70737,72612,66007,61479,60510,47519,44390,52866,50425,68655,67498,,,,,68287,70737,72612,66007,61479,60510,47519,44390,52866,50425,68655,67498,,,,
Spain,Operator Holding Account,Arcyde s.a.,A58311085,2005-06-09,open,Finca can Domenech,08754,El Papiol (Barcelona),3951,3951,3951,4566,4566,4566,4566,4566,,,,,,,,,4888,4555,5713,4548,2617,2080,1252,1371,Excluded,Excluded,Excluded,Excluded,,,,,4888,4555,5713,4548,2617,2080,1252,1371,,,,,,,,
Spain,Operator Holding Account,"Ceramica Fuste, SA",A25021478,2005-06-09,open,"Ctra. palau, 3",25244,Fondarella (Lleida),14205,14205,14205,11561,11561,11561,11561,11561,,,,,,,,,12616,11989,12118,10974,8705,8294,8345,7747,Excluded,Excluded,Excluded,Excluded,,,,,,24605,12118,10974,8705,8294,8345,7747,,,,,,,,
Spain,Operator Holding Account,"Cementos Portland Valderrivas, S.A.",A31000268,2005-06-09,open,"C/ Dormitaleria, nº 72",31001,Pamplona (Navarra),1330167,1330167,1330167,1302786,1302786,1302786,1302786,1302786,1073190,1054550,1035691,1016634,997373,977924,958233,938473,1317541,1257980,1261703,1047912,897455,915986,571026,672013,734144,916934,915847,1061194,,,,,,2575521,1261703,1047912,897455,915986,571026,672013,734144,916934,915847,1061194,,,,
Spain,Operator Holding Account,Cargill S.L.U,B62583471,2005-06-09,open,"Marie Curie, 6",08760,Martorell (Barcelona),77504,77504,77504,67620,67620,67620,67620,67620,,,,,,,,,75269,71763,71183,71377,71366,73692,76114,74080,75075,67462,76558,68149,,,,,75269,71763,71183,71377,71366,73692,76114,74080,75075,67462,76558,68149,,,,
Spain,Operator Holding Account,Cerámicas Aguilar S.L.,B08428211,2005-06-09,closed,"Camí de Can Puig, s/n",08754,El Papiol,10089,10089,10089,8789,8789,8789,8789,8789,0,0,0,0,0,0,0,0,9426,9035,9865,4397,1386,141,16,1,,,,,,,,,,18461,9865,4397,1386,141,16,1,,,,,,,,
Spain,Operator Holding Account,Compañía de Explotaciones Energéticas. S.L.,B61492203,2005-06-09,open,"Rosellón, 515",08025,Barcelona (Barcelona),41183,41183,41183,38097,38097,38097,38097,38097,,,,12997,11197,9455,7768,6146,31832,31844,33252,36291,39002,32555,29148,26484,23059,32595,38172,36967,,,,,31832,31844,33252,36291,39002,32555,29148,26484,23059,32595,38172,36967,,,,
Spain,Operator Holding Account,"Comercial Aymerich, S.A.",A08786667,2005-06-09,open,Carretera de Saladeures s/n,08507,Santa Eugenia de Berga (Barcelona),13534,13534,13534,9554,14031,15751,15751,15751,,,,,,,,,11963,14263,18170,9563,4487,2011,2900,2051,Excluded,Excluded,Excluded,Excluded,,,,,11963,14263,18170,9563,4487,2011,2900,2051,,,,,,,,
Spain,Operator Holding Account,"TECASA, TABIQUES, S.L.",1003103,2005-06-09,closed,"Carretera de Castellbisbal a Terrassa, km. 5,6",08755,Barcelona,13214,13214,13214,13077,0,0,0,0,,,,,,,,,11813,11420,12695,3307,0,,,,,,,,,,,,11813,11420,12695,3307,,,,,,,,,,,,
Spain,Operator Holding Account,"Ercros, S.A.",A08000630,2005-06-09,open,"Avda. Diagonal, 595",08014,Barcelona,25065,62832,62832,73576,73576,73576,73576,73576,19420,19083,18741,18397,18048,17696,17340,16982,21100,49233,46899,38919,25228,23064,22271,24761,21692,16879,19101,19292,,,,,,70333,46899,38919,25228,23064,22271,24761,21692,16879,19101,19292,,,,
