Country,Account Type,Account Holder Name,Company Registration No,Permit/Plan Date,Account status,Main Address Line,Postal Code,City,Allowance In Allocation In 2005,Allowance In Allocation In 2006,Allowance In Allocation In 2007,Allowance In Allocation In 2008,Allowance In Allocation In 2009,Allowance In Allocation In 2010,Allowance In Allocation In 2011,Allowance In Allocation In 2012,Allowance In Allocation In 2013,Allowance In Allocation In 2014,Allowance In Allocation In 2015,Allowance In Allocation In 2016,Allowance In Allocation In 2017,Allowance In Allocation In 2018,Allowance In Allocation In 2019,Allowance In Allocation In 2020,Verified Emissions In 2005,Verified Emissions In 2006,Verified Emissions In 2007,Verified Emissions In 2008,Verified Emissions In 2009,Verified Emissions In 2010,Verified Emissions In 2011,Verified Emissions In 2012,Verified Emissions In 2013,Verified Emissions In 2014,Verified Emissions In 2015,Verified Emissions In 2016,Verified Emissions In 2017,Verified Emissions In 2018,Verified Emissions In 2019,Verified Emissions In 2020,Units Surrendered In 2005,Units Surrendered In 2006,Units Surrendered In 2007,Units Surrendered In 2008,Units Surrendered In 2009,Units Surrendered In 2010,Units Surrendered In 2011,Units Surrendered In 2012,Units Surrendered In 2013,Units Surrendered In 2014,Units Surrendered In 2015,Units Surrendered In 2016,Units Surrendered In 2017,Units Surrendered In 2018,Units Surrendered In 2019,Units Surrendered In 2020
Romania,Operator Holding Account,S.C.Automobile Dacia S.A.,160796,2008-04-18,open,Str. Uzinei nr.1-3,115400,Mioveni,0,0,197206,174857,174857,174857,174856,174856,52201,47224,42379,37678,33116,28696,24417,20293,,,66234,58849,63319,72537,68255,64220,62544,63711,65190,68795,,,,,,,66234,58849,63319,72537,68255,64220,62544,63711,65190,68795,,,,
Romania,Operator Holding Account,SC AZOMURES SA,1200490,2008-04-18,open,"Str. Ghe. Doja, nr 300",540237,Targu-Mures,0,0,1223751,1069609,1069609,1069609,1069609,1069609,1188061,1167426,1146547,1125451,1104129,1082598,1060799,1038924,,,1155121,1127005,973434,1197811,1342662,1232852,1854955,1743061,1807951,1792963,,,,,,,1155121,1127005,973434,1197811,1342662,1232852,1854955,1743061,1807951,1792963,,,,
Romania,Operator Holding Account,SC Calor Serv SRL,RO10124316,2008-04-18,closed,Str. Stadionului nr. 12,145200,Teleorman,0,0,9136,,,,,,,,,,,,,,,,958,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,,,,,,,,,,,958,,,,,,,,,,,,,
Romania,Operator Holding Account,SC CARBID FOX SA,RO1247115,2008-04-18,closed,"Str. Avram Iancu, nr 144",545600,Mures,0,0,72714,,,,,,,,,,,,,,,,,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,,,,,,,,,,,,,,,,,,,,,,,,
Romania,Operator Holding Account,SC Carbochim SA,RO201535,2008-04-18,open,"Str. Piata 1 Mai, nr 3",400058,Cluj-Napoca,0,0,3681,3224,3224,3224,3224,3223,,,,,,,,,,,3021,2289,1180,1505,1422,1327,Excluded,Excluded,Excluded,Excluded,,,,,,,3021,2289,1180,1505,1422,1327,,,,,,,,
Romania,Operator Holding Account,SC CARGILL OILS SA,2280969,2008-04-18,open,"Str Fabricii,  Nr 1, Podari",207465,Podari,0,0,42593,40168,40168,40167,40167,40167,9416,9029,8649,8275,7908,7548,7192,6847,,,1756,2006,821,809,539,777,877,Excluded,Excluded,Excluded,,,,,,,1756,2006,821,809,539,777,877,,,,,,,
Romania,Operator Holding Account,Istoc Alina Cristina,J08/2938/13.12.2004,2008-04-18,open,"Bd. Garii, nr.38, bl.227,sc.A,ap.24",500227,Brasov,0,0,193412,197175,197175,197174,197174,197174,179111,176000,172853,169672,166458,163212,159925,156628,,,185497,180390,81213,68579,79013,97611,97501,101135,125097,128983,,,,,,,185497,180390,81213,68579,79013,97611,97501,101135,125097,128983,,,,
Romania,Operator Holding Account,Istoc Alina Cristina,J08/2938/13.12.2004,2008-04-18,open,"Bd. Garii, nr.38, bl.227,sc.A,ap.24",500227,Brasov,0,0,193057,197409,197409,197408,197408,197408,153280,150618,147924,145202,142451,139673,136861,134039,,,185087,140919,102450,89032,82931,89918,97624,92742,106240,149239,,,,,,,185087,140919,102450,89032,82931,89918,97624,92742,106240,149239,,,,
Romania,Operator Holding Account,Istoc Alina Cristina,J08/2938/13.12.2004,2008-04-18,open,"Bd. Garii, nr.38, bl.227,sc.A,ap.24",500227,Brasov,0,0,163693,144840,144839,144839,144839,144839,92115,90515,88896,87261,85608,83938,82248,80552,,,108340,121555,77256,113278,121666,52572,52610,66418,71016,80383,,,,,,,108340,121555,77256,113278,121666,52572,52610,66418,71016,80383,,,,
Romania,Operator Holding Account,HEIDELBERGCEMENT ROMANIA SA,10640589,2012-01-06,open,"Sos Bucuresti Ploiesti 1A, Bucharest Business Park",135100,Bucuresti,0,0,880624,904131,904131,904131,904131,904130,636033,624986,613809,602515,591100,579573,567903,556192,,,785514,747307,742167,677711,631950,641274,477814,566039,500776,549003,,,,,,,785514,747307,742167,677711,631950,641274,477814,566039,500776,549003,,,,
Romania,Operator Holding Account,HEIDELBERGCEMENT ROMANIA SA,10640589,2011-12-08,open,"Sos Bucuresti Ploiesti 1A, Bucharest Business Park",135100,Bucuresti,0,0,613583,717800,717800,717800,717800,717800,529297,520103,510801,501404,491903,482311,472600,462854,,,641097,676027,457994,515316,531397,504079,468558,480322,484934,514043,,,,,,,641097,676027,457994,515316,531397,504079,468558,480322,484934,514043,,,,
Romania,Operator Holding Account,HEIDELBERGCEMENT ROMANIA SA,10640589,2011-11-22,open,"Sos Bucuresti Ploiesti 1A, Bucharest Business Park",135100,Bucuresti,0,0,628211,734653,1189413,1644174,1644174,1644173,1003600,986168,968531,950711,932699,914510,896097,877618,,,709938,680109,580507,553986,638982,586411,585921,598126,568359,562257,,,,,,,709938,680109,580507,553986,638982,586411,585921,598126,568359,562257,,,,
Romania,Operator Holding Account,SC Cars SA,RO 1246411,2008-04-18,open,Strada Avram Iancu numarul 270,545600,Mures,0,0,8712,8709,8709,8709,8709,8708,,,,,,,,,,,Not Reported,6702,3441,1919,80,Not Reported,Excluded,Excluded,Excluded,Excluded,,,,,,,4001,6702,3441,1919,80,,,,,,,,,
Romania,Operator Holding Account,SC Cars SA,RO 1246411,2008-04-18,open,Strada Avram Iancu numarul 270,545600,Mures,0,0,10409,9210,32868,34061,34060,34060,4950,3698,3631,3565,3497,3429,3360,3291,,,Not Reported,7607,8341,10351,4057,3696,2824,0,Excluded,Excluded,,,,,,,5632,7607,8341,10351,4057,3696,2824,,,,,,,
Romania,Operator Holding Account,SC CCCF SA Bucuresti,RO1568522,2008-04-18,closed,"Piata Pache Protopopescu, nr 9",80016,Giurgiu,0,0,2680,2306,0,0,0,0,,,,,,,,,,,201,2140,0,0,,,,,,,,,,,,,201,2140,,,,,,,,,,,,
Romania,Operator Holding Account,SC Celhart Donaris SA,2253999,2008-04-18,open,"Sos. Viziru, km 10",810440,Braila,0,0,63879,72704,72704,72704,72704,72704,,,,,,,,,,,12959,5616,0,0,0,0,Excluded,Excluded,Excluded,Excluded,,,,,,,12959,5616,,,,,,,,,,,,
Romania,Operator Holding Account,SC ROMWELLE PM SA,J/25/895/1994,2008-04-18,open,"Bd. N. Iorga, nr 2",220236,Mehedinti,0,0,58806,52092,52092,52092,52092,52091,,,,,,,,,,,44712,23097,0,0,0,0,Excluded,Excluded,Excluded,Excluded,,,,,,,44712,23097,,,,,,,,,,,,
Romania,Operator Holding Account,SC CEMACON SA,RO677858,2008-04-18,open,"Calea Dorobanților nr. 48, Silver Business Center,",400117,Cluj-Napoca,0,0,24265,24818,24818,24818,24818,24817,,,,,,,,,,,21774,21111,10683,10592,2875,5,Excluded,Excluded,Excluded,Excluded,,,,,,,21774,21111,10683,10592,2875,5,,,,,,,,
Romania,Operator Holding Account,SC CEMACON SA,RO677858,2010-07-28,open,"Calea Dorobanților nr. 48, Silver Business Center,",400117,Cluj-Napoca,,,,0,0,56740,56740,56739,18583,18260,17934,17603,17270,16933,16592,16251,,,,,,7089,16421,14312,16473,23019,24595,25018,,,,,,,,,,7089,16421,14312,16473,23019,24595,25018,,,,
Romania,Operator Holding Account,SC CERAM MATERIAL CONSTRUCT SRL,RO13088919,2008-04-18,open,"Str. Narciselor , nr 6",925200,Ialomita,0,0,312,276,276,276,275,275,,,,,,,,,,,297,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Excluded,Excluded,Excluded,Excluded,,,,,,,297,,,,,,,,,,,,,
Romania,Operator Holding Account,BRIKSTON CONSTRUCTION SOLUTIONS S.A.,1989343,2008-04-18,open,Calea Chisinaului nr. 176,700180,Iasi,0,0,43305,38318,67673,67672,67671,67671,28355,27862,27365,26861,26352,25838,25317,24796,,,24207,24793,23223,30038,30427,28440,24761,26112,25344,32933,,,,,,,24207,24793,23223,30038,30427,28440,24761,26112,25344,32933,,,,
Romania,Operator Holding Account,SC CERCON ARIESUL SA,RO201462,2008-04-18,open,Str.Ialomitei nr.1,405100,Cluj,0,0,12952,11461,11461,11460,11460,11460,,,,,,,,,,,Not Reported,12639,0,0,0,Not Reported,Excluded,Excluded,Excluded,Excluded,,,,,,,18191,12639,,,,,,,,,,,,
Romania,Operator Holding Account,SC CET Brasov SA,5798567,2008-04-18,open,"Str. Timis Triaj, nr 6",500240,Brasov,0,0,394773,347302,347302,347301,347301,347301,,,,,,,,,,,424271,377670,369763,314766,104340,0,Excluded,Excluded,Excluded,Excluded,,,,,,,424311,377670,369763,314766,104340,,,,,,,,,
Romania,Operator Holding Account,SC CET Brasov SA,5798567,2008-04-18,open,"Str. Timis Triaj, nr 6",500240,Brasov,0,0,32232,24507,24507,24506,24506,24506,,,,,,,,,,,34142,28527,18460,11358,0,0,Excluded,Excluded,Excluded,Excluded,,,,,,,34142,28527,18460,11358,,,,,,,,,,
Romania,Operator Holding Account,SC CET ENERGOTERM RESITA SA,RO14217817,2008-04-18,open,"Bd Revolutia din Decembrie, nr1",320086,Resita,0,0,76456,77739,77739,77739,77739,77738,,,,,,,,,,,35620,37615,25879,25020,10759,0,Excluded,Excluded,Excluded,Excluded,,,,,,,35620,37615,25879,25020,10759,,,,,,,,,
Romania,Operator Holding Account,SC CET Govora SA,RO10102377,2008-04-18,open,"str. Industriilor, nr.1, jud. Valcea",240050,Ramnicu Valcea,0,0,1636678,1730238,1877476,1877476,1877476,1877476,265425,231342,199465,169787,146149,123505,101593,80468,,,1585185,1370284,1080914,1137513,1130641,1109237,1081365,1178473,1126695,1386466,,,,,,,1585185,1370284,1080914,1137513,1130641,1109237,1081365,1178473,1126695,1386466,,,,
Romania,Operator Holding Account,S.C. CET GRIVITA S.R.L.,RO 15811175,2008-04-18,open,"Calea Grivitei nr. 357, sector 1",10717,Bucuresti,0,0,51063,101303,101305,101305,101305,101305,39174,35057,31057,27184,23431,19801,16288,12901,,,58598,33386,41385,32071,33114,41823,42458,40365,40880,45563,,,,,,,58598,33386,41385,32071,33114,41823,42458,40365,40880,45563,,,,
Romania,Operator Holding Account,Veolia Energie Iasi SA,J22/1399/2012,2011-12-21,open,"Soseaua Nationala, nr. 43, camera 19, etj. 1",700634,Iasi,0,0,296383,258270,258270,258270,258269,258269,57219,45045,34450,13971,9831,8308,6834,5413,,,263070,263584,180300,178203,117415,44975,33282,24825,17271,15987,,,,,,,263070,263584,180300,178203,117415,44975,33282,24825,17271,15987,,,,
Romania,Operator Holding Account,Veolia Energie Iasi SA,J22/1399/2012,2011-12-21,open,"Soseaua Nationala, nr. 43, camera 19, etj. 1",700634,Iasi,0,0,496359,441177,441177,441177,441176,468181,86613,71567,58136,46277,36943,31219,25680,20341,,,347472,267032,281112,252258,245196,286798,316092,332646,334883,333849,,,,,,,347472,267032,281112,252258,245196,286798,316092,332646,334883,333849,,,,
Romania,Operator Holding Account,THERMOENERGY GROUP SA Bacau,RO 33620670,2008-04-18,open,Str. Chimiei nr.6,600286,Bacau,0,0,338064,336379,353827,353827,353827,353826,88826,73187,59251,46972,39230,33153,27271,21600,,,193560,185930,206566,212537,231591,204562,140323,55550,70567,69426,,,,,,,193560,185930,206566,212537,231591,204562,140323,55550,70567,69426,,,,
Romania,Operator Holding Account,THERMOENERGY GROUP SA Bacau,RO 33620670,2008-04-18,open,Str. Chimiei nr.6,600286,Bacau,0,0,12193,7419,7419,7419,7418,7418,3071,5134,9094,7957,6855,5787,4756,3762,,,24056,16316,15912,6382,3552,2174,6644,17622,12566,14699,,,,,,,24056,16316,15912,6382,3552,2174,6644,17622,12566,14699,,,,
Romania,Operator Holding Account,SC CET SA Braila,RO3106589,2008-04-18,open,"B-dul Alexandru Ioan Cuza, Nr. 3",810019,Braila,0,0,158548,139292,139291,139291,139291,139291,38120,5923,0,0,0,0,0,0,,,151787,92256,69910,58454,44518,25006,11,0,Excluded,Excluded,,,,,,,151787,92256,69910,58454,44518,25006,11,,,,,,,
Romania,Operator Holding Account,SC Chimcomplex SA Borzesti,960322,2008-04-18,open,"Str. Industriilor, nr. 3",601124,Bacau,0,0,40438,35856,89410,89409,89409,89408,29792,29275,28751,28222,27687,27147,26601,26052,,,32407,28847,40578,44249,43475,39472,39736,41064,51234,58701,,,,,,,32407,28847,40578,44249,43475,39472,39736,41064,51234,58701,,,,
Romania,Operator Holding Account,SC CILDRO SERVICE SRL,RO 18241141,2008-04-18,open,"Str. Traian, nr 295",220183,Mehedinti,0,0,2833,2912,2912,2912,2912,2912,23021,22443,21866,21291,20719,20148,19580,19018,,,235,471,17,8,146,103,0,3,1,2,,,,,,,235,471,17,8,146,103,,3,1,2,,,,
Romania,Operator Holding Account,MIRON EMIL,RO10169628,2008-04-18,open,"Str. TRAMBITASULUI, nr. 20",400213,Cluj-Napoca,0,0,35142,31160,31159,31159,31159,31159,23574,21096,18689,16358,14100,11916,9801,7763,,,37597,38635,37925,36321,36003,35990,35762,32609,33139,33106,,,,,,,37597,38635,37925,36321,36003,35990,35762,32609,33139,33106,,,,
Romania,Operator Holding Account,COMPANIA LOCALA DE TERMOFICARE COLTERM SA,RO16063013,2008-04-18,open,"Str. Episcop Joseph Lonovici, nr 4",300100,Timis,0,0,147729,143585,143584,143584,143584,336024,127703,56486,25021,43800,75508,63810,52488,41574,,,152684,158328,148591,124445,133615,89483,57984,35524,61950,93532,,,,,,,152684,158328,148591,124445,133615,89483,57984,35524,61950,93532,,,,
Romania,Operator Holding Account,COMPANIA LOCALA DE TERMOFICARE COLTERM SA,RO16063013,2008-04-18,open,"Str. Episcop Joseph Lonovici, nr 4",300100,Timis,0,0,208957,189215,189215,189215,189215,189215,133094,108201,86193,66988,52497,44364,36492,28904,,,182090,186623,197851,222201,181119,297874,261242,216266,238589,176885,,,,,,,182090,186623,197851,222201,181119,297874,261242,216266,238589,176885,,,,
Romania,Operator Holding Account,SOFIDEL ROMANIA SA,1921968,2008-04-18,open,"Str. Bucuresti, nr 358",910058,Calarasi,0,0,21502,22205,22204,22204,22204,22204,10776,10588,10399,10208,10014,9819,9621,9422,,,22114,19173,14517,14613,11639,13057,14294,13526,13140,12970,,,,,,,22114,19173,14517,14613,11639,13057,14294,13526,13140,12970,,,,
Romania,Operator Holding Account,S Complexul Energetic Oltenia SA,RO30267310,2008-04-18,open,"Str.Alexandru Ioan Cuza, nr.5",210227,Tg. Jiu,0,0,3085897,2705339,2705339,2705339,2705338,2705338,1687749,723321,1205535,964428,,,,,,,3756033,3264421,3121875,3409838,3448612,2520067,1652543,2378893,2608863,1760749,,,,,,,3756033,3264421,3121875,3409838,3448612,2520067,1652543,2378893,2608863,1760749,,,,
Romania,Operator Holding Account,S Complexul Energetic Oltenia SA,RO30267310,2008-04-18,open,"Str.Alexandru Ioan Cuza, nr.5",210227,Gorj,0,0,5457841,4844508,4844508,4844507,4844507,4844507,2776556,2379905,1983254,1586603,,,,,,,6103822,5853872,5112073,4742492,5259194,5803856,4291363,4469942,5412542,5460945,,,,,,,6103822,5853872,5112073,4742492,5259194,5803856,4291363,4469942,5412542,5460945,,,,
Romania,Operator Holding Account,S Complexul Energetic Oltenia SA,RO30267310,2008-04-18,open,"Str.Alexandru Ioan Cuza, nr.5",210227,Gorj,0,0,6393199,5636700,5636699,5636699,5636699,5636699,2830257,1212967,2021612,1617290,,,,,,,6837217,7449622,6074492,5816735,7277369,6409365,4169782,4476006,4454326,4159951,,,,,,,6837217,7449622,6074492,5816735,1250000,12436734,4169782,4476006,4454326,4159951,,,,
Romania,Operator Holding Account,SC Continental AP SRL,11269196,2008-04-18,open,"Str. Avram Imbroane, nr 9",300129,Timis,0,0,20562,18117,18117,18117,18117,18116,16608,16319,16028,15733,15435,15134,14829,14523,,,15511,16669,17575,16496,16491,16900,18453,19374,18999,21525,,,,,,,15511,16669,17575,16496,16491,16900,18453,19374,18999,21525,,,,
Romania,Operator Holding Account,VEOLIA ENERGIE PRAHOVA SRL,J29/888/2004,2010-04-23,open,"Str. Gheorghe Doja, nr. 154A",107071,Ploiesti,0,0,514797,456455,456455,559597,559597,559595,138780,124195,110023,96300,83008,70148,57703,45704,,,340204,336866,329592,330262,369541,352701,328961,327840,333399,328447,,,,,,,340204,336866,329592,330262,369541,352701,328961,327840,333399,328447,,,,
Romania,Operator Holding Account,SC DANUBIANA SA,RO478081,2008-04-18,closed,Sos.Oltenitei nr. 181,77160,Ilfov,0,0,33923,,,,,,,,,,,,,,,,,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,,,,,,,,,,,,,,,,,,,,,,,,
Romania,Operator Holding Account,SC DE PRODUSE CERAMICE SA,RO202018,2008-04-18,open,"Str. Fizesului, nr 20",405300,Cluj,0,0,3899,3450,3450,3449,3449,3449,0,0,0,0,0,0,0,0,,,3850,3468,1649,1656,1680,0,0,0,Excluded,Excluded,,,,,,,3850,3468,1649,1656,1680,,,,,,,,,
Romania,Operator Holding Account,SC BARLINEK ROMANIA SA BACAU,RO5444241,2008-04-18,closed,"Calea Moinesti, nr 30H",600281,Bacau,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,Not Reported,Not Reported,,,,,,,,,,,,,,,,,,,,,,,,,,
Romania,Operator Holding Account,SC BARLINEK ROMANIA SA BACAU,RO5444241,2008-04-18,closed,"Calea Moinesti, nr 30H",600281,Bacau,0,0,0,,,,,,,,,,,,,,,,0,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,,,,,,,,,,,,,,,,,,,,,,,,
Romania,Operator Holding Account,SC SILCOTUB SA,RO15117182,2008-04-18,open,"Str. Prelungirea Bucuresti, nr 162",910153,Calarasi,0,0,38021,39220,39220,39219,39219,39219,25237,24798,24355,23907,23454,22996,22533,22069,,,32870,24191,8083,30528,34500,32924,26271,34045,28126,27237,,,,,,,32870,24191,8083,30528,34500,32924,26271,34045,28126,27237,,,,
Romania,Operator Holding Account,SC DONAU CHEM SRL,RO16958124,2008-04-18,open,"Str.Portului, nr 1",145200,Turnu Magurele,0,0,436651,384473,384473,384473,384473,384473,573732,563765,553683,163944,36717,36001,35276,34549,,,435085,299094,317425,433910,472168,454122,726753,866279,119667,0,,,,,,,435085,299094,317425,433910,472168,454122,726753,866279,,,,,,
Romania,Operator Holding Account,SC DOOSAN IMGB SA,380430,2008-04-18,open,"Sos. Berceni, nr 104",41919,Bucuresti,0,0,130017,122107,122107,122107,122107,122107,75411,74101,40375,71438,70083,68716,67333,65944,,,70022,84853,80762,79887,82162,66216,42666,45893,46912,51018,,,,,,,70022,84853,80762,79887,164306,,42666,45893,46912,51018,,,,
Romania,Operator Holding Account,SC Ductil Steel SA punctul de lucru Otelu Rosu,RO11845183,2008-04-18,open,"Mihai Eminescu, NR 10",325700,Caras Severin,0,0,25404,39336,39336,39336,39336,39335,14139,0,0,0,0,0,0,0,,,18912,14567,16387,20473,39965,26814,966,385,280,317,,,,,,,18912,14567,16387,20473,39965,26814,966,385,280,317,,,,
Romania,Operator Holding Account,SC DUNAV INTERNATIONAL CONSTRUCT SRL,12844577,2008-04-18,closed,"Str. Herendesti, nr 10",305500,Timis,0,0,3947,,,,,,,,,,,,,,,,,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,,,,,,,,,,,,,,,,,,,,,,,,
Romania,Operator Holding Account,S.C. ECOPAPER S.A.,J08/164/1991,2008-04-18,open,"Str. 13 Decembrie, Nr 18",505800,Zarnesti,0,0,20429,18746,35190,35190,35189,35189,16352,16067,15780,15490,15196,14900,14600,14299,,,24591,19368,14539,18088,22637,19564,23864,25071,27229,26690,,,,,,,24591,19368,14539,18088,22637,19564,23864,25071,27229,26690,,,,
Romania,Operator Holding Account,SC Electroprecizia SA,RO1128645,2008-04-18,closed,Str. Parcului nr.18,505600,Brasov,0,0,4650,4124,4124,4123,4123,4123,,,,,,,,,,,918,830,600,787,967,653,Excluded,,Not Reported,Not Reported,,,,,,,918,830,600,787,967,653,,,,,,,,
Romania,Operator Holding Account,SC ELECTROCARBON SA,1515382,2008-04-18,open,"Str. Nufarului nr.15H, Vila 11, parter, camera 6,",077165,SNAGOV,0,0,20002,21954,21954,21954,21954,21954,14906,7695,14227,7263,7049,6837,6625,6417,,,15848,15290,10216,12788,10479,10614,6329,11635,5577,3748,,,,,,,15848,15290,10216,12788,10479,10614,6329,11635,5577,3748,,,,
Romania,Operator Holding Account,ELECTROCENTRALE BUCURESTI S.A,RO15189596,2008-04-18,open,Splaiul iNDEPENDENTEI NR.227,060041,Bucuresti,0,0,558568,510323,510323,510323,510323,510323,260893,233474,206834,181035,156048,131871,108474,85919,,,678890,519785,430812,399275,558395,465551,379647,367635,357747,421767,,,,,,,678890,519785,430812,399275,558395,465551,379647,367635,357747,421767,,,,
Romania,Operator Holding Account,ELECTROCENTRALE BUCURESTI S.A,RO15189596,2008-04-18,open,Splaiul iNDEPENDENTEI NR.227,060041,Bucuresti,0,0,689306,618663,1284858,1284857,1284857,1284857,249926,223659,198139,173426,149488,126327,103915,82307,,,645957,641898,698686,651314,675682,632328,571350,453171,492172,595248,,,,,,,645957,641898,698686,651314,675682,632328,571350,453171,492172,595248,,,,
Romania,Operator Holding Account,ELECTROCENTRALE BUCURESTI S.A,RO15189596,2008-04-18,open,Splaiul iNDEPENDENTEI NR.227,060041,Bucuresti,0,0,85202,76977,76976,76976,76976,76976,9930,0,0,0,0,0,0,0,,,67338,50219,23361,16318,11878,10452,6490,0,0,Excluded,,,,,,,67338,50219,23361,16318,11878,10452,6490,,,,,,,
Romania,Operator Holding Account,ELECTROCENTRALE BUCURESTI S.A,RO15189596,2008-04-18,open,Splaiul iNDEPENDENTEI NR.227,060041,Bucuresti,0,0,322230,294398,294398,294398,294398,294397,129068,115504,102324,89561,77200,65238,53664,42506,,,304473,259922,253603,260295,251282,293821,232872,233201,259737,277532,,,,,,,304473,259922,253603,260295,251282,293821,232872,233201,259737,277532,,,,
Romania,Operator Holding Account,ELECTROCENTRALE BUCURESTI S.A,RO15189596,2008-04-18,open,Splaiul iNDEPENDENTEI NR.227,060041,Bucuresti,0,0,1598760,1460671,1460671,1460670,1460670,1460670,598217,532157,471436,412634,355680,300573,247247,195834,,,1489860,1386335,1282282,1204921,1036586,1017135,842720,868382,883239,781258,,,,,,,1489860,1386335,1282282,1204921,1036586,1017135,842720,868382,883239,781258,,,,
Romania,Operator Holding Account,ELECTROCENTRALE BUCURESTI S.A,RO15189596,2008-04-18,open,Splaiul iNDEPENDENTEI NR.227,060041,Bucuresti,0,0,1180699,1031955,1031955,1031954,1031954,1031954,962085,824645,687204,549763,,,,,,,1468335,1140974,453716,350335,565958,255920,507620,828793,984053,895835,,,,,,,1468335,1140974,453716,350335,565958,255920,507620,828793,984053,895835,,,,
Romania,Operator Holding Account,ELECTROCENTRALE BUCURESTI S.A,RO15189596,2008-04-18,open,Splaiul iNDEPENDENTEI NR.227,060041,Bucuresti,0,0,652470,570834,570834,570834,570833,570833,245888,207891,184169,161198,138949,117421,96589,76504,,,421580,398422,417987,374114,367196,351096,278772,241847,192474,184598,,,,,,,421580,398422,417987,374114,367196,351096,278772,241847,192474,184598,,,,
Romania,Operator Holding Account,COMPLEXUL ENERGETIC HUNEDOARA,RO30855230,2008-04-18,open,"Str. Timisoara, nr.2, Petrosani",332015,Petrosani,0,0,4201074,3687650,3687650,3687649,3687649,3687649,69353,57672,47200,37906,30119,25453,20936,16583,,,3908394,3536943,2428853,1700979,2369059,2099494,1902411,1581571,918725,928028,,,,,,,3908394,3536943,2428853,1700979,2369059,2099494,1902411,1145988,473490,80119,,,,
Romania,Operator Holding Account,Societatea ELECTROCENTRALE GALATI SA,RO16044852,2008-04-18,open,Soseaua Smardan nr 3,800700,Galati,0,0,1085307,959877,959877,959876,959876,959876,213685,173633,138236,59467,51259,43318,35632,28223,,,1260101,884482,626227,633805,535103,479927,337882,382663,171399,170730,,,,,,,1260101,884482,626227,633805,535103,479927,337882,382663,171399,170730,,,,
Romania,Operator Holding Account,S.C. Electrocentrale Oradea S.A.,RO14790708,2008-04-18,open,Sos. Borsului; nr. 23,410605,Bihor,0,0,1231431,1091873,1091873,1091872,1091872,1091872,374080,309284,251420,200305,0,0,0,0,,,913000,995313,956342,922313,1034037,939802,959694,762135,987568,426310,,,,,,,913000,995313,956342,922313,1034037,604936,1294560,762135,200305,,,,,
Romania,Operator Holding Account,Compa SA,J32/129/1991,2008-04-18,open,"Str. H. Coanda, nr 8",550234,Sibiu,0,0,13440,11917,11917,11917,11916,11916,5061,4529,4012,3512,3027,2558,2104,1667,,,12186,8696,4172,7495,9870,7495,6782,6158,Excluded,Excluded,,,,,,,12186,8696,4172,7495,9870,7495,6782,6158,,,,,,
Romania,Operator Holding Account,S.C. E-STAR Mures Energy S.A.,RO 27307628,2011-12-15,open,Str. Revolutiei nr. 1,540043,Mures,0,0,6357,5562,5562,5562,5562,5561,,,,,,,,,,,4263,4648,4909,3738,4111,2727,Excluded,Excluded,Excluded,Excluded,,,,,,,4263,4648,4909,3738,4111,2727,,,,,,,,
Romania,Operator Holding Account,S.C. E-STAR Mures Energy S.A.,RO 27307628,2008-04-18,closed,Str. Revolutiei nr. 1,540043,Mures,0,0,3911,,,,,,,,,,,,,,,,7565,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,,,,,,,,,,,7565,,,,,,,,,,,,,
Romania,Operator Holding Account,S.C. E-STAR Mures Energy S.A.,RO 27307628,2008-04-18,closed,Str. Revolutiei nr. 1,540043,Mures,0,0,4118,,,,,,,,,,,,,,,,1973,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,,,,,,,,,,,1973,,,,,,,,,,,,,
Romania,Operator Holding Account,S.C. E-STAR Mures Energy S.A.,RO 27307628,2008-04-18,closed,Str. Revolutiei nr. 1,540043,Mures,0,0,2837,,,,,,,,,,,,,,,,1280,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,,,,,,,,,,,1280,,,,,,,,,,,,,
Romania,Operator Holding Account,S.C. E-STAR Mures Energy S.A.,RO 27307628,2008-04-18,closed,Str. Revolutiei nr. 1,540043,Mures,0,0,3946,,,,,,,,,,,,,,,,2016,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,,,,,,,,,,,2016,,,,,,,,,,,,,
Romania,Operator Holding Account,SC ENERGOTERM SA TULCEA,17747931,2008-04-18,open,"Str. Isaccei, nr 73",820207,Tulcea,0,0,17430,15311,15310,15310,15310,15310,16596,14057,12451,10894,9385,7925,6512,5151,,,20449,18743,18690,18217,19284,17844,15046,15484,15807,15261,,,,,,,20449,18743,18690,18217,19284,17844,15046,15484,15807,15261,,,,
Romania,Operator Holding Account,SC ENET SA Focsani,J 39 / 93 / 1996,2008-04-18,open,"Bd. Bucuresti, nr4",620144,Vrancea,0,0,115689,102578,102578,102578,102578,102578,66613,55526,45571,38604,33276,28120,23132,18321,,,84961,70554,77730,75372,68693,53687,47178,52996,59039,56391,,,,,,,84961,70554,77730,,144065,53687,47178,52996,59039,56391,,,,
