Country,Account Type,Account Holder Name,Main Address Line,City,Allowance In Allocation In 2005,Allowance In Allocation In 2006,Allowance In Allocation In 2007,Allowance In Allocation In 2008,Allowance In Allocation In 2009,Allowance In Allocation In 2010,Allowance In Allocation In 2011,Allowance In Allocation In 2012,Allowance In Allocation In 2013,Allowance In Allocation In 2014,Allowance In Allocation In 2015,Allowance In Allocation In 2016,Allowance In Allocation In 2017,Allowance In Allocation In 2018,Allowance In Allocation In 2019,Allowance In Allocation In 2020,Verified Emissions In 2005,Verified Emissions In 2006,Verified Emissions In 2007,Verified Emissions In 2008,Verified Emissions In 2009,Verified Emissions In 2010,Verified Emissions In 2011,Verified Emissions In 2012,Verified Emissions In 2013,Verified Emissions In 2014,Verified Emissions In 2015,Verified Emissions In 2016,Verified Emissions In 2017,Verified Emissions In 2018,Verified Emissions In 2019,Verified Emissions In 2020,Units Surrendered In 2005,Units Surrendered In 2006,Units Surrendered In 2007,Units Surrendered In 2008,Units Surrendered In 2009,Units Surrendered In 2010,Units Surrendered In 2011,Units Surrendered In 2012,Units Surrendered In 2013,Units Surrendered In 2014,Units Surrendered In 2015,Units Surrendered In 2016,Units Surrendered In 2017,Units Surrendered In 2018,Units Surrendered In 2019,Units Surrendered In 2020
Denmark,Operator Holding Account,COLAS DANMARK A/S,Fabriksparken 40,Glostrup,2444,1833,1834,1646,1642,1642,1642,1642,1534,0,0,0,0,0,0,0,1912,2078,2266,1949,2133,2001,2233,2401,2336,,,,,,,,1912,2078,2266,1949,2133,2001,2233,2401,2336,,,,,,,
Denmark,Operator Holding Account,COLAS DANMARK A/S,Fabriksparken 40,Glostrup,1672,1254,1253,1127,1126,1126,0,0,,,,,,,,,1242,1139,1241,1067,962,1107,,,,,,,,,,,1242,1139,1241,1067,962,1107,,,,,,,,,,
Denmark,Operator Holding Account,COLAS DANMARK A/S,Fabriksparken 40,Glostrup,1866,1400,1399,1562,1561,1561,1561,1561,,,,,,,,,1865,1772,1914,1232,1254,1308,1699,2907,,,,,,,,,1865,1772,1914,1232,1254,1308,1699,2907,,,,,,,,
Denmark,Operator Holding Account,COLAS DANMARK A/S,Fabriksparken 40,Glostrup,1484,1113,1114,1236,1232,1232,1232,1232,991,888,786,688,592,500,411,326,1779,2260,1121,1324,1097,1426,1229,947,1187,1650,1459,1287,,,,,1779,2260,1121,1324,1097,1426,1229,947,1187,1650,1459,1287,,,,
Denmark,Operator Holding Account,COLAS DANMARK A/S,Fabriksparken 40,Glostrup,,,,0,0,0,0,0,1388,1242,1100,962,828,700,575,456,1466,1726,1756,1912,1812,1941,2194,1887,1832,2422,2417,2520,,,,,1466,1726,1756,1912,1812,1941,2194,1887,1832,2422,2417,2520,,,,
Denmark,Operator Holding Account,CP KELCO APS,Ved Banen 16,Lille Skensved,132797,99598,99598,91081,91081,91081,91081,91081,71913,70664,69400,68123,66832,65529,64210,62886,95073,88241,82571,79518,70759,86149,77547,68954,73274,74628,77026,76508,,,,,95073,88241,82571,79518,70759,86149,77547,68954,73274,74628,77026,76509,,,,
Denmark,Operator Holding Account,CTR I/S,Stæhr Johansens Vej 38,Frederiksberg,1142,856,857,,,,,,,,,,,,,,999,714,0,,,,,,,,,,,,,,999,714,,,,,,,,,,,,,,
Denmark,Operator Holding Account,CTR I/S,Stæhr Johansens Vej 38,Frederiksberg,802,602,602,1438,1434,1434,1434,1434,1089,488,432,189,163,138,113,89,830,261,85,554,781,2959,475,1753,488,365,345,261,,,,,830,261,85,554,781,2959,475,1753,488,365,345,261,,,,
Denmark,Operator Holding Account,CTR I/S,Stæhr Johansens Vej 38,Frederiksberg,392,294,293,1955,1954,1954,1954,1954,1521,1361,603,264,909,767,630,499,1523,277,100,741,1781,3392,784,3076,1436,942,291,1819,,,,,1523,277,100,741,1781,3392,784,3076,1436,942,291,1819,,,,
Denmark,Operator Holding Account,CTR I/S,Stæhr Johansens Vej 38,Frederiksberg,10079,7559,7560,12925,12921,12921,12921,12921,13257,11864,2627,4597,1980,1672,1374,1087,6304,3404,4516,7795,14272,30446,16054,12549,14196,3273,5943,4801,,,,,6304,3404,4516,7795,14272,30446,16054,12549,14196,3273,5943,4801,,,,
Denmark,Operator Holding Account,CTR I/S,Stæhr Johansens Vej 38,Frederiksberg,2852,2139,2140,3307,3304,3304,3304,3304,2411,2157,956,1672,1440,1216,999,791,1290,1161,546,235,693,8079,6259,8172,9660,1323,2793,5198,,,,,1290,1161,546,235,693,8079,6259,8172,9660,1323,2793,5198,,,,
Denmark,Operator Holding Account,CTR I/S,Stæhr Johansens Vej 38,Frederiksberg,1116,837,837,1866,1862,1862,1862,1862,913,817,1447,1266,1091,921,757,599,1177,468,405,732,1970,4317,1127,1070,1200,2198,1796,2493,,,,,1177,468,405,732,1970,4317,1127,1070,1200,2198,1796,2493,,,,
Denmark,Operator Holding Account,CTR I/S,Stæhr Johansens Vej 38,Frederiksberg,289,217,217,548,545,545,545,545,307,137,487,213,92,78,64,50,112,173,426,832,826,1218,369,448,222,549,417,175,,,,,112,173,426,832,826,1218,369,448,222,549,417,175,,,,
Denmark,Operator Holding Account,CTR I/S,Stæhr Johansens Vej 38,Frederiksberg,,,,6000,6000,6000,6000,6000,2577,1154,2042,0,0,0,0,0,0,22,366,1909,2782,5843,2977,2437,1681,2443,420,776,,,,,,22,366,1909,2782,5843,2977,2437,1681,2443,420,776,,,,
Denmark,Operator Holding Account,CTR I/S,Stæhr Johansens Vej 38,Frederiksberg,,,,,,,,,,,,,,,,,,,,,,,,,,134,776,1967,,,,,,,,,,,,,,134,776,1967,,,,
Denmark,Operator Holding Account,Daka Denmark A/S,Dakavej 10,Løsning,29818,22363,22363,18028,18024,18024,18024,18024,21650,19377,17162,15015,12936,10922,8975,7100,7498,1592,1848,10976,9223,14985,16293,16034,14579,13556,13242,13901,,,,,7498,1592,1848,10976,9223,14985,16293,16034,14579,13556,13242,13901,,,,
Denmark,Operator Holding Account,Daka Denmark A/S,Dakavej 10,Løsning,21407,16055,16055,15094,15094,15094,15094,15094,,,,,,,,,13854,11418,3104,6880,6658,7152,5618,216,0,0,0,,,,,,13854,11418,3104,13538,,7152,5618,216,,,,,,,,
Denmark,Operator Holding Account,Daka Denmark A/S,Dakavej 10,Løsning,23208,17406,17407,15991,15987,15987,15987,15987,26924,24095,21343,18674,16087,13582,11161,8829,9417,614,602,25861,25496,28361,26608,24747,24273,26072,24732,26317,,,,,9417,614,602,54222,25496,,26608,24747,24273,26072,24732,26317,,,,
Denmark,Operator Holding Account,Dalum Kraftvarme A/S,Billedskærervej 7,Odense M,,,,,,,,,0,26191,23198,20297,17485,14763,12131,9597,,,,,,,,,131,75,161,95,,,,,,,,,,,,,131,75,161,95,,,,
Denmark,Operator Holding Account,DALUM PAPIR A/S,Dalumvej 116,Odense SV,6912,5184,5184,6005,6005,6005,6005,6005,,,,,,,,,6737,6445,6835,6772,6383,5331,4916,4099,0,,,,,,,,6737,6445,6835,18071,,5331,,4099,,,,,,,,
Denmark,Operator Holding Account,DALUM PAPIR A/S,Dalumvej 116,Odense SV,73846,55385,55385,52024,52024,52024,52024,52024,29265,0,0,0,0,0,0,0,56123,54493,8788,6386,5119,4598,2127,1833,92,,,,,,,,56123,54493,8788,16103,,,2127,1833,92,,,,,,,
Denmark,Operator Holding Account,DANFOSS A/S,Nordborgvej 81,Nordborg,35420,26565,26564,24865,24865,24865,24865,24865,19020,18690,18355,18018,9119,8941,8761,8581,25900,23347,23084,21972,20758,20765,18982,15854,18245,12255,17063,12390,,,,,25900,23347,23084,21972,20758,20765,18982,15854,18245,12255,17063,12390,,,,
Denmark,Aircraft Operator Account,DANISH AIR TRANSPORT A/S,Lufthavnsvej 7 A,Vamdrup,,,,,,,,12518,5849,5849,5849,5849,5849,5849,5849,5849,,,,,,,,13553,20982,20996,38620,44976,,,,,,,,,,,,13553,,41978,38620,44976,,,,
Denmark,Operator Holding Account,DANISH CROWN A/S,Marsvej 43,Randers SØ,12165,9124,9123,8585,8581,8581,8581,8581,7825,7003,6203,5427,4674,3947,3244,2566,7866,7022,7728,7618,7610,7430,7883,8821,9043,8654,8283,8571,,,,,7866,7022,15456,7618,7610,7430,7883,8821,9043,8654,8283,8571,,,,
Denmark,Operator Holding Account,DANISH CROWN A/S,Marsvej 43,Randers SØ,14573,10930,10929,11934,11934,11934,11934,11934,12570,11250,9963,8718,7510,6341,5210,4123,4220,5246,5957,6298,5506,6060,8361,11060,10561,10159,9338,9302,,,,,4220,5246,5957,6298,5506,6060,8361,11060,10561,10159,9338,9302,,,,
Denmark,Operator Holding Account,DC GENERATION A/S,Anker Engelunds Vej 411,Kgs. Lyngby,2634,1976,1975,2868,2864,2864,2864,2864,1338,2395,2121,1856,1599,1350,1109,877,3115,711,1826,851,1769,4483,1418,1154,9924,16576,18436,19485,,,,,3115,711,1826,851,1769,4483,1418,1154,9924,16576,18436,19485,,,,
Denmark,Operator Holding Account,DC GENERATION A/S,Anker Engelunds Vej 411,Kgs. Lyngby,131947,98960,98961,88580,88576,88576,88576,88576,24430,10931,4842,4238,3653,3087,2539,2011,64832,76324,68215,74867,67066,62542,63665,59026,26928,6809,8781,8331,,,,,64832,76324,68215,74867,67066,62542,63665,59026,26928,6809,8781,8331,,,,
Denmark,Operator Holding Account,DIN FORSYNING VARME A/S,Ulvsundvej 1,Esbjerg N,799,599,599,453,451,451,451,451,0,0,0,0,0,0,0,0,51,138,73,720,0,0,0,0,0,0,0,0,,,,,124,138,,720,,,,,,,,,,,,
Denmark,Operator Holding Account,DIN FORSYNING VARME A/S,Ulvsundvej 1,Esbjerg N,64,48,49,132,128,128,128,128,0,98,86,0,33,28,23,18,208,250,15,137,0,0,0,0,873,382,5,73,,,,,223,250,,137,,,,,873,382,5,73,,,,
Denmark,Operator Holding Account,DIN FORSYNING VARME A/S,Ulvsundvej 1,Esbjerg N,1162,872,872,1390,1388,1388,1388,1388,708,0,562,246,212,179,147,116,813,648,0,0,0,0,0,0,0,0,0,0,,,,,813,648,,,,,,,,,,,,,,
Denmark,Operator Holding Account,DIN FORSYNING VARME A/S,Ulvsundvej 1,Esbjerg N,2557,1918,1917,1496,1496,1496,1496,1496,888,397,704,1232,531,448,368,291,1307,0,0,0,0,0,0,0,0,0,5,1,,,,,1307,,,,,,,,,,5,1,,,,
Denmark,Operator Holding Account,DK PLANT APS,Gartnerivej 5,Otterup,,,,0,15017,8581,8581,8581,2167,1939,859,752,648,548,451,357,0,0,1886,6116,5005,5965,3630,2079,1709,556,567,909,,,,,,,1886,6116,5005,6005,3630,2079,1709,556,567,909,,,,
Denmark,Operator Holding Account,Dong Energy Power A/S,Kraftværksvej 53,Fredericia,953,715,715,306,302,302,302,0,,,,,,,,,2211,1293,1760,2315,1810,1701,0,,,,,,,,,,2211,1293,1760,2315,1810,1701,,,,,,,,,,
Denmark,Operator Holding Account,Dorthe Bundgaard,Teglholmen,København SV,1360954,1020716,1020715,,,,,,,,,,,,,,878425,1371966,,,,,,,,,,,,,,,878425,1371966,,,,,,,,,,,,,,
Denmark,Operator Holding Account,Dorthe Bundgaard,Teglholmen,København SV,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,Aircraft Operator Account,"THE DUCHOSSOIS GROUP, INC. PENSION TRUST",845 N. Larch Avenue,Elmhurst,,,,,,,,4,0,0,0,0,0,0,0,0,,,,,,,,11,Excluded,Excluded,Excluded,Excluded,,,,,,,,,,,,11,,,,,,,,
Denmark,Operator Holding Account,DUFERCO DANISH STEEL A/S,Havnevej 47,Frederiksværk,28135,21101,21102,10272,10272,10272,10272,10272,10651,10466,10279,10090,9898,9705,9510,9314,9193,5873,10759,13815,9896,12950,15602,13369,12942,12317,12251,12172,,,,,,15066,10759,13815,9896,12950,15602,13369,12942,12317,12251,12172,,,,
Denmark,Operator Holding Account,DUPONT NUTRITION BIOSCIENCES APS,Langebrogade 1,København K.,69402,52051,52051,49555,49551,49551,49551,49551,26485,26024,25559,25089,24614,24134,23648,23160,51525,51696,52900,46868,44541,43096,42388,43594,45744,45939,42886,22837,,,,,51525,51696,52900,132352,44541,,,43594,45744,45939,42886,22837,,,,
Denmark,Operator Holding Account,E.ON PRODUKTION DANMARK A/S,Dirch Passers Allé 76,Frederiksberg,51294,38470,38470,34400,34398,34398,34398,34398,14071,12592,2789,4882,4208,3556,2926,2317,31092,30730,30352,29061,30547,32812,21519,15914,12935,5304,4790,6254,,,,,31092,30730,30352,29061,30547,32812,21519,15914,12935,5304,4790,6254,,,,
Denmark,Operator Holding Account,EBELTOFT FJERNVARMEVAERK,Hans Winthers Vej 9,Ebeltoft,54,41,41,0,0,60,60,60,,,,,,,,,410,0,0,0,0,685,6,10,,,,,,,,,410,,,,,685,6,10,,,,,,,,
Denmark,Operator Holding Account,EFFEKTMARKED.DK A/S,Europavej 2,Ikast,,,,5137,5137,5137,5137,5137,6,10,9,4,0,0,0,0,0,235,153,176,115,121,60,44,56,48,29,25,,,,,,470,153,236,115,121,,44,56,48,29,25,,,,
Denmark,Operator Holding Account,EFFEKTPARTNER AS,Estrupvej 28,Esbjerg,,,,9875,9875,9875,9875,9875,,,,,,,,,697,453,560,614,38,49,45,7,0,0,0,0,,,,,1267,453,,614,38,49,45,7,,,,,,,,
Denmark,Operator Holding Account,Elin Lambertsen,Hovedgaden 501,Hedehusene,35320,26490,26491,,,,,,,,,,,,,,2559,1819,,,,,,,,,,,,,,,2559,1819,,,,,,,,,,,,,,
Denmark,Operator Holding Account,ENERGI FYN PRODUKTION A/S,Sanderumvej 16,Odense SV,,,,7595,7595,7595,7595,7595,0,0,0,29,0,0,0,0,0,168,406,687,196,325,89,38,2,14,118,9,,,,,406,168,,687,196,325,89,38,2,14,118,9,,,,
Denmark,Operator Holding Account,ENERGI FYN PRODUKTION A/S,Sanderumvej 16,Odense SV,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526,677,184,241,88,34,3,16,119,7,,,,,,,526,677,184,241,88,34,3,16,119,7,,,,
Denmark,Operator Holding Account,ENERGI FYN PRODUKTION A/S,Sanderumvej 16,Odense SV,,,,,,,,,,,,,,,,,,,,,239,205,120,49,1,18,60,62,,,,,,,,,239,205,120,49,1,18,61,62,,,,
Denmark,Operator Holding Account,ENERGI FYN PRODUKTION A/S,Sanderumvej 16,Odense SV,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,759,75,49,3,3,2,8,33,56,,,,,,,123,759,75,49,3,3,2,8,34,56,,,,
Denmark,Operator Holding Account,ENERGI FYN PRODUKTION A/S,Sanderumvej 16,Odense SV,,,,,,,,,7,0,0,19,0,0,0,0,,,,,173,110,79,35,8,15,96,9,,,,,,,,,173,110,79,35,8,15,96,9,,,,
Denmark,Operator Holding Account,ENERGI VIBORG KRAFTVARME A/S,Industrivej 40,Viborg,976,732,733,674,674,674,674,674,2546,2279,2018,1766,1521,1284,1056,835,597,1001,460,1525,4255,1757,1555,5064,10498,13179,5428,4339,,,,,597,1001,460,1525,4255,1757,1555,5064,10498,13179,5428,4339,,,,
Denmark,Operator Holding Account,ENERGI VIBORG KRAFTVARME A/S,Industrivej 40,Viborg,1267,950,950,978,975,975,975,975,3792,3393,3006,2630,2266,1913,1572,1243,416,811,577,762,4542,4490,2744,5175,9908,11978,6676,4227,,,,,416,811,577,762,4542,4490,2744,5175,9908,11978,6676,4227,,,,
Denmark,Operator Holding Account,ENERGI VIBORG KRAFTVARME A/S,Industrivej 40,Viborg,242651,181988,181988,145079,145077,145077,145077,145077,51242,45857,20312,35558,30649,25901,21305,16875,127970,126379,121366,118146,103518,136405,119625,109620,73542,43149,58466,90122,,,,,127970,126379,121366,118146,103518,136405,119625,109620,73542,43149,58466,90122,,,,
Denmark,Operator Holding Account,ENERGNIST,Uldjydevej 2,Herning,,,,,,,,,58849,52664,46655,40836,35199,29746,24469,19380,,,,,,,,,46881,56946,82867,92106,,,,,,,,,,,,,46881,56946,82867,92106,,,,
Denmark,Operator Holding Account,ENERGNIST,Uldjydevej 2,Herning,,,,,,,,,78310,70079,62084,54339,46839,39582,32560,25789,,,,,,,,,118478,127330,114999,116109,,,,,,,,,,,,,118478,127330,114999,116109,,,,
Denmark,Operator Holding Account,ENIIG VARME A/S,Industrivej Nord 9 B,Herning,53,40,40,31,29,29,29,29,0,99,88,39,132,112,92,73,6,28,0,0,23,745,661,11,142,82,90,369,,,,,6,28,,,23,745,661,11,142,82,90,369,,,,
Denmark,Operator Holding Account,ENIIG VARME A/S,Industrivej Nord 9 B,Herning,4794,3596,3595,2414,2410,2410,2410,2410,5440,4869,4312,1887,3250,2745,2255,1784,2505,467,1973,1832,3933,9320,5435,3936,7221,4553,2939,10859,,,,,2505,467,1973,1832,3933,9320,5435,3936,7221,4553,2939,10859,,,,
Denmark,Operator Holding Account,ENIIG VARME A/S,Industrivej Nord 9 B,Herning,1735,1301,1301,1676,1675,1675,3675,3675,2589,2317,1026,1796,1547,1306,1073,849,707,461,201,114,1633,4755,5408,2435,13310,1266,3269,4183,,,,,707,461,201,114,1633,4755,5408,2435,13310,1266,3269,4183,,,,
Denmark,Aircraft Operator Account,EXECUJET EUROPE A/S,"Ledreborg Alle 128C, 1. th.",Roskilde,,,,,,,,,0,0,0,0,100,100,100,100,,,,,,,,3424,2148,2613,2412,3284,,,,,,,,,,,,3424,,4761,2412,3284,,,,
Denmark,Operator Holding Account,FAELLENGGAARD VARMEFORSYNING APS,Ny Vestergade 72A,Broby,22244,16683,16683,16165,16165,16165,16165,16165,7306,6538,5792,5070,4370,3693,3038,2406,16955,13886,10855,13031,11573,14855,8491,11071,9442,7712,8381,6691,,,,,16955,13886,10855,24604,,14855,8491,11071,9442,7712,8381,6691,,,,
Denmark,Operator Holding Account,FARUM FJERNVARME A M B A,Stavnsholtvej 33,Farum,3058,2294,2293,1597,1594,1594,1594,1594,3640,3257,2885,2525,2175,1836,1508,1194,4468,2490,901,6492,4858,4710,4224,10216,6294,6831,5046,6480,,,,,4468,2490,901,6492,4858,4710,,14440,6294,6831,5046,6480,,,,
Denmark,Operator Holding Account,FARUM FJERNVARME A M B A,Stavnsholtvej 33,Farum,1072,804,804,2736,2732,2732,2732,2732,1450,1298,1150,1006,866,732,601,476,3437,1953,1199,1858,1219,1600,603,2083,2491,2171,2377,2127,,,,,3437,1953,1199,1858,1219,1600,,2686,2491,2171,2377,2127,,,,
Denmark,Operator Holding Account,FAXE KALK A/S,Hovedgaden 13,Faxe Ladeplads,132805,99604,99603,99777,99777,99777,99777,99777,54021,52923,51820,50713,49602,48488,47366,46247,93159,101644,91292,92855,63066,41331,33887,47233,46920,60092,47608,58689,,,,,93159,101644,91292,92855,63066,41331,33887,47233,46920,60092,47608,58689,,,,
Denmark,Operator Holding Account,FD HVIDOVRE AMBA,c/o EBO Consult A/S,Hvidovre,263,197,198,622,622,622,622,622,15,0,45,40,34,29,24,19,1,192,26,77,159,21,1,1,8,497,129,59,,,,,1,192,26,77,159,21,1,1,8,497,129,59,,,,
Denmark,Operator Holding Account,FF HANSTHOLM A/S,Nordre Strandvej 54,Hanstholm,21542,16156,16157,13082,13082,13082,13082,13082,8374,14617,14207,13800,13396,12995,12596,12202,14047,17163,12400,12319,18369,20386,14801,6753,8440,12053,15392,17252,,,,,14047,17163,12400,27120,18369,20386,,6753,8440,12053,15392,17252,,,,
Denmark,Operator Holding Account,FF SKAGEN A/S,Havnevagtvej 5,Skagen,72307,54230,54230,50054,50052,50052,50052,50052,47937,47105,46262,45411,44551,43682,42802,41920,44506,46535,43253,44588,46780,49030,41219,27646,37829,37286,42339,29155,,,,,44506,46535,43253,44588,46780,49030,41219,27646,37829,37286,42339,29155,,,,
Denmark,Operator Holding Account,FFV VARME A/S,Korsvangen 6,Ringe,36916,27687,27686,22598,22596,22596,22596,22596,9479,8483,7515,6578,5670,4791,3942,3122,20155,18079,10594,12487,10649,14063,12194,12210,10893,9320,10613,10494,,,,,20155,18079,10594,12487,10649,14063,12194,12210,10893,9320,10613,10494,,,,
Denmark,Operator Holding Account,FJERNVARME FYN AFFALDSENERGI A/S,Havnegade 120,Odense C,,,,,,,,,99790,89302,79113,69244,59687,50440,41490,32863,,,,,,,,,127247,126848,119927,136610,,,,,,,,,,,,,127247,126848,119927,136610,,,,
Denmark,Operator Holding Account,FJERNVARME FYN DISTRIBUTION A/S,Billedskærervej 7,Odense M,930,697,697,689,686,686,686,686,303,543,120,211,181,153,126,100,149,67,386,501,173,1689,480,322,497,121,212,306,,,,,149,67,386,501,173,1689,480,322,497,121,212,306,,,,
Denmark,Operator Holding Account,FJERNVARME FYN DISTRIBUTION A/S,Billedskærervej 7,Odense M,1066,799,799,718,714,714,714,714,202,181,0,0,61,51,42,33,351,25,323,728,136,460,246,510,239,16,13,113,,,,,351,25,323,728,136,460,246,510,239,16,13,113,,,,
Denmark,Operator Holding Account,FJERNVARME FYN DISTRIBUTION A/S,Billedskærervej 7,Odense M,4536,3402,3401,2216,2215,2215,2215,2215,1837,822,364,637,549,464,381,302,41,215,2043,2721,982,3585,1773,1870,1280,590,749,1102,,,,,41,215,2043,2721,982,3585,1773,1870,1280,590,749,1102,,,,
Denmark,Operator Holding Account,FJERNVARME FYN DISTRIBUTION A/S,Billedskærervej 7,Odense M,2130,1597,1597,1324,1321,1321,1321,1321,756,338,0,0,226,191,157,124,718,128,1535,1491,408,1256,3049,1282,601,30,48,391,,,,,718,128,1535,1491,408,1256,3049,1282,601,30,48,391,,,,
Denmark,Operator Holding Account,FJERNVARME FYN DISTRIBUTION A/S,Billedskærervej 7,Odense M,2968,2226,2225,2004,2004,2004,2004,2004,2615,1171,1037,1814,1563,1319,1084,857,424,214,3388,3652,910,5809,4629,1625,1546,840,5354,5983,,,,,424,214,3388,3652,910,5809,4629,1625,1546,840,5354,5983,,,,
Denmark,Operator Holding Account,FJERNVARME FYN DISTRIBUTION A/S,Billedskærervej 7,Odense M,459,344,345,365,365,365,365,365,444,397,176,77,66,56,46,37,70,182,208,654,216,1009,730,653,466,236,123,94,,,,,70,182,208,654,216,1009,730,653,466,236,123,94,,,,
Denmark,Operator Holding Account,FJERNVARME FYN DISTRIBUTION A/S,Billedskærervej 7,Odense M,1590,1192,1192,991,991,991,991,991,253,0,0,0,0,0,0,0,316,234,741,1464,491,1114,109,388,37,146,36,33,,,,,316,234,741,1464,491,1114,109,388,37,146,36,33,,,,
Denmark,Operator Holding Account,FJERNVARME FYN DISTRIBUTION A/S,Billedskærervej 7,Odense M,1464,1098,1097,833,833,833,833,833,244,109,194,0,0,0,0,0,0,89,0,1424,253,668,1335,312,102,256,18,187,,,,,,89,,1424,253,668,1335,312,102,256,18,187,,,,
Denmark,Operator Holding Account,FJERNVARME FYN DISTRIBUTION A/S,Billedskærervej 7,Odense M,1869,1402,1401,1185,1182,1182,1182,1182,803,719,0,0,0,0,0,0,245,132,823,1223,504,2268,1943,704,766,79,19,194,,,,,245,132,823,1223,504,2268,1943,704,766,79,19,194,,,,
Denmark,Operator Holding Account,FJERNVARME FYN DISTRIBUTION A/S,Billedskærervej 7,Odense M,1271,953,953,827,825,825,825,825,124,0,0,0,0,0,0,0,0,9,105,766,21,745,614,195,41,11,7,10,,,,,,9,105,766,21,745,614,195,41,11,7,10,,,,
Denmark,Operator Holding Account,FJERNVARME FYN DISTRIBUTION A/S,Billedskærervej 7,Odense M,1233,925,925,844,842,842,842,842,545,244,108,95,163,138,113,90,422,0,613,1799,442,1460,1576,680,360,155,194,262,,,,,422,,613,1799,442,1460,1576,680,360,155,194,262,,,,
Denmark,Operator Holding Account,FJERNVARME FYN DISTRIBUTION A/S,Billedskærervej 7,Odense M,1752,1314,1314,1062,1061,1061,1061,1061,1129,1011,448,783,675,570,468,370,617,50,2074,2059,310,3171,3700,1340,785,444,1708,2510,,,,,617,50,2074,2059,310,3171,3700,1340,785,444,1708,2510,,,,
Denmark,Operator Holding Account,FJERNVARME FYN DISTRIBUTION A/S,Billedskærervej 7,Odense M,8388,6291,6291,6063,6063,6063,6063,6063,0,0,0,0,302,255,209,166,6825,3363,64,118,111,160,87,16,12,246,320,399,,,,,6825,3363,64,118,111,160,87,16,12,246,320,399,,,,
Denmark,Operator Holding Account,FJERNVARME FYN DISTRIBUTION A/S,Billedskærervej 7,Odense M,432,324,324,275,273,273,273,273,402,359,0,0,240,203,167,132,87,27,176,578,103,967,518,423,281,40,109,289,,,,,87,27,176,578,103,967,518,423,281,40,109,289,,,,
Denmark,Operator Holding Account,Fjernvarme Fyn Fynsværket A/S,Billedskærervej 7,Odense M,2055991,1541993,1541994,1331051,1331048,1331048,1331048,1331048,488806,411007,340776,295608,255324,216345,178621,142249,1771954,2118231,1802814,1964639,1956875,1996064,1329553,1636993,1659785,1254385,901683,1155662,,,,,3574768,2118231,,1964639,1956875,1996064,1329553,1636993,1659785,1254385,901683,1155662,,,,
Denmark,Operator Holding Account,FJERNVARME HORSENS A.M.B.A,Endelavevej 7,Horsens,225,169,168,144,143,143,143,143,266,237,210,184,159,134,110,87,258,885,272,97,570,446,1187,797,194,2145,2229,1782,,,,,258,885,272,1284,570,446,,797,194,2145,2229,1782,,,,
Denmark,Operator Holding Account,FJERNVARME HORSENS A.M.B.A,Endelavevej 7,Horsens,3075,2306,2307,2587,2583,2583,2583,2583,4377,1959,1735,759,654,552,454,359,3736,4038,1443,1622,2563,8044,5896,5965,1421,4232,854,547,,,,,3737,4038,1443,10081,,8044,,5965,1421,4232,854,547,,,,
Denmark,Operator Holding Account,FJERNVARME HORSENS A.M.B.A,Endelavevej 7,Horsens,638,479,479,339,336,336,336,336,33,30,26,23,20,16,13,11,750,0,0,1,10,76,10,44,1830,5459,4314,5878,,,,,750,,,11,10,76,,44,1830,5459,4314,5878,,,,
Denmark,Operator Holding Account,FJERNVARME HORSENS A/S,Endelavevej 7,Horsens,73994,55496,55496,44477,44475,44475,44475,44475,47814,42788,37906,33179,28599,24168,19880,15746,46979,47643,36801,46147,45443,54841,41543,32429,82157,39709,45403,71707,,,,,46979,47643,36801,46147,45443,54841,41543,32429,82157,39709,45403,71707,,,,
Denmark,Operator Holding Account,FJERNVARMECENTRALEN AVEDOERE HOLME,Nordholmen 1,Hvidovre,3787,2840,2841,3322,3321,3321,3321,3321,914,409,1449,1268,1093,923,758,599,5131,3031,3632,2711,3134,3522,2659,1801,854,4144,4902,8549,,,,,5131,3031,3632,9367,,,2659,1801,854,4144,4902,8549,,,,
Denmark,Operator Holding Account,"FJERNVARMEFORSYNINGEN I OE TOREBY, TOREBY, SUNDBY OG NAGELSTI AMBA",Agrovej 3,Nykøbing F,0,0,0,0,0,0,600,800,,,,,,,,,,,31,0,12,40,64,13,,,,,,,,,,,,,,83,33,44,,,,,,,,
Denmark,Operator Holding Account,FLEXENERGI A/S,Pårup Møllevej 222,Nørreballe,,,,0,0,0,0,0,,,,,,,,,0,0,171,522,49,114,43,31,6,2,0,2,,,,,,,171,522,49,114,72,31,6,2,,2,,,,
Denmark,Operator Holding Account,"FORS VARME HOLBAEK, JYDERUP A/S",Tåstrup Møllevej 5,Holbæk,19863,14897,14897,13320,13318,13318,13318,13318,5822,5211,4616,4040,3482,2943,2421,1917,11917,10808,8583,10548,10344,13196,10748,9384,9835,7022,7084,8594,,,,,11917,10808,8583,10548,10344,13196,10748,9384,9835,7022,7084,8594,,,,
Denmark,Operator Holding Account,FORS VARME ROSKILDE A/S,Betonvej 12,Roskilde,3386,2540,2539,2277,2276,2276,2276,2276,4395,3933,871,762,657,554,456,360,1041,1526,584,528,3461,9421,1584,3387,5714,1045,970,1015,,,,,1041,1526,584,528,3461,9421,1584,3387,5714,1045,970,1015,,,,
