Country,Account Type,Account Holder Name,Main Address Line,City,Allowance In Allocation In 2005,Allowance In Allocation In 2006,Allowance In Allocation In 2007,Allowance In Allocation In 2008,Allowance In Allocation In 2009,Allowance In Allocation In 2010,Allowance In Allocation In 2011,Allowance In Allocation In 2012,Allowance In Allocation In 2013,Allowance In Allocation In 2014,Allowance In Allocation In 2015,Allowance In Allocation In 2016,Allowance In Allocation In 2017,Allowance In Allocation In 2018,Allowance In Allocation In 2019,Allowance In Allocation In 2020,Verified Emissions In 2005,Verified Emissions In 2006,Verified Emissions In 2007,Verified Emissions In 2008,Verified Emissions In 2009,Verified Emissions In 2010,Verified Emissions In 2011,Verified Emissions In 2012,Verified Emissions In 2013,Verified Emissions In 2014,Verified Emissions In 2015,Verified Emissions In 2016,Verified Emissions In 2017,Verified Emissions In 2018,Verified Emissions In 2019,Verified Emissions In 2020,Units Surrendered In 2005,Units Surrendered In 2006,Units Surrendered In 2007,Units Surrendered In 2008,Units Surrendered In 2009,Units Surrendered In 2010,Units Surrendered In 2011,Units Surrendered In 2012,Units Surrendered In 2013,Units Surrendered In 2014,Units Surrendered In 2015,Units Surrendered In 2016,Units Surrendered In 2017,Units Surrendered In 2018,Units Surrendered In 2019,Units Surrendered In 2020
Belgium,Operator Holding Account,3B-FIBREGLASS,Rue de Maestricht 67-69,Battice (Herve),111954,111955,111955,85974,85975,85975,85975,85975,53944,53007,52060,51102,50134,49155,48165,47173,72730,71598,71846,68399,39499,61296,59919,57779,58965,60764,60165,61271,,,,,72730,71598,71846,68399,39499,61296,59919,57779,58965,60764,60165,61271,,,,
Belgium,Operator Holding Account,3M Belgium,Hermeslaan 7,Machelen,15528,15528,15528,15893,15893,15893,15893,15894,12971,12745,12518,12288,12055,11819,11581,11343,14445,14551,13755,13531,12351,15578,14899,14228,15626,13994,14009,13763,,,,,14445,14551,13755,13531,12351,15578,14899,14228,15626,13994,14009,13763,,,,
Belgium,Operator Holding Account,AANNEMINGEN VAN WELLEN,Klinkaardstraat 198,Kapellen,,,,,,,,,2263,2026,1794,1570,1352,1142,939,742,,,,,,,,,2854,1766,3843,3920,,,,,,,,,,,,,2854,1766,3843,3920,,,,
Belgium,Operator Holding Account,AANNEMINGEN VAN WELLEN,Klinkaardstraat 198,Kapellen,,,,,,,,,2649,2370,2101,1837,1583,1337,1098,869,,,,,,,,,2546,2408,2898,2939,,,,,,,,,,,,,2546,2408,2898,2939,,,,
Belgium,Aircraft Operator Account,ABELAG AVIATION,Kortrijkstraat 317,Wevelgem,,,,,,,,,,,,,594,594,594,594,,,,,,,,7297,6156,6063,7396,7507,,,,,,,,,,,,,,19516,7396,7507,,,,
Belgium,Operator Holding Account,ACRS ASFALT & RECYCLING,Kanaaldijk 22,Ravels,,,,,,,,,533,476,422,370,318,268,220,175,,,,,,,,,942,1003,1238,877,,,,,,,,,,,,,942,1003,1238,877,,,,
Belgium,Aircraft Operator Account,AEROTRANSCARGO,"60 Dacia blvd. block 5, off.115",Chisinau,,,,,,,,,,,,,,,,,,,,,,,,,,,,582,,,,,,,,,,,,,,,,582,,,,
Belgium,Operator Holding Account,AGC GLASS EUROPE,Avenue Jean Monnet 4,Ottignies-Louvain-la-Neuve,101473,101473,101474,117868,117868,117868,117869,117869,63221,62069,60905,59733,58549,57357,56153,54947,114626,113010,112833,112290,110535,117129,111910,89800,87623,93571,105519,98145,,,,,114626,113010,112833,112290,110535,117129,111910,89800,87623,93571,105519,98145,,,,
Belgium,Operator Holding Account,AGC GLASS EUROPE,Avenue Jean Monnet 4,Ottignies-Louvain-la-Neuve,541948,541948,541948,662424,662424,662424,662424,662425,401071,394105,387058,379935,372736,365469,358110,350725,592753,593840,604454,601861,460576,556905,551238,417454,379710,371132,390036,389638,,,,,592753,593840,604454,601861,460576,556906,551237,417454,379710,371132,390036,389638,,,,
Belgium,Operator Holding Account,AGC GLASS EUROPE,Avenue Jean Monnet 4,Ottignies-Louvain-la-Neuve,80094,80093,80093,66214,66214,66214,66214,66214,46326,45521,0,0,0,0,0,0,68629,63758,51988,60077,48820,57574,62181,45707,47492,16252,,,,,,,68629,63758,51988,60077,48820,57574,62181,45707,47492,16252,,,,,,
Belgium,Operator Holding Account,AGFA GEVAERT NV,Septestraat 27,Mortsel,81713,81713,81713,100179,100179,100179,106243,121609,,,,,,,,,84124,79084,79865,78514,72934,75851,66100,83502,,,,,,,,,84124,79084,79865,78514,72934,75851,66100,83502,,,,,,,,
Belgium,Operator Holding Account,AGFA GEVAERT NV,Septestraat 27,Mortsel,,,,,,,,,66545,65389,64219,63038,61843,60637,59417,58192,,,,,,,,,78681,72362,73335,69726,,,,,,,,,,,,,78681,72362,73335,69726,,,,
Belgium,Operator Holding Account,AGFA GEVAERT NV,Septestraat 27,Mortsel,,,,,,,,,3798,3732,3666,3598,3530,3461,3391,3321,,,,,,,,,3975,3119,3434,2779,,,,,,,,,,,,,3975,3119,3434,2779,,,,
Belgium,Operator Holding Account,AHLSTROM- MUNKSJO MALMEDY S.A,Avenue du Pont-de-Warche 1,Malmedy,26651,26651,26651,16777,16777,16778,16778,16778,8520,8372,8222,8072,7918,7764,7607,7450,12699,13348,13414,11277,7797,9076,9317,6435,7072,5546,4820,5625,,,,,12699,13348,13414,11277,7797,9077,9317,6434,7072,5546,4820,5625,,,,
Belgium,Operator Holding Account,AIR LIQUIDE LARGE INDUSTRY,"Avenue du Bourget 44, b5",Brussel,,,,450126,591610,607258,610234,627070,,,,,,,,,,,,306689,316585,320023,328068,241702,Excluded,,,,,,,,,,,306689,316585,320023,328068,241702,,,,,,,,
Belgium,Operator Holding Account,AIR LIQUIDE LARGE INDUSTRY,"Avenue du Bourget 44, b5",Brussel,,,,,,,,,380585,373975,367287,360529,353698,346801,339818,332810,,,,,,,,,313903,354371,361511,282410,,,,,,,,,,,,,313903,354371,361511,282410,,,,
Belgium,Operator Holding Account,AIR LIQUIDE LARGE INDUSTRY,"Avenue du Bourget 44, b5",Brussel,,,,,,,,,5455,5361,10529,0,0,0,0,0,,,,,,,,,6010,26304,9696,,,,,,,,,,,,,,6010,26304,9696,,,,,
Belgium,Operator Holding Account,AIR LIQUIDE LARGE INDUSTRY,"Avenue du Bourget 44, b5",Brussel,,,,,,,,,340723,334805,164409,322767,316652,310477,304226,297952,,,,,,,,,211225,128452,246628,308784,,,,,,,,,,,,,211225,128452,246628,308784,,,,
Belgium,Operator Holding Account,AJINOMOTO OMNICHEM,Cooppallaan 91,Wetteren,10465,10465,10466,10858,10858,10858,10858,10859,9032,8876,8717,8557,8394,8230,8065,7899,10529,10295,9162,7596,7593,8550,8863,9635,10470,9824,10250,10236,,,,,10529,10295,9162,7596,7593,8550,8863,9635,10470,9824,10250,10236,,,,
Belgium,Operator Holding Account,AKZO NOBEL CHEMICALS,Parc Industriel de Ghlin    Zone A,Ghlin,19711,19710,19710,20778,20778,20779,20779,20779,16454,16168,15879,15587,15291,14993,14692,14389,13831,13225,13464,14155,12925,16004,14167,13809,14871,13419,13525,14062,,,,,13831,13225,13464,14155,12925,16004,14167,13809,14871,13419,13525,14062,,,,
Belgium,Operator Holding Account,ALCO BIO FUEL,Pleitstraat 1,Gent,,,,32946,86857,89852,89852,89852,95830,94165,92481,90779,89059,87323,85565,83800,,,,35033,90165,102865,96826,98158,118809,124526,123668,124695,,,,,,,,35033,90165,102865,96826,98158,118809,124526,123668,124695,,,,
Belgium,Operator Holding Account,ALERIS ALUMINUM DUFFEL,A. Stocletlaan 87,Duffel,10949,10949,10950,56507,56507,56507,56508,56508,,,,,,,,,10029,9854,9624,43252,33886,41965,37929,37867,,,,,,,,,10029,9854,9624,43252,33886,41965,37929,37867,,,,,,,,
Belgium,Operator Holding Account,ALERIS ALUMINUM DUFFEL,A. Stocletlaan 87,Duffel,,,,,,,,,15789,15515,15238,14957,14674,14388,14098,13808,,,,,,,,,15296,15801,15171,15531,,,,,,,,,,,,,15296,15801,15171,15531,,,,
Belgium,Operator Holding Account,ALERIS ALUMINUM DUFFEL,A. Stocletlaan 87,Duffel,,,,,,,,,32842,32271,31694,31110,30522,29927,29324,28719,,,,,,,,,26031,26254,28100,28994,,,,,,,,,,,,,26031,26254,28100,28994,,,,
Belgium,Operator Holding Account,ALGIST BRUGGEMAN,Langerbruggekaai 37,Gent,,,,,,,,,18276,17289,19477,19119,18757,18391,18021,17649,,,,,,9920,25518,26031,25996,24605,25384,24562,,,,,,,,,,9920,25518,26031,25996,24605,25384,24562,,,,
Belgium,Operator Holding Account,ALLNEX BELGIUM SA,Marie Curiesquare 11,Anderlecht,24679,24679,24678,25304,25304,25304,25304,25304,18068,17754,17437,17116,16791,16465,16133,15800,19843,18696,17843,19593,13775,16243,15337,15268,14146,12651,13615,12817,,,,,19843,18696,17843,19593,13775,16243,15337,15268,14146,12651,13615,12817,,,,
Belgium,Operator Holding Account,ALPRO,Vlamingstraat 28,Wevelgem,,,,10874,10874,10874,10874,10874,9928,8886,7870,6886,5931,5010,4115,3256,,12009,12425,9648,7967,8530,8784,9283,8970,14002,15131,17935,,,,,,12009,12425,9648,7967,8530,8784,9283,8970,14002,15131,17935,,,,
Belgium,Operator Holding Account,AMCOR FLEXIBLES TRANSPAC,Industriepark 1003,Halen,15945,15945,15944,17532,17532,17532,17531,17531,7135,6385,5655,4949,4263,3599,2958,2340,17932,14927,14298,10696,10783,10924,7259,4639,8561,7257,7776,7164,,,,,17932,14927,14298,10696,10783,10924,7259,4639,8561,7257,7776,7164,,,,
Belgium,Operator Holding Account,Antwerp Gas Terminal,Land van Waaslaan 3,Kallo (Beveren),,,,,,,,,700,626,418,362,312,264,217,171,,,,,,,,,1269,382,651,672,,,,,,,,,,,,,1269,382,651,672,,,,
Belgium,Operator Holding Account,ANTWERP TERMINAL & PROCESSING COMPANY,Beliweg 20,Antwerpen,169536,169536,169537,57421,57421,57421,57421,57421,,,,,,,,,73836,33887,37487,37196,33539,10455,4260,188,Excluded,,,,,,,,73836,33887,37487,37196,33539,10455,4260,188,,,,,,,,
Belgium,Operator Holding Account,APERAM STAINLESS BELGIUM,"Swinnenwijerweg 5 Genk-Zuid, Zone 6A",Genk,229692,229692,229692,253618,253618,253618,253618,253619,171671,168689,165672,162623,159542,156431,153281,150120,185972,207584,176340,186938,125855,143915,133652,136486,142386,144793,156114,168132,,,,,185972,207584,176340,186938,125855,143915,133652,136486,142386,144793,156114,168132,,,,
Belgium,Operator Holding Account,APERAM STAINLESS BELGIUM,"Swinnenwijerweg 5 Genk-Zuid, Zone 6A",Genk,317512,317513,317513,286725,286725,286726,286726,286726,,,,,,,,,186099,212166,177203,185646,92818,109959,105652,101133,Excluded,,,,,,,,186099,212166,177203,185646,92818,109959,105860,100925,,,,,,,,
Belgium,Operator Holding Account,APERAM STAINLESS BELGIUM,"Swinnenwijerweg 5 Genk-Zuid, Zone 6A",Genk,61946,61947,61947,84336,84336,84336,84337,84337,218233,214443,210608,206733,202815,198861,194857,190839,3376,22311,25233,23231,16110,17258,16860,50892,159298,168743,184558,197492,,,,,3376,22311,25233,23231,16110,17258,16860,50892,159298,168743,184558,197492,,,,
Belgium,Operator Holding Account,ArcelorMittal Belgium,Boulevard de l'Impératrice 66,Bruxelles,9358697,9358697,9358697,8918495,8918495,8918495,8918495,8918495,,,,,,,,,4896453,5238916,4686947,4556264,3415187,4386583,4017146,3777669,Excluded,,,,,,,,4896453,5238916,4686947,4556264,3415187,4386583,4017146,3777669,,,,,,,,
Belgium,Operator Holding Account,ArcelorMittal Belgium,Boulevard de l'Impératrice 66,Bruxelles,34011,34010,34010,30389,30389,30390,30390,30390,24881,24448,24011,23569,23123,22672,22216,21757,31271,28348,26095,23765,19263,21822,23321,20950,23080,24091,27799,27717,,,,,31271,28348,26095,23765,19263,21822,23321,20950,23080,24091,27799,27717,,,,
Belgium,Operator Holding Account,ArcelorMittal Belgium,Boulevard de l'Impératrice 66,Bruxelles,15620,15620,15620,13688,13688,13689,13689,13689,35720,35101,34473,33838,33198,32550,31894,31236,13225,13152,12153,8518,9550,10479,8719,10981,13677,13740,38030,40672,,,,,13225,13152,12153,8518,9550,10479,8719,10981,13677,13740,38030,40672,,,,
Belgium,Operator Holding Account,ArcelorMittal Belgium,Boulevard de l'Impératrice 66,Bruxelles,16709,16708,16708,13018,13018,13019,13019,13019,10551,10367,10183,9995,9806,0,0,0,9396,10940,10472,10755,8373,11441,10433,10333,10504,11591,10926,12174,,,,,9396,10940,10472,10755,8373,11441,10433,10333,10504,11591,10926,12174,,,,
Belgium,Operator Holding Account,ArcelorMittal Belgium,Boulevard de l'Impératrice 66,Bruxelles,35745,35746,35746,36986,36986,36986,36987,36987,30435,29906,29371,28831,28285,27733,27174,26614,22826,24453,26469,27209,21965,27201,28589,21169,25130,26432,24934,24705,,,,,22826,24453,26469,27209,21965,27201,28589,21169,25130,26432,24934,24705,,,,
Belgium,Operator Holding Account,ArcelorMittal Belgium,Boulevard de l'Impératrice 66,Bruxelles,27651,27651,27651,24969,24970,24970,24970,24970,21151,20784,20412,20036,19657,28887,28306,27723,24389,26957,20182,21839,13568,19331,15741,7395,12535,11503,12256,12810,,,,,24389,26957,20182,21839,13568,19331,15741,7395,12535,11503,12256,12810,,,,
Belgium,Operator Holding Account,ArcelorMittal Belgium,Boulevard de l'Impératrice 66,Bruxelles,386946,305257,305257,256816,256817,0,0,0,,,,,,,,,261477,256117,286345,342233,61563,161045,157159,3170,Excluded,Excluded,,,,,,,261477,256117,286345,342233,61563,161045,157159,3170,,,,,,,,
Belgium,Operator Holding Account,ArcelorMittal Belgium,Boulevard de l'Impératrice 66,Bruxelles,692988,542368,542368,616499,616499,0,0,0,0,0,0,0,0,0,0,0,627482,577765,720506,736849,90713,395569,320237,0,Excluded,Excluded,,,,,,,627482,577765,720506,736849,90713,395569,320237,,,,,,,,,
Belgium,Operator Holding Account,ArcelorMittal Belgium,Boulevard de l'Impératrice 66,Bruxelles,560104,541183,541183,496102,496103,166309,166310,166310,11550,10336,9157,0,0,0,0,0,514999,537927,521301,562203,186920,422486,360501,79392,13534,0,0,,,,,,514999,537927,521301,562203,186920,422486,360501,79392,13534,,,,,,,
Belgium,Operator Holding Account,ArcelorMittal Belgium,Boulevard de l'Impératrice 66,Bruxelles,1470799,1134148,1134148,974887,974888,276140,276141,276141,23626,21144,18731,0,0,0,0,0,846207,735901,847936,1279867,275462,402647,400023,24216,22300,45946,2720,,,,,,846207,735901,847936,1279867,275462,402647,400023,24216,22300,45946,2720,,,,,
Belgium,Operator Holding Account,ArcelorMittal Belgium,Boulevard de l'Impératrice 66,Bruxelles,122174,122174,122174,110327,110327,110328,110328,110328,196675,193259,0,0,0,0,0,0,136229,135465,128978,118196,79700,100633,83898,63815,129274,57709,,,,,,,136229,135465,128978,118196,79700,100633,83898,63815,129274,57709,,,,,,
Belgium,Operator Holding Account,ArcelorMittal Belgium,Boulevard de l'Impératrice 66,Bruxelles,55301,55301,55301,47280,47280,47280,47281,47281,41929,41201,22830,22410,38968,38207,37438,36666,38166,47974,47293,44470,28335,36470,32705,24694,23721,17639,19925,27992,,,,,38166,47974,47293,44470,28335,36470,32705,24694,23721,17639,19925,27992,,,,
Belgium,Operator Holding Account,ArcelorMittal Belgium,Boulevard de l'Impératrice 66,Bruxelles,311196,0,0,,,,,,,,,,,,,,143356,0,0,318185,166,0,0,0,,,,,,,,,143356,1,,318185,166,,,,,,,,,,,
Belgium,Operator Holding Account,ArcelorMittal Belgium,Boulevard de l'Impératrice 66,Bruxelles,672954,672954,672954,618204,618205,0,0,0,,,,,,,,,502029,607901,665542,501589,151190,391465,339944,4670,Excluded,Excluded,,,,,,,502029,607901,665542,501589,151190,391465,339944,4670,,,,,,,,
Belgium,Operator Holding Account,ArcelorMittal Belgium,Boulevard de l'Impératrice 66,Bruxelles,173862,147783,147783,122321,122322,0,0,0,131011,0,0,0,0,0,0,0,143752,132800,125011,163999,52847,130195,142255,98639,140,Excluded,,,,,,,143752,132800,125011,163999,52847,130195,142255,98639,140,,,,,,,
Belgium,Operator Holding Account,ArcelorMittal Belgium,Boulevard de l'Impératrice 66,Bruxelles,,,,,,,,,4546893,4467917,4388013,4307276,4225669,4143269,4059840,3976123,,,,,,,,,4053871,4053039,3987758,4528865,,,,,,,,,,,,,4053871,4053039,3987758,4528865,,,,
Belgium,Operator Holding Account,ArcelorMittal Belgium,Boulevard de l'Impératrice 66,Bruxelles,,,,,,,,,2529806,2485866,2441409,2396488,2351084,2305237,2258820,2212241,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Belgium,Operator Holding Account,ArcelorMittal Ringmill,Rue de Marnix 3,Seraing,9224,9225,9225,17571,17571,17572,17572,17572,10603,10420,10233,10045,9855,9663,9468,9273,8550,10322,12116,13761,8676,8384,10199,7579,7202,7616,10196,9781,,,,,8550,10322,12116,13761,8676,8384,10199,7579,7202,7616,10196,9781,,,,
Belgium,Operator Holding Account,Argex,Kruibeeksesteenweg 162,Zwijndrecht,,,,64062,64062,64062,64062,64061,33601,33017,32427,31830,31227,30618,30001,29382,,,,56194,48578,45429,60796,49313,63543,55791,47980,66793,,,,,,,,56194,48578,45429,60796,49313,63543,55791,47980,66793,,,,
Belgium,Operator Holding Account,ARLANXEO BELGIUM,Canadastraat 21,Zwijndrecht,158267,190765,186122,124382,124382,0,0,0,,,,,,,,,155089,158423,138070,118794,19650,,,,,,,,,,,,155089,158423,138070,118794,19650,,,,,,,,,,,
Belgium,Operator Holding Account,ARLANXEO BELGIUM,Canadastraat 21,Zwijndrecht,,,,,,,,,128873,126635,124370,122081,119768,117433,115068,112696,,,,,,,,,8907,8308,8448,9499,,,,,,,,,,,,,8907,8308,8448,9499,,,,
Belgium,Operator Holding Account,Armstrong Orchidee,2° Avenue (Parc Industriel des Hauts Sarts) 4,Herstal,6516,6516,6517,,,,,,,,,,,,,,7397,6743,6431,,,,,,,,,,,,,,7397,6743,6431,,,,,,,,,,,,,
Belgium,Operator Holding Account,ASCOVIL,Grand'Route 71,Crisnée,,,,,,,,,1671,1496,1325,1159,999,843,693,548,,,,,,,,,2537,3988,2367,2621,,,,,,,,,,,,,2537,3988,2367,2621,,,,
Belgium,Operator Holding Account,ASFALT PRODUCTIE LIMBURG,Dellestraat 25,Heusden-Zolder,,,,,,,,,3646,3263,2891,2529,2179,1840,1512,1196,,,,,,,,,5431,6051,4098,4103,,,,,,,,,,,,,5431,6051,4098,4103,,,,
Belgium,Operator Holding Account,ASSOCIATED WEAVERS-EUROPE,Weverijstraat 1,Ronse,7522,7522,7523,14914,14914,14914,14913,14913,10708,10522,10333,10143,9951,9757,9560,9364,6298,7077,6981,9469,8947,9120,8048,9263,9174,8937,10535,10618,,,,,6298,7077,6981,9469,8947,9120,8048,9263,9174,8937,10535,10618,,,,
Belgium,Operator Holding Account,Association Copropriétaires du WTC C/O FREPM,Boulevard Saint-Lazare 10,Bruxelles,2570,2570,2570,,,,,,,,,,,,,,2534,2293,1888,,,,,,,,,,,,,,2534,2293,1888,,,,,,,,,,,,,
Belgium,Operator Holding Account,ASWEBO NV,Booiebos 4,Drongen (Gent),,,,,,,,,1530,1369,1212,1061,914,771,635,501,,,,,,,,,4368,3239,3295,2076,,,,,,,,,,,,,4368,3239,3295,2076,,,,
Belgium,Operator Holding Account,ASWEBO NV,Booiebos 4,Drongen (Gent),,,,,,,,,2998,2683,2376,2079,1792,1512,1243,982,,,,,,,,,3324,3155,3983,3664,,,,,,,,,,,,,3324,3155,3983,3664,,,,
Belgium,Operator Holding Account,ASWEBO NV,Booiebos 4,Drongen (Gent),,,,,,,,,3045,2726,2415,2113,1819,1536,1262,998,,,,,,,,,2996,2498,2449,3710,,,,,,,,,,,,,2996,2498,2449,3710,,,,
Belgium,Operator Holding Account,ATLAS COPCO AIRPOWER,Boomsesteenweg 957,Wilrijk,6755,6755,6754,,,,,,,,,,,,,,6120,5742,5422,,,,,,,,,,,,,,6120,5742,5422,,,,,,,,,,,,,
Belgium,Operator Holding Account,ATPC Refinery,Beliweg 22,Antwerpen,57029,57029,57029,49886,49886,49886,49886,49886,39356,38672,37980,37282,36576,35862,35140,34416,64146,59730,61998,56029,59719,44310,42578,40141,34018,36192,35415,42796,,,,,64146,59730,61998,56029,59719,44310,42578,40141,34018,36192,35415,42796,,,,
Belgium,Operator Holding Account,AUDI BRUSSELS,Brits Tweede Legerlaan 201,Forest (Brussel),45810,45810,45810,26968,26615,28140,27639,27639,21596,19327,26053,25573,25089,24599,24104,23607,34928,29671,19968,22468,19811,23685,22104,23176,25340,21098,23515,21858,,,,,34928,29671,19968,22468,19811,23685,22104,23176,25340,21098,23515,21858,,,,
Belgium,Operator Holding Account,AURUBIS BELGIUM,Broekstraat 31,Brussel,,,,0,0,0,0,0,44934,44154,43363,42566,41760,40945,40121,39293,,,,,,38863,35503,36731,38962,37375,40599,42813,,,,,,,,,,38863,35503,36731,38962,37375,40599,42813,,,,
Belgium,Aircraft Operator Account,Aviastar-TU Co. Ltd,Delovaya street 11 bld.1,Moscow,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,146,Excluded,Excluded,56,59,,,,,,,,,,,,146,,,56,59,,,,
Belgium,Operator Holding Account,B.A.S.F. ANTWERPEN,Scheldelaan 600,Antwerpen,381087,381087,384630,2373900,2412049,2409217,2478113,2430586,,,,,,,,,339418,341483,345161,2111038,1898083,2066942,1913047,2036548,,,,,,,,,339418,341483,345161,2111038,1898083,2066942,1913047,2036548,,,,,,,,
Belgium,Operator Holding Account,B.A.S.F. ANTWERPEN,Scheldelaan 600,Antwerpen,153209,153210,153210,66931,66931,66931,0,0,,,,,,,,,75494,37233,49008,41498,40041,19411,,,,,,,,,,,75494,37233,49008,41498,40041,19411,,,,,,,,,,
Belgium,Operator Holding Account,B.A.S.F. ANTWERPEN,Scheldelaan 600,Antwerpen,,,,,,,,,3268095,3211330,3153898,3095869,3037212,2977987,2918023,2857852,,,,,,,,,2875839,2968179,3096621,2973845,,,,,,,,,,,,,2875839,2968179,3096621,2973845,,,,
Belgium,Operator Holding Account,B.A.S.F. ANTWERPEN,Scheldelaan 600,Antwerpen,,,,,,,,,91866,90271,88656,87025,85377,83712,82026,80334,,,,,,,,,127321,113306,107136,120778,,,,,,,,,,,,,127321,113306,107136,120778,,,,
Belgium,Operator Holding Account,B.A.S.F. ANTWERPEN,Scheldelaan 600,Antwerpen,,,,,,,,,46509,45701,44884,44059,43224,42381,41527,40671,,,,,,,,,86362,100812,98582,89523,,,,,,,,,,,,,86362,100812,98582,89523,,,,
Belgium,Operator Holding Account,B.A.S.F. ANTWERPEN,Scheldelaan 600,Antwerpen,,,,,,,,,284241,279304,274310,269261,264160,259009,253793,248561,,,,,,,,,36241,35422,40148,34830,,,,,,,,,,,,,36241,35422,40148,34830,,,,
Belgium,Operator Holding Account,B.I.G. FLOORCOVERINGS,Rijksweg 442,Wielsbeke,10470,10470,10471,25218,25218,25218,25218,25217,6599,4341,0,0,0,0,0,0,6795,7222,6554,11995,10071,10566,9393,9505,3402,5452,,,,,,,6795,7222,6554,11995,10071,10566,9393,9505,3402,5452,,,,,,
Belgium,Operator Holding Account,BALTA INDUSTRIES,Wakkensteenweg 2,Wielsbeke,16744,16744,16744,,,,,,,,,,,,,,12307,15420,16765,,,,,,,,,,,,,,12307,15420,16765,,,,,,,,,,,,,
Belgium,Operator Holding Account,BALTA INDUSTRIES,Wakkensteenweg 2,Wielsbeke,13512,13512,13511,,,,,,,,,,,,,,11875,10898,10412,,,,,,,,,,,,,,11875,10898,10412,,,,,,,,,,,,,
Belgium,Operator Holding Account,BALTA INDUSTRIES,Wakkensteenweg 2,Wielsbeke,,,,,,,,,18178,17862,17542,17220,16894,16564,16230,15896,,,,,,,,,12598,12680,13301,13338,,,,,,,,,,,,,12598,12680,13301,13338,,,,
Belgium,Operator Holding Account,BALTA INDUSTRIES,Wakkensteenweg 2,Wielsbeke,,,,,,,,,13041,12814,12585,12353,12119,11883,11644,11404,,,,,,,,,10587,10857,11537,11804,,,,,,,,,,,,,10587,10857,11537,11804,,,,
Belgium,Operator Holding Account,BALTA OUDENAARDE,"Industriepark ""De Bruwaan"" 4",Oudenaarde,,,,,,,,,,7006,6882,6758,6634,6509,6386,6262,,,,,,,,,,7006,7253,7785,,,,,,,,,,,,,,7006,7253,7785,,,,
Belgium,Operator Holding Account,BAM ASPHALT,Hasseltsesteenweg 172,Sint-Truiden,,,,,,,,,1984,1776,1573,1376,1185,1001,822,650,,,,,,,,,6473,5796,3273,2274,,,,,,,,,,,,,6473,5796,3273,2274,,,,
Belgium,Operator Holding Account,BASF DOW HPPO PRODUCTION,Scheldelaan 600,Antwerpen,,,,,,,,,243864,239629,235344,231012,226637,222216,217742,213252,,,,,,,,,66657,69671,80608,73305,,,,,,,,,,,,,66657,69671,80608,73305,,,,
Belgium,Operator Holding Account,BEKAERT SA/NV,Bekaertstraat 2,Zwevegem,12306,12306,12306,19081,19081,19081,19081,19080,12466,0,0,0,0,0,0,0,8806,8421,7974,16306,12388,14858,12675,8932,4749,,,,,,,,8806,8421,7974,16306,12388,14858,12675,8932,4749,,,,,,,
Belgium,Operator Holding Account,BEKAERT SA/NV,Bekaertstraat 2,Zwevegem,20168,20168,20168,25343,25343,25343,25343,25342,25449,24813,24178,23546,22915,22289,21664,21044,18184,16157,17367,26956,22823,26988,24209,24101,24736,22456,23007,23498,,,,,18184,16157,17367,26956,22823,26988,24209,24101,24736,22456,23007,23498,,,,
Belgium,Operator Holding Account,BELASCO,Christoffel Columbuslaan Z/N,Gent,,,,,,,,,1911,1710,1515,1326,1142,964,792,626,,,,,,,,,3596,3251,2847,3291,,,,,,,,,,,,,3596,3251,2847,3291,,,,
Belgium,Operator Holding Account,BELASCO,Christoffel Columbuslaan Z/N,Gent,,,,,,,,,3456,3093,2740,2398,2067,1747,1437,1138,,,,,,,,,6327,4668,3011,3364,,,,,,,,,,,,,6327,4668,3011,3364,,,,
Belgium,Operator Holding Account,BELGOMILK,Fabriekstraat 141,Kallo (Beveren),36536,36536,36535,40028,40028,40028,40027,40027,20972,19960,21237,20685,20135,19588,19041,18500,35675,35818,34474,30040,32807,26034,25590,26168,23837,25289,25557,27959,,,,,35675,35818,34474,30040,32807,26034,25590,26168,23837,25289,25557,27959,,,,
Belgium,Operator Holding Account,BELGOMILK,Fabriekstraat 141,Kallo (Beveren),33312,33312,33313,30660,30660,62355,52131,53358,25494,24380,23312,22243,21193,20163,19152,18166,33140,32553,35004,33273,40449,46896,45573,45362,49980,49741,50301,54299,,,,,33140,32553,35004,33273,40449,46896,45573,45362,49980,49741,50301,54299,,,,
Belgium,Operator Holding Account,BELREF,Rue de la Rivièrette 100,Saint-Ghislain,14140,14140,14140,7733,7733,7733,7733,7734,7737,7602,7467,7329,2054,0,0,0,8102,8257,7529,11206,4301,2768,6707,9742,5158,5144,4046,2086,,,,,8102,8257,7529,11206,4301,2768,6707,9742,5158,5144,4046,2086,,,,
Belgium,Operator Holding Account,BENEO-ORAFTI,Rue L. Maréchal 1,Oreye,145350,145350,145350,104831,104831,104831,104831,104831,89668,83486,81992,80483,78959,77419,75860,74295,150074,112983,106409,106104,102961,94583,92422,75097,65162,62971,57187,58947,,,,,150074,112983,106409,106104,102961,94583,92422,75097,65162,62971,57187,58947,,,,
Belgium,Operator Holding Account,BFS EUROPE,Groene Dreef 15a,Kruishoutem,,,,,,,,,8690,8539,8386,8232,8077,7918,7759,7599,,,,,,,,,8309,7742,7978,8578,,,,,,,,,,,,,8309,7742,7978,8578,,,,
