Country,Account Type,Account Holder Name,Main Address Line,City,Allowance In Allocation In 2005,Allowance In Allocation In 2006,Allowance In Allocation In 2007,Allowance In Allocation In 2008,Allowance In Allocation In 2009,Allowance In Allocation In 2010,Allowance In Allocation In 2011,Allowance In Allocation In 2012,Allowance In Allocation In 2013,Allowance In Allocation In 2014,Allowance In Allocation In 2015,Allowance In Allocation In 2016,Allowance In Allocation In 2017,Allowance In Allocation In 2018,Allowance In Allocation In 2019,Allowance In Allocation In 2020,Verified Emissions In 2005,Verified Emissions In 2006,Verified Emissions In 2007,Verified Emissions In 2008,Verified Emissions In 2009,Verified Emissions In 2010,Verified Emissions In 2011,Verified Emissions In 2012,Verified Emissions In 2013,Verified Emissions In 2014,Verified Emissions In 2015,Verified Emissions In 2016,Verified Emissions In 2017,Verified Emissions In 2018,Verified Emissions In 2019,Verified Emissions In 2020,Units Surrendered In 2005,Units Surrendered In 2006,Units Surrendered In 2007,Units Surrendered In 2008,Units Surrendered In 2009,Units Surrendered In 2010,Units Surrendered In 2011,Units Surrendered In 2012,Units Surrendered In 2013,Units Surrendered In 2014,Units Surrendered In 2015,Units Surrendered In 2016,Units Surrendered In 2017,Units Surrendered In 2018,Units Surrendered In 2019,Units Surrendered In 2020
Finland,Operator Holding Account,KOTKAN ENERGIA OY,PL 232,Kotka,1883,1884,1884,239,235,235,235,235,1259,1126,0,0,0,0,0,0,115,732,1417,1547,1527,1554,1785,2058,302,119,218,370,,,,,115,732,1417,3220,1527,1554,112,2058,302,119,218,370,,,,
Finland,Operator Holding Account,KOTKAN ENERGIA OY,PL 232,Kotka,193742,193742,193742,208313,208313,208313,208313,208313,84326,78104,72042,66158,60440,54891,49504,44293,110745,165979,136774,129344,98477,137574,102273,88077,66997,73972,56109,66836,,,,,110745,165979,136774,129344,98477,137574,102273,88077,66997,73972,56109,66836,,,,
Finland,Operator Holding Account,KOTKAN ENERGIA OY,PL 232,Kotka,,,,,,,,,10828,9991,8851,7747,6678,5643,4642,3677,,,,,,,,0,498,10,1,2,,,,,,,,,,,,,498,10,1,2,,,,
Finland,Operator Holding Account,KRAFTNAT AALAND AB,PB 71,Mariehamn,5915,7887,7887,7012,7010,7010,7010,7010,0,0,0,0,0,0,0,0,1087,267,384,517,718,298,251,92,161,4309,844,139,,,,,,1354,384,768,718,298,,92,161,4309,844,139,,,,
Finland,Operator Holding Account,KSS ENERGIA OY,Hovioikeudenkatu 3,Kouvola,,,,0,0,0,0,0,,,,,,,,,,,0,Not Reported,,Not Reported,,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,Operator Holding Account,KSS ENERGIA OY,Hovioikeudenkatu 3,Kouvola,36385,36385,36385,18208,18205,18205,18205,18205,7934,7100,6290,5506,4746,4011,3299,2613,10180,12048,8585,5309,8264,12270,10081,12423,11008,6029,5916,10130,,,,,10180,12048,8585,12747,826,12270,10081,12423,11008,6029,5916,10130,,,,
Finland,Operator Holding Account,KSS LAMPO OY,Hovioikeudenkatu 3,Kouvola,91,92,92,589,589,589,589,589,305,273,0,0,0,0,0,0,492,247,922,278,290,232,346,11,9,13,18,5,,,,,492,247,922,278,290,232,346,11,9,13,18,5,,,,
Finland,Operator Holding Account,KSS LAMPO OY,Hovioikeudenkatu 3,Kouvola,3211,3210,3210,3916,3913,3913,3913,3913,5492,4915,0,0,0,0,0,0,5128,2411,3909,1759,8132,5459,2392,197,167,117,311,1443,,,,,5128,2411,3909,1759,8132,5459,2392,197,167,117,311,1443,,,,
Finland,Operator Holding Account,KSS LAMPO OY,Hovioikeudenkatu 3,Kouvola,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,Operator Holding Account,KUHMON LAMPO OY,Hyryntie 40,Kuhmo,675,675,675,824,912,912,912,6991,39256,37451,26924,23566,20313,17166,14121,11185,724,1159,869,174,112,290,279,216,202,418,273,335,,,,,724,1159,869,286,,290,279,216,202,418,273,335,,,,
Finland,Operator Holding Account,KUMPUNIEMEN VOIMA OY,PL 43,Suolahti,5718,5717,5717,922,920,920,920,920,51126,49749,35352,31573,27911,24364,20927,17610,613,533,631,949,1007,852,705,952,646,352,265,321,,,,,613,533,631,949,1007,852,705,952,646,352,265,321,,,,
Finland,Operator Holding Account,KUOPION ENERGIA OY,PL 105,Kuopio,,,,3039,3035,3035,3035,3035,4207,3766,0,0,0,0,0,0,1203,2676,1992,1303,6276,8862,4160,3744,462,538,1285,1357,,,,,1203,2676,1992,1303,6276,8862,4160,3744,462,538,1285,1357,,,,
Finland,Operator Holding Account,KUOPION ENERGIA OY,PL 105,Kuopio,,,,0,0,3769,2260,2260,322,289,0,0,0,0,0,0,,,,0,493,705,558,149,6,23,53,14,,,,,,,,,493,705,558,149,6,23,53,14,,,,
Finland,Operator Holding Account,KUOPION ENERGIA OY,PL 105,Kuopio,639431,639432,639432,507977,507977,507977,507977,609687,198549,165953,136627,119012,102586,86691,71311,56482,532547,618926,576927,555541,572129,593683,494003,437249,357329,270835,260490,249143,,,,,532547,618926,576927,555541,572129,593683,494003,437249,357329,270835,260490,249143,,,,
Finland,Operator Holding Account,KUOPION ENERGIA OY,PL 105,Kuopio,764,763,763,3039,3035,3035,3035,3035,1187,1063,471,0,0,0,0,0,0,436,1265,1066,904,3286,2454,3432,1940,596,130,162,,,,,,436,1265,1066,904,3286,2454,3432,1940,596,130,162,,,,
Finland,Operator Holding Account,KUOPION ENERGIA OY,PL 105,Kuopio,2559,2559,2559,3649,3646,3646,3646,3646,1667,1491,330,578,498,421,346,274,2307,3842,2027,1882,2253,3834,442,2428,845,524,976,761,,,,,2307,3842,2027,1882,2253,3834,442,2428,845,524,976,761,,,,
Finland,Operator Holding Account,KUOPION ENERGIA OY,PL 105,Kuopio,25,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,,,,,,,,,,4,,,,,,,,,,
Finland,Operator Holding Account,KUOPION ENERGIA OY,PL 105,Kuopio,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,1,,,,,,,,,,
Finland,Operator Holding Account,KUOPION ENERGIA OY,PL 105,Kuopio,1028,1029,1029,68,66,66,66,66,300,268,237,208,179,151,124,98,43,588,13,98,432,597,182,2776,2172,1871,854,746,,,,,43,588,13,280,432,597,,2776,2172,1871,854,746,,,,
Finland,Operator Holding Account,KUOPION ENERGIA OY,PL 105,Kuopio,419,418,418,0,0,0,0,0,798,715,633,554,477,403,331,262,0,22,37,11,20,81,43,1114,130,14,12,93,,,,,,22,37,11,20,81,43,1114,130,14,12,93,,,,
Finland,Operator Holding Account,KUOPION ENERGIA OY,PL 105,Kuopio,1536,1535,1535,2411,2407,2407,2407,2407,1295,1160,514,225,194,164,134,106,1523,1081,1055,1225,2146,2398,590,1378,1083,759,269,153,,,,,1523,1081,1055,1225,2146,2398,590,1378,1083,759,269,153,,,,
Finland,Operator Holding Account,KUOPION ENERGIA OY,PL 105,Kuopio,190,189,189,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,Operator Holding Account,KUUSAMON ENERGIA- JA VESIOSUUSKUNTA,Erauspojantie 3,Kuusamo,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Finland,Operator Holding Account,KUUSAMON ENERGIA- JA VESIOSUUSKUNTA,Erauspojantie 3,Kuusamo,0,0,0,0,0,0,0,0,,,,,,,,,5,3,38,0,0,0,10,0,0,0,0,1,,,,,5,,3,,,,10,,,,,1,,,,
Finland,Operator Holding Account,KUUSAMON ENERGIA- JA VESIOSUUSKUNTA,Erauspojantie 3,Kuusamo,0,0,0,5,4,4,4,4,,,,,,,,,0,69,1,0,0,0,0,1,0,0,0,0,,,,,,,69,,,,,1,,,,,,,,
Finland,Operator Holding Account,KUUSAMON ENERGIA- JA VESIOSUUSKUNTA,Erauspojantie 3,Kuusamo,4784,4783,4783,2793,2791,2791,2791,2791,3301,2954,2617,2290,1972,1666,1369,1082,1862,2385,2033,1025,2440,3413,1671,1680,1116,1018,974,1157,,,,,1862,,4461,1025,2440,3413,1671,1680,1116,1018,974,1157,,,,
Finland,Operator Holding Account,KUUSAMON ENERGIA- JA VESIOSUUSKUNTA,Erauspojantie 3,Kuusamo,0,0,0,0,0,0,0,0,,,,,,,,,3,17,4,1,1,1,8,0,0,2,2,0,,,,,3,,,1,1,1,8,0,,2,2,,,,,
Finland,Operator Holding Account,KUUSAMON ENERGIA- JA VESIOSUUSKUNTA,Erauspojantie 3,Kuusamo,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,1,0,1,0,0,0,,,,,,,17,,,,1,,1,,,,,,,
Finland,Operator Holding Account,KUUSAMON JUUSTO OY,Kitkantie 110,Kuusamo,,,,12437,12437,12437,12437,12437,3532,3162,2800,2450,2111,1783,1465,1158,293,284,322,226,642,602,363,202,390,96,121,220,,,,,,577,322,226,642,602,363,202,390,96,121,220,,,,
Finland,Operator Holding Account,Kymin Voima Oy,Selluntie 3,KUUSANKOSKI,280168,280168,280168,170574,170573,170573,170573,170573,53802,48148,42654,37334,32181,27195,22370,17719,77107,85604,104191,69604,51490,64497,55269,51875,41352,51075,54337,78679,,,,,77107,85604,104191,78604,51490,55497,55269,51875,41352,51075,54337,78679,,,,
Finland,Operator Holding Account,LAANILAN VOIMA OY,PL 171,Oulu,248850,248849,248849,242153,242152,242152,242152,242152,6761,6050,5360,4692,4044,3417,2811,2226,255211,257132,258755,283545,261305,287319,260402,232850,210401,208558,193474,191657,,,,,255211,257132,258755,570864,261305,,260402,232850,210401,208558,193474,191657,,,,
Finland,Operator Holding Account,LAHTI ENERGIA OY,PL 93,Lahti,13238,13238,13238,11809,11805,11805,11805,11805,12571,12353,12132,11909,11683,11455,11225,10993,13522,10391,12558,12547,10203,10289,11237,13215,12714,12554,13080,3779,,,,,13522,10391,12558,12547,10203,10289,11237,13215,12714,12554,13080,3779,,,,
Finland,Operator Holding Account,LAHTI ENERGIA OY,PL 93,Lahti,,,,255,252,252,0,0,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,Operator Holding Account,LAHTI ENERGIA OY,PL 93,Lahti,,,,1407,1406,1406,1406,1406,,,,,,,,,,,0,2,8,2,223,26,42,1,0,0,,,,,,,,2,8,2,223,26,42,1,,,,,,
Finland,Operator Holding Account,LAHTI ENERGIA OY,PL 93,Lahti,,,,351,347,347,347,347,,,,,,,,,,,0,0,0,0,0,0,0,Not Reported,,,,,,,,,,,,,,,,,,,,,,
Finland,Operator Holding Account,LAHTI ENERGIA OY,PL 93,Lahti,,,,,,,,,,,,,,,,,,,,,,,1,11,0,0,0,,,,,,,,,,,,1,11,,,,,,,,
Finland,Operator Holding Account,LAHTI ENERGIA OY,PL 93,Lahti,8863,8863,8863,5838,5836,5836,5836,5836,1145,1026,249,27,27,26,26,25,8813,1927,39,2106,137,1887,1207,1132,676,236,21,448,,,,,8813,1927,39,2106,137,1887,1207,1132,676,236,21,448,,,,
Finland,Operator Holding Account,LAHTI ENERGIA OY,PL 93,Lahti,2615,2614,2614,2551,2547,2547,2547,2547,4917,4412,1071,119,117,114,112,110,3096,1141,10273,9134,6234,5045,2529,1211,1047,1139,16,2,,,,,3096,1141,10273,9134,6234,5045,2529,1211,1047,1139,16,2,,,,
Finland,Operator Holding Account,LAHTI ENERGIA OY,PL 93,Lahti,70,70,70,4,2,2,2,2,,,,,,,,,3,0,5,2,0,0,0,0,0,,,,,,,,3,,5,2,,,,,,,,,,,,
Finland,Operator Holding Account,LAHTI ENERGIA OY,PL 93,Lahti,110,110,110,29,28,28,28,28,143,128,114,4,4,3,3,3,34,30,109,12,353,3,169,534,93,55,0,0,,,,,34,30,109,12,353,3,169,534,93,55,,,,,,
Finland,Operator Holding Account,LAHTI ENERGIA OY,PL 93,Lahti,2983,2982,2982,1039,1035,1035,1035,1035,2649,2377,2113,84,84,84,84,84,1259,1915,2380,1113,3070,3782,2455,2561,892,848,228,11,,,,,1259,1915,2380,1113,3070,3782,2455,2561,892,848,228,11,,,,
Finland,Operator Holding Account,LAHTI ENERGIA OY,PL 93,Lahti,7147,7148,7148,3878,3878,3878,3878,3878,3096,2776,1261,55,54,53,52,51,4750,4777,2949,9440,3183,7148,4791,2757,2915,1940,407,1881,,,,,4750,4777,2949,9440,3183,7148,4791,2757,2915,1940,407,1881,,,,
Finland,Operator Holding Account,LAHTI ENERGIA OY,PL 93,Lahti,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,1,0,6,0,Not Reported,,,,,,,,,,,,1,,6,,,,,,,,
Finland,Operator Holding Account,LAHTI ENERGIA OY,PL 93,Lahti,783163,783164,783164,567312,567309,567309,567309,567309,208397,187067,166338,146263,126814,107992,89775,72207,605440,902493,694257,522627,677596,756801,704549,502707,545629,444270,387785,412110,,,,,605440,902493,694257,522627,677596,756801,704549,502707,545629,444270,387785,412110,,,,
Finland,Operator Holding Account,LAHTI ENERGIA OY,PL 93,Lahti,673,672,672,8,6,6,6,6,,,,,,,,,8,36,169,12,95,386,310,80,,,,,,,,,8,36,169,12,95,386,310,80,,,,,,,,
Finland,Operator Holding Account,LAHTI ENERGIA OY,PL 93,Lahti,2250,2250,2250,2452,2450,2450,2450,2450,4654,4177,1924,132,130,127,125,122,2976,1719,3310,3953,5872,6823,3689,3216,1991,1919,54,1793,,,,,2976,1719,3310,3953,5872,6823,3689,3216,1991,1919,54,1793,,,,
Finland,Operator Holding Account,LAHTI ENERGIA OY,PL 93,Lahti,176,177,177,24,21,21,21,2235,5786,5196,2415,1168,1030,896,767,642,26,1,40,33,80,1666,6854,8257,2775,2569,974,1759,,,,,26,1,40,33,80,1666,6854,8257,2775,2569,974,1759,,,,
Finland,Operator Holding Account,LAHTI ENERGIA OY,PL 93,Lahti,739,740,740,0,0,0,0,0,142,127,113,4,4,3,3,3,0,0,0,1,480,28,49,0,26,0,0,0,,,,,,,,1,480,28,49,,26,,,,,,,
Finland,Operator Holding Account,LAHTI ENERGIA OY,PL 93,Lahti,6895,6896,6896,5908,5904,5904,5904,5904,4675,4194,1016,110,108,106,104,102,9291,9238,4408,7393,4263,10712,7524,4233,6647,1227,199,121,,,,,9291,9238,4408,7393,4263,10712,7524,4233,6647,1227,199,122,,,,
Finland,Operator Holding Account,LAHTI ENERGIA OY,PL 93,Lahti,10,10,10,21,20,20,20,20,9,8,8,0,0,0,0,0,25,0,17,1,7,31,38,40,23,15,5,28,,,,,25,,17,1,7,31,38,40,23,15,5,28,,,,
Finland,Operator Holding Account,LAHTI ENERGIA OY,PL 93,Lahti,2390,2391,2391,918,917,917,917,917,346,310,0,0,0,0,0,0,1096,399,400,403,355,386,417,521,517,276,,,,,,,1096,399,400,403,355,386,417,521,517,276,,,,,,
Finland,Operator Holding Account,LAHTI ENERGIA OY,PL 93,Lahti,200,199,199,,,,,,,,,,,,,,19,57,26,,Not Reported,Not Reported,,,,,,,,,,,19,57,26,,,,,,,,,,,,,
Finland,Operator Holding Account,LAHTI ENERGIA OY,PL 93,Lahti,6,7,7,0,0,0,0,0,,,,,,,,,0,0,3,13,5,9,4,0,7,Not Reported,,,,,,,,,3,13,5,9,4,,7,,,,,,,
Finland,Operator Holding Account,LAHTI ENERGIA OY,PL 93,Lahti,131,131,131,7,3,3,3,3,,,,,,,,,4,0,9,0,2,0,0,1,0,0,3,3,,,,,4,,9,,2,,,1,,,3,3,,,,
Finland,Operator Holding Account,LAHTI ENERGIA OY,PL 93,Lahti,176,177,177,3,2,2,2,2,,,,,,,,,3,0,5,1,7,0,0,0,0,Not Reported,,,,,,,3,,5,1,7,,,,,,,,,,,
Finland,Operator Holding Account,LAHTI ENERGIA OY,PL 93,Lahti,7546,7545,7545,6155,6152,6152,6152,6152,6496,5831,5183,184,180,177,173,170,6812,6786,9555,7288,10214,6823,6660,9818,5405,27,237,928,,,,,6812,6786,9555,7288,10214,6823,6660,9818,5405,27,237,928,,,,
Finland,Operator Holding Account,LAHTI ENERGIA OY,PL 93,Lahti,1591,1590,1590,0,0,0,0,0,213,189,6,6,6,6,6,6,0,0,578,42,648,91,112,8,55,0,0,112,,,,,,,578,42,648,91,112,8,55,,,112,,,,
Finland,Operator Holding Account,LAHTI ENERGIA OY,PL 93,Lahti,2150,2150,2150,4098,4094,4094,4094,4094,4900,4395,2013,946,828,716,607,501,4963,2774,6552,7027,6290,5081,4165,6635,2539,2843,877,1505,,,,,4963,2774,6552,7027,6290,5081,4165,6635,2539,2843,877,1505,,,,
Finland,Operator Holding Account,LAHTI ENERGIA OY,PL 93,Lahti,287,287,287,7,4,4,4,4,213,190,169,42,37,32,27,23,5,115,394,5,149,635,118,1785,558,432,84,862,,,,,5,115,394,5,149,635,118,1785,558,432,84,862,,,,
Finland,Operator Holding Account,LAHTI ENERGIA OY,PL 93,Lahti,17876,17876,17876,9164,9164,9164,9164,9164,4747,4261,138,136,133,131,128,126,2535,4074,3624,11560,5450,8720,5571,2269,1486,1221,472,479,,,,,2535,4074,3624,11560,5450,8720,5571,2269,1486,1221,472,479,,,,
Finland,Operator Holding Account,LAHTI ENERGIA OY,PL 93,Lahti,4688,4689,4689,4905,4902,4902,4902,4902,7773,6961,6172,0,0,0,0,0,6467,7002,6981,7859,6495,8753,9186,7722,6507,5983,6020,,,,,,6467,7002,6981,7859,6495,8753,9186,7722,6507,5983,6020,,,,,
Finland,Operator Holding Account,LAHTI ENERGIA OY,PL 93,Lahti,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,135,,,,,,,,,,,,,,,,135,,,,
Finland,Operator Holding Account,LAHTI ENERGIA OY,PL 93,Lahti,,,,,,,,,,,,,,,,,,,,,,,,,556,895,735,1354,,,,,,,,,,,,,556,895,735,1354,,,,
Finland,Operator Holding Account,LAITILAN LAMPO OY,Vihtorinkatu 2,Laitila,,,,1571,1571,1571,1571,1571,0,0,0,0,0,0,0,0,0,0,13,32,6,48,3,76,29,0,0,63,,,,,,,13,38,,48,3,76,29,,,63,,,,
Finland,Operator Holding Account,LAITILAN LAMPO OY,Vihtorinkatu 2,Laitila,,,,0,0,0,0,0,453,406,90,79,68,57,47,37,55,929,903,274,1046,1115,423,877,807,239,143,169,,,,,,,1887,1320,,1115,423,877,807,239,143,169,,,,
Finland,Operator Holding Account,LAKKAUTETTU Fortum Power and Heat Oy,PL 100,FORTUM,783,0,0,,,,,,,,,,,,,,83,,,,Not Reported,Not Reported,,,,,,,,,,,83,,,,,,,,,,,,,,,
Finland,Operator Holding Account,LAKKAUTETTU Oulun Energia,PL 116,Oulu,0,0,0,,,,,,,,,,,,,,0,0,0,,Not Reported,Not Reported,,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,Operator Holding Account,LAPPEENRANNAN ENERGIA OY,Simolantie 18,Lappeenranta,80,81,81,46,46,46,46,46,598,0,0,414,357,302,247,196,34,232,452,579,991,1094,564,735,91,34,521,1572,,,,,34,232,452,579,991,1094,564,735,91,34,521,1572,,,,
Finland,Operator Holding Account,LAPPEENRANNAN ENERGIA OY,Simolantie 18,Lappeenranta,2576,2577,2577,1358,1357,1357,1357,1357,9,8,8,0,0,0,0,0,9,1,6,201,23,1,17,4,29,11,1,31,,,,,9,1,6,201,23,1,17,4,29,11,1,31,,,,
Finland,Operator Holding Account,LAPPEENRANNAN ENERGIA OY,Simolantie 18,Lappeenranta,14848,14849,14849,139,14409,14409,14409,14409,17936,4013,3554,0,0,0,0,0,20554,14779,23634,19118,29212,14460,6327,11409,2347,2569,1264,4912,,,,,20554,14779,23634,19118,29212,14460,6327,11409,2347,2569,1264,4912,,,,
Finland,Operator Holding Account,LAPPEENRANNAN ENERGIA OY,Simolantie 18,Lappeenranta,34,35,35,336,332,332,332,332,651,584,517,452,389,329,270,214,4,0,24,574,506,1413,785,1477,1060,569,563,564,,,,,4,,24,574,506,1413,785,1477,1060,569,563,564,,,,
Finland,Operator Holding Account,LAPPEENRANNAN ENERGIA OY,Simolantie 18,Lappeenranta,218,218,218,14410,135,135,135,135,988,442,0,0,0,0,0,0,159,529,1584,1187,1898,499,452,40,439,46,49,564,,,,,159,529,1584,1187,1898,499,452,40,439,46,49,564,,,,
Finland,Operator Holding Account,LAPPEENRANNAN ENERGIA OY,Simolantie 18,Lappeenranta,222807,222806,222806,170707,170704,170704,170704,170704,18019,16126,14286,6252,5389,4554,3746,2967,175339,206125,158432,173292,114350,20219,15690,12675,17477,14826,7422,9959,,,,,175339,206125,158432,173292,114350,20219,15690,12675,17477,14826,7422,9959,,,,
Finland,Operator Holding Account,LAPUAN ENERGIA OY,Makasiinintie 7,Lapua,,,,33687,34118,34118,34118,34118,13957,12724,11524,10361,9234,8140,7081,6058,,,6173,22817,24342,25486,22404,24544,16139,13038,14527,15502,,,,,,,6173,22817,24342,25486,22404,24544,16139,13038,14527,15502,,,,
Finland,Operator Holding Account,LAPUAN ENERGIA OY,Makasiinintie 7,Lapua,,,,17,16,16,16,16,,,,,,,,,,,0,1,0,0,2,4,0,0,0,0,,,,,,,,1,,,2,4,,,,,,,,
Finland,Operator Holding Account,LAPUAN ENERGIA OY,Makasiinintie 7,Lapua,,,,0,0,0,0,0,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,,,,,,,,1,,,,1,,,,,,,,
Finland,Operator Holding Account,LECA FINLAND OY,Helsingintie 235,Kuusankoski,34329,34330,34330,39942,39938,39938,39938,39938,30927,30117,29311,28510,27712,26920,26131,25350,30926,33968,38411,39701,25915,34948,37475,36847,30782,25817,25153,31275,,,,,30926,33968,38411,39701,25915,34948,37475,36847,30782,25817,25153,31275,,,,
Finland,Operator Holding Account,LEPPAKOSKEN SAHKO OY,Eino Salmelaisen katu 23,Ikaalinen,207736,207736,207736,179761,179757,179757,183054,183996,44039,41524,39070,36679,34352,32085,29879,27736,187311,218589,157444,184553,87299,126612,118884,94436,83196,73992,59928,56781,,,,,187311,218589,157444,184553,87299,126612,118884,94436,83196,73992,59928,56781,,,,
Finland,Operator Holding Account,LIEDON LAMPO OY,Hyvättyläntie 6,Lieto,,,,5149,5148,5148,5148,5148,5030,4502,3988,3489,3005,2538,2085,1650,486,703,684,515,1729,2452,1174,658,760,508,1546,1843,,,,,,1189,684,515,1729,2452,1174,658,760,508,1546,1843,,,,
Finland,Operator Holding Account,LIEDON LAMPO OY,Hyvättyläntie 6,Lieto,,,,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Finland,Operator Holding Account,LINMER LOHJA OY,Kotkantie 5,Lohja,2048,2047,2047,2019,2017,2017,2017,2017,36821,36182,35535,34881,34220,33554,32878,32200,1703,1759,1879,1608,436,109,59,69,0,0,0,0,,,,,1703,1759,1879,1608,436,109,59,69,,,,,,,,
Finland,Operator Holding Account,LINMER LOHJA OY,Kotkantie 5,Lohja,71496,71495,71495,64190,64190,64190,64190,64190,29274,296,0,0,0,0,0,0,77154,75796,77896,59820,54043,50242,52465,58136,38537,32068,15657,490,,,,,77154,75796,77896,59820,54043,50242,52465,58136,38537,32068,15657,490,,,,
Finland,Operator Holding Account,LOHJAN BIOLAMPO OY,"Metsäliitto Osuuskunta, PL 24",Lohja,,,,,,,,3745,31698,28367,25130,21996,18960,16022,13180,10439,,,,,,,Not Reported,733,2392,1931,1086,1608,,,,,,,,,,,,733,2392,1931,1086,1608,,,,
Finland,Operator Holding Account,LOIMAAN KAUKOLAMPO OY,Linjakatu 1,Loimaa,,,,7327,7323,7323,7323,7323,12399,11096,9828,8599,7408,6255,5140,4066,92,531,2314,700,1895,2579,1055,715,89,254,165,272,,,,,,92,2845,2595,,2579,1055,715,89,254,165,272,,,,
Finland,Operator Holding Account,LOIMAAN KAUKOLAMPO OY,Linjakatu 1,Loimaa,,,,0,0,0,0,0,25,21,5,16,14,12,10,7,0,166,58,10,45,65,110,99,6,9,157,11,,,,,,,225,55,,65,110,99,6,9,157,11,,,,
Finland,Operator Holding Account,LOIMAAN KAUKOLAMPO OY,Linjakatu 1,Loimaa,,,,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Finland,Operator Holding Account,LOIMAAN KAUKOLAMPO OY,Linjakatu 1,Loimaa,,,,0,0,0,0,0,1040,931,206,0,0,0,0,0,244,651,821,447,1660,2347,875,1153,58,224,35,65,,,,,,244,1473,2107,,2347,875,1153,58,224,35,65,,,,
Finland,Operator Holding Account,LOIMAAN KAUKOLAMPO OY,Linjakatu 1,Loimaa,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,14,39,50,2,91,96,41,59,2,5,0,44,,,,,,14,90,93,,96,41,59,2,5,,44,,,,
Finland,Operator Holding Account,LOIMAAN KAUKOLAMPO OY,Linjakatu 1,Loimaa,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,156,63,60,7,37,13,69,,,,,,,,,,156,63,60,7,37,13,69,,,,
Finland,Operator Holding Account,LOIMAAN KAUKOLAMPO OY,Linjakatu 1,Loimaa,,,,,,,,,,,,,,,,,,,,,,,,1,0,2,1,4,,,,,,,,,,,,1,,2,1,4,,,,
Finland,Operator Holding Account,LOIMAAN KAUKOLAMPO OY,Linjakatu 1,Loimaa,,,,,,,,,4884,4371,3872,3389,2921,2469,2031,1608,,,,,,,,36,108,56,50,34,,,,,,,,,,,,36,108,56,50,34,,,,
Finland,Operator Holding Account,LOISTE LAMPO OY,Kettukalliontie 3,Kajaani,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,4,0,0,3,0,0,3,4,50,,,,,,,,4,4,,3,,,3,4,50,,,,
Finland,Operator Holding Account,LOISTE LAMPO OY,Kettukalliontie 3,Kajaani,4,4,4,15,11,11,11,11,,,,,,,,,44,0,7,0,0,17,8,2,0,5,0,55,,,,,44,,7,,,17,8,2,,5,,55,,,,
Finland,Operator Holding Account,LOISTE LAMPO OY,Kettukalliontie 3,Kajaani,0,0,0,5,1,1,1,1,,,,,,,,,9,0,0,0,3,0,0,0,,,,,,,,,9,,,,3,,,,,,,,,,,
Finland,Operator Holding Account,LOISTE LAMPO OY,Kettukalliontie 3,Kajaani,4,5,5,10,8,8,8,8,,,,,,,,,26,21,6,0,1,8,4,5,0,33,192,2,,,,,26,21,6,,1,8,4,5,,33,192,2,,,,
Finland,Operator Holding Account,LOISTE LAMPO OY,Kettukalliontie 3,Kajaani,925,925,925,993,992,992,992,992,4417,3953,875,3063,2639,2228,1831,1448,3179,5187,4516,3766,7846,8523,1286,1470,1858,1366,4069,3056,,,,,3179,5187,4516,3766,11141,8523,1286,1470,1858,1366,4069,3056,,,,
Finland,Operator Holding Account,LOISTE LAMPO OY,Kettukalliontie 3,Kajaani,0,0,0,0,0,0,0,0,,,,,,,,,0,0,4,0,0,2,0,0,0,0,0,1,,,,,,,4,,,2,,,,,,1,,,,
Finland,Operator Holding Account,LOISTE LAMPO OY,Kettukalliontie 3,Kajaani,0,0,0,2,1,1,1,1,,,,,,,,,6,2,0,0,15,4,0,0,0,0,0,24,,,,,6,2,,,15,4,,,,,,24,,,,
Finland,Operator Holding Account,LOISTE LAMPO OY,Kettukalliontie 3,Kajaani,12,12,12,29,26,26,26,26,,,,,,,,,61,0,2,11,0,3,0,6,0,0,0,1,,,,,61,,2,11,,3,,6,,,,1,,,,
Finland,Operator Holding Account,LUVIAN SAHA OY,Sahantie 1,Luvia,,,,,,,,,11912,10749,9522,8335,7184,6071,4994,3956,,,,,,,,,125,118,334,2650,,,,,,,,,,,,,125,118,334,2650,,,,
