Country,Account Type,Account Holder Name,Main Address Line,City,Allowance In Allocation In 2005,Allowance In Allocation In 2006,Allowance In Allocation In 2007,Allowance In Allocation In 2008,Allowance In Allocation In 2009,Allowance In Allocation In 2010,Allowance In Allocation In 2011,Allowance In Allocation In 2012,Allowance In Allocation In 2013,Allowance In Allocation In 2014,Allowance In Allocation In 2015,Allowance In Allocation In 2016,Allowance In Allocation In 2017,Allowance In Allocation In 2018,Allowance In Allocation In 2019,Allowance In Allocation In 2020,Verified Emissions In 2005,Verified Emissions In 2006,Verified Emissions In 2007,Verified Emissions In 2008,Verified Emissions In 2009,Verified Emissions In 2010,Verified Emissions In 2011,Verified Emissions In 2012,Verified Emissions In 2013,Verified Emissions In 2014,Verified Emissions In 2015,Verified Emissions In 2016,Verified Emissions In 2017,Verified Emissions In 2018,Verified Emissions In 2019,Verified Emissions In 2020,Units Surrendered In 2005,Units Surrendered In 2006,Units Surrendered In 2007,Units Surrendered In 2008,Units Surrendered In 2009,Units Surrendered In 2010,Units Surrendered In 2011,Units Surrendered In 2012,Units Surrendered In 2013,Units Surrendered In 2014,Units Surrendered In 2015,Units Surrendered In 2016,Units Surrendered In 2017,Units Surrendered In 2018,Units Surrendered In 2019,Units Surrendered In 2020
Czech Republic,Operator Holding Account,"PRAZSKA TEPLARENSKA, A.S.",Partyzánská 7,Praha 7,463979,463979,463979,370543,370543,370543,370543,370543,56721,41885,2905,41330,30998,0,0,0,386012,345712,302809,317599,328027,306517,117660,70518,55650,19124,2803,3697,,,,,127033,604691,302809,317599,328027,306517,117660,70518,55650,19124,2803,3697,,,,
Czech Republic,Operator Holding Account,"PRAZSKA TEPLARENSKA, A.S.",Partyzánská 7,Praha 7,79920,79920,79920,40059,40059,40059,40059,40059,11533,9115,4023,858,643,0,0,0,38433,36443,17478,23672,26131,32581,20356,10638,7527,4454,2379,4905,,,,,,74876,17478,23672,26131,32581,20356,10638,7527,4454,2379,4905,,,,
Czech Republic,Operator Holding Account,"PRAZSKA TEPLARENSKA, A.S.",Partyzánská 7,Praha 7,74831,74831,74831,58887,58887,58887,58887,58887,44884,40363,35969,31713,14836,12821,10869,8988,59701,56585,52378,54050,53339,58192,49806,49457,43177,29555,27842,25752,,,,,,116286,52378,54050,53339,58192,49806,49457,43177,29555,27842,25752,,,,
Czech Republic,Operator Holding Account,"PRAZSKA TEPLARENSKA, A.S.",Partyzánská 7,Praha 7,52321,52321,52321,6173,6173,6173,6173,6173,7754,1735,0,0,0,0,0,0,6153,5386,4463,4271,7018,13732,4587,7043,1608,631,622,2117,,,,,,11539,4463,4271,7018,13732,4587,7043,1608,631,622,2117,,,,
Czech Republic,Operator Holding Account,"PRAZSKA TEPLARENSKA, A.S.",Partyzánská 7,Praha 7,6340,6340,6340,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Czech Republic,Operator Holding Account,"PRAZSKE VODOVODY A KANALIZACE, A.S.",Pařížská 11,Praha 1,559,559,559,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Czech Republic,Operator Holding Account,"PRECHEZA, A.S.",nábř. Dr. Edvarda Beneše 1170/24,Přerov I-Město,,,,,,,,,107680,112542,110338,108118,105884,103638,101372,99108,,,,,,,,,75482,84905,87156,90238,,,,,,,,,,,,,75482,84905,87156,90238,,,,
Czech Republic,Operator Holding Account,"PRECIOSA ORNELA, A.S.",Zásada 317,Zásada,23565,23565,23565,22211,22211,22211,22211,22211,17677,17370,17059,16746,16428,16108,15784,15458,21255,20261,17117,15000,15190,15064,15383,16303,14878,13600,12429,11905,,,,,,41516,17117,15000,15190,15064,15383,16303,14878,13600,12429,11905,,,,
Czech Republic,Operator Holding Account,"PRECYS, S.R.O.",Kateřinská 235,Stráž nad Nisou,11210,11210,11210,12523,12523,12523,12523,12523,,,,,,,,,11704,11704,8508,8380,5432,426,24,20,,,,,,,,,494,22914,8508,8380,5432,426,24,20,,,,,,,,
Czech Republic,Operator Holding Account,"PRIBRAMSKA TEPLARENSKA, A.S.",Obecnická 269,Příbram,7056,7056,7056,6792,6792,6792,6792,6792,,,,,,,,,6870,5826,5130,5206,5085,5302,3960,0,,,,,,,,,,12696,5130,5206,5085,5302,3960,,,,,,,,,
Czech Republic,Operator Holding Account,"PROCTER & GAMBLE - RAKONA, S.R.O.",Ottova 402,Rakovník,11117,11117,11117,8294,8294,8294,8294,8294,16660,14911,8799,7698,9954,8404,6906,5463,7794,7709,7392,7446,7233,7933,7177,7034,15713,12552,13214,15553,,,,,,15503,7392,7446,7233,7933,7177,7034,15713,12552,13214,15553,,,,
Czech Republic,Operator Holding Account,PSYCHIATRICKA NEMOCNICE V DOBRANECH,Ústavní ul.,Dobřany,4027,4027,4027,4143,4143,4143,4143,4143,3102,2776,2459,2152,1854,0,0,0,3948,3795,3734,3791,3592,3944,3488,3630,3686,3294,3313,3370,,,,,,7743,3734,3791,3592,3944,3488,3630,3686,3294,3313,3370,,,,
Czech Republic,Aircraft Operator Account,"Red.com, Inc.",19301 CAMPUS DRIVE,SANTA ANA,,,,,,,,,,,,,,,,,,,,,,,,10,Excluded,Excluded,Excluded,Excluded,,,,,,,,,,,,10,,,,,,,,
Czech Republic,Operator Holding Account,"REFRASIL, S.R.O.","Průmyslová 720, Konská",Třinec,2831,2831,2831,2965,2965,2965,2965,2965,5756,5656,5555,5453,5349,5245,5139,5034,2541,3001,3153,4277,4238,6207,4272,4217,4063,4042,4768,4866,,,,,,5542,3153,4277,4238,6207,4272,4217,4063,4042,4766,4868,,,,
Czech Republic,Aircraft Operator Account,RETENTURA LIMITED,Spirou Kyprianou 18,Nicosia,,,,,,,,4,1,1,1,1,,,,,,,,,,,,1157,447,647,430,451,,,,,,,,,,,,1157,,1094,430,451,,,,
Czech Republic,Aircraft Operator Account,"ROCKWELL AUTOMATION, INC.",5470 South Howell Ave.,Milwaukee,,,,,,,,,,,,,,,,,,,,,,,,56,Excluded,Excluded,Excluded,Excluded,,,,,,,,,,,,,56,,,,,,,
Czech Republic,Operator Holding Account,"ROCKWOOL, a.s.",Cihelní 769,Bohumín,,,,7868,44902,44902,44902,44902,31447,30901,30348,29790,29226,28656,28079,27500,,,,7868,18965,32082,34066,23440,25842,32259,36226,37363,,,,,,,,7868,18965,32082,34066,23440,25842,32259,36226,37363,,,,
Czech Republic,Operator Holding Account,"RYNOVICKA ENERGETICKA, S.R.O.",Belgická č.p. 4887,Jablonec nad Nisou,,,,6152,6152,6152,6152,6152,2398,2146,1901,1664,1435,1212,997,790,,4521,4502,4517,4632,4661,4533,4441,4465,4565,5346,5834,,,,,,4521,4502,4517,4632,4661,4533,4441,4465,4565,5346,5834,,,,
Czech Republic,Operator Holding Account,"SAINT-GOBAIN ADFORS CZ, S.R.O.",Sokolovská 106,Litomyšl,57322,57322,57322,52259,52259,52259,52259,52259,24597,24170,23738,23301,22860,22414,21962,21510,52378,50819,50981,45302,43153,45864,46982,46579,45554,42092,46681,42837,,,,,,103197,50981,45302,43153,45864,46982,46579,45554,42092,46681,42837,,,,
Czech Republic,Operator Holding Account,"SAINT-GOBAIN ADFORS CZ, S.R.O.",Sokolovská 106,Litomyšl,,,,38069,38069,38069,38069,38069,19335,18999,18660,18316,17969,17619,17264,16909,30738,38069,35931,31527,24419,26850,26628,19521,23822,24040,25732,25208,,,,,30738,38069,35931,31527,24419,26850,26628,19521,23822,24040,25732,25208,,,,
Czech Republic,Operator Holding Account,"SAINT-GOBAIN CONSTRUCTION PRODUCTS CZ, A.S.",Smrčkova 2485/4,Praha 8 - Libeň,,,,13370,44936,44936,44936,44936,44833,44053,43265,42470,41665,40853,40030,39204,,,,13370,37196,40151,41725,40710,44277,50458,54020,56662,,,,,,,,13370,37196,40151,41725,40710,44277,50458,54020,56662,,,,
Czech Republic,Operator Holding Account,"SCB FOUNDRY, A.S.",Okružní 621/1a,České Budějovice,20000,20000,20000,8053,8053,8053,8053,8053,8796,8643,8490,3161,3101,3041,2979,2919,19405,14630,10183,4858,1296,1982,4485,6481,6480,10969,151,698,,,,,,34035,10183,4858,1296,1982,4485,6481,6480,10969,151,698,,,,
Czech Republic,Operator Holding Account,"SCHIEDEL, S.R.O.",Horoušanská ul. 286,"Nehvizdy, okres Praha-východ",10005,10005,10005,6887,6887,6887,6887,6887,5969,5865,2226,2186,2144,2103,2060,2018,6399,6473,6340,5527,4341,4613,4336,3782,3019,1119,1090,1130,,,,,6399,6473,6340,5527,4341,4613,4336,3782,3019,1119,1090,1130,,,,
Czech Republic,Operator Holding Account,"SCHOTT CR, S.R.O.",Zašovská 850,Valašské Meziříčí,29721,29721,29721,,,,,,,,,,,,,,23453,3828,,,Not Reported,Not Reported,,,,,,,,,,,,27281,,,,,,,,,,,,,,
Czech Republic,Operator Holding Account,"SECO GROUP, A.S.",Podnikatelská 552,"Praha 9, Běchovice",4466,4466,4466,3599,3599,3599,3599,3599,2363,2321,2280,2238,2195,2152,2109,2065,3278,3449,2737,2705,2250,2294,1465,1364,1895,1671,1849,1969,,,,,,6727,2737,2705,2250,2294,1465,1364,1895,1671,1849,1969,,,,
Czech Republic,Operator Holding Account,"SEEIF CERAMIC, A.S.",Spešovská 243,Rájec - Jestřebí,6442,6442,6442,4874,4874,4874,4874,4874,,,,,,,,,4438,4673,4507,4777,3568,3840,3819,3706,,,,,,,,,,9111,4507,4777,3568,3840,3819,3706,,,,,,,,
Czech Republic,Operator Holding Account,"SEEIF CERAMIC, A.S.",Spešovská 243,Rájec - Jestřebí,2938,2938,2938,2761,2761,2761,2761,2761,,,,,,,,,0,2761,3016,2119,1470,2085,2217,2243,,,,,,,,,2294,2761,3016,2119,1470,2085,2217,2243,,,,,,,,
Czech Republic,Operator Holding Account,"SEEIF CERAMIC, A.S.",Spešovská 243,Rájec - Jestřebí,4900,4900,4900,6161,6161,6161,6161,6161,,,,,,,,,5727,5789,5878,5159,2981,3998,5603,3976,,,,,,,,,827,10689,5878,5159,2981,3998,5603,3976,,,,,,,,
Czech Republic,Operator Holding Account,"SELLIER & BELLOT, A.S.",Lidická 667,Vlašim,18950,18950,18950,9045,9045,9045,9045,9045,7519,7389,7256,7123,6988,6852,6714,6575,8875,8032,7406,7216,6618,7007,5536,5287,5352,4719,4741,5661,,,,,,16907,7406,7216,6618,7007,5536,5287,5352,4719,4741,5661,,,,
Czech Republic,Operator Holding Account,"SEMPERFLEX OPTIMIT, S.R.O.",Vítkovská 391/29,Odry,11405,11405,11405,8703,8703,8703,8703,8703,3928,3515,3114,2725,2347,1982,1629,1289,8703,6301,4795,4109,3576,4665,4327,4171,4464,3713,3807,4278,,,,,,15004,4795,4109,3576,4665,4327,4171,4464,3713,3807,4278,,,,
Czech Republic,Operator Holding Account,"SEV.EN EC, A.S.",K Elektrárně 227,Chvaletice,3416398,3416398,3416398,2719059,2719059,2719059,2719059,2719059,11019,9711,8469,7296,6188,5181,4262,3376,2677734,2691689,4115529,3361768,2921907,3471230,3109820,3376802,3020820,3763084,3413197,2285694,,,,,,5369423,4115529,3361768,2921907,3471230,3109820,3376802,3020820,3763084,3413197,2285694,,,,
Czech Republic,Operator Holding Account,"SIEMENS, S.R.O.",Siemensova 1,Praha 13,,,,5039,5039,5039,5039,5039,4011,3590,3180,2782,2397,2024,1662,1316,0,4850,4239,3933,3783,4222,3610,3247,3523,3068,3210,3437,,,,,,4850,4239,3933,3783,4222,3610,3247,3523,3068,3210,3437,,,,
Czech Republic,Operator Holding Account,"SIEMENS, S.R.O.",Siemensova 1,Praha 13,,,,4300,4300,4300,4300,4300,2946,2636,2335,2043,1760,1486,1221,966,0,4078,3781,4024,4004,4165,3499,3695,3857,2690,2625,2754,,,,,,4078,3781,4024,4004,4165,3499,3695,3857,2690,2625,2754,,,,
Czech Republic,Operator Holding Account,"SILIKE KERAMIKA, S.R.O.",Plachého 388/28,České Budějovice,3323,3323,3323,3224,3224,3224,3224,3224,3126,3072,3017,2962,2905,2849,2791,2734,2987,3040,2850,3004,1977,1897,1798,2453,2882,2952,3043,3369,,,,,,6027,2850,3004,1977,1897,1798,2453,2882,2952,3043,3369,,,,
Czech Republic,Operator Holding Account,"SKLARNY MORAVIA, A.S.",Úsobrno č.pop.79,"Úsobrno, okres Blansko",10509,10509,10509,11861,11861,11861,11861,11861,8296,8152,8006,7858,7710,7559,7408,7256,11678,10492,10866,10308,11328,10482,11442,12203,11903,10791,12097,12534,,,,,1169,21001,10866,10308,11328,10482,11442,12203,11903,10834,12097,12534,,,,
Czech Republic,Operator Holding Account,"SKO-ENERGO, S.R.O.",Tř. Václava Klementa 869,Mladá Boleslav,726508,726508,726508,527845,527845,527845,527845,527845,88865,76959,88730,84243,79863,75590,71418,67356,525758,516596,513088,480588,484114,508716,520877,486107,413346,386998,391981,392103,,,,,0,1042354,513088,480588,484114,508716,520877,486107,413346,386998,391981,392103,,,,
Czech Republic,Operator Holding Account,"SKO-ENERGO, S.R.O.",Tř. Václava Klementa 869,Mladá Boleslav,12560,12560,12560,5028,5028,5028,5028,5028,3118,2790,3761,3692,3622,3551,3480,3408,4734,4664,3847,3761,3434,3657,3235,3554,2599,2691,2797,2479,,,,,,9398,3847,3761,3434,3657,3235,3554,2599,2691,2797,2479,,,,
Czech Republic,Operator Holding Account,"SKODA AUTO, A.S.",Třída Václava Klementa 869,Mladá Boleslav,8541,8541,8541,15802,15802,15802,15802,15802,18302,16380,22079,16942,16622,16298,15969,15640,12498,15802,15288,14761,12706,15576,15515,14152,19716,17811,18357,18069,,,,,3957,24343,15288,14761,12706,15576,15515,14152,19716,17811,18357,18069,,,,
Czech Republic,Operator Holding Account,"SKODA JS, A.S.",Orlík 266,Pzeň,4500,4500,4500,3809,3809,3809,3809,3809,,,,,,,,,3612,3508,3137,2985,3322,3987,3328,2773,,,,,,,,,,7120,3137,2985,3322,3987,3328,2773,,,,,,,,
Czech Republic,Operator Holding Account,"SLADOVNY SOUFFLET CR, A.S.",Průmyslová 2170/12,Prostějov,,,,0,11947,20266,20266,20266,12202,11990,11775,11559,11340,11119,10895,10670,,,,,11947,11876,12166,12747,12306,11862,12025,11521,,,,,,,,,11947,11876,12166,12747,12306,11862,12025,11521,,,,
Czech Republic,Operator Holding Account,"SLEVARNY TRINEC, A.S.",Průmyslová 1001,"Třinec, Staré Město",,,,,,,,,10318,10139,9958,9774,9589,9402,9213,9023,,,,,,,,,10461,10597,10870,8189,,,,,,,,,,,,,10461,10597,10870,8189,,,,
Czech Republic,Operator Holding Account,SLEZAN FRYDEK - MISTEK A. S.,Na Příkopě 1221,Frýdek-Místek,31722,31722,31722,34060,34060,0,0,0,,,,,,,,,31575,32088,29145,20114,4796,0,,,,,,,,,,,,63663,29145,20114,4796,,,,,,,,,,,
Czech Republic,Operator Holding Account,SLEZAN FRYDEK - MISTEK A. S.,Na Příkopě 1221,Frýdek-Místek,29875,29875,29875,24492,24492,0,0,0,,,,,,,,,22104,23676,24492,22902,6259,0,,,,,,,,,,,,45780,24492,22902,6259,,,,,,,,,,,
Czech Republic,Operator Holding Account,"SMURFIT KAPPA CZECH, S.R.O.",Skandinávská 1000,Žebrák,26258,26258,26258,19335,19335,19335,19335,19335,13379,13147,12911,12674,12434,12192,11946,11699,18097,18043,17756,17649,15953,18035,18432,17811,17081,16466,17272,17960,,,,,,36140,17756,17649,15953,18035,18432,17811,17081,16466,17272,17960,,,,
Czech Republic,Operator Holding Account,"SOKOLOVSKA UHELNA, PRAVNI NASTUPCE, A.S.",Staré náměstí 69,Sokolov,4601658,4601658,4601658,4478948,4478948,4478948,4478948,4478948,487036,430427,376563,325498,280056,237060,195452,155336,4499704,4345035,4435381,4258461,4128086,4296606,4564211,4404435,4096236,4098901,4280672,4399928,,,,,,8844739,4435381,4258461,4128086,4296606,4564211,4404435,4096236,4098901,4280672,4399928,,,,
Czech Republic,Operator Holding Account,"SPH-SLUZBY, S.R.O.",Tovární 605,Hranice I - Město,9073,9073,9073,6410,6410,6410,6410,6410,2643,2431,2224,2024,0,0,0,0,5954,6028,6030,5606,6229,6714,5885,6626,7353,5204,6194,3904,,,,,5954,6028,6030,5606,6229,6714,5885,6626,7353,5204,6194,3904,,,,
Czech Republic,Operator Holding Account,"SPOLANA, A.S.",ul. Práce 657,Neratovice,412291,412291,412291,304225,304225,304225,304225,304225,140315,137831,135318,132782,130221,127637,125024,122404,283121,317642,310356,296999,299168,307058,284960,246384,231706,250596,239568,233445,,,,,,600763,310356,296999,299168,307058,284960,246384,231706,250596,239568,233445,,,,
Czech Republic,Operator Holding Account,"SPP STORAGE, S.R.O.",Sokolovská 651/136a,Praha 8,,,,0,0,0,3779,8804,4428,3962,3510,3071,2646,2234,1835,1453,,,,,,,3779,4992,8687,5582,3993,5107,,,,,,,,,,,3779,4992,8687,5582,3993,5107,,,,
Czech Republic,Operator Holding Account,"SPRAVA DOMU MESTA KAPLICE, S.R.O.",Českobudějovická 79,Kaplice,14145,14145,14145,10612,0,0,0,0,,,,,,,,,10237,9598,9722,916,Not Reported,Not Reported,,,,,,,,,,,4688,15147,9722,916,,,,,,,,,,,,
Czech Republic,Operator Holding Account,"STOLZLE - UNION, S.R.O.",U Sklárny 300,Heřmanova Huť,17456,17456,17456,19619,19619,19619,19619,19619,16443,16158,15869,15577,15282,14984,14682,14379,18465,18206,16744,15897,16103,8003,20093,21812,21525,21234,21750,22669,,,,,1009,35662,16744,15897,16103,8003,20093,21812,21525,21234,21750,22669,,,,
Czech Republic,Operator Holding Account,"SYNTHESIA, A.S.",Semtín 103,Pardubice,579044,579044,579044,482871,482871,482871,482871,482871,137216,132710,128481,124529,120831,117437,114765,112098,484050,469492,472080,466764,419144,431830,433119,411178,432120,366396,279493,285388,,,,,,953542,472080,466764,419144,431830,433119,411178,432120,366396,279493,285388,,,,
Czech Republic,Operator Holding Account,"SYNTHOMER, A.S.",Tovární č.p. 2093,Sokolov,76817,76817,76817,61644,61644,61644,61644,61644,56380,55350,41599,40784,39961,39134,38300,37462,61170,60561,58883,62246,60664,69804,58130,59198,106336,100980,101085,98648,,,,,,121731,58883,62246,60664,69804,58130,59198,106336,100980,101085,98648,,,,
Czech Republic,Operator Holding Account,"SYNTHOS KRALUPY, A.S.",O. Wichterleho 810,"Kralupy nad Vltavou, Lobeček",,,,,,,,,69789,68577,67350,66111,64858,63594,62313,61028,,,,,,,,,12510,17076,12985,12730,,,,,,,,,,,,,12510,17076,12985,12730,,,,
Czech Republic,Operator Holding Account,"SYNTHOS KRALUPY, A.S.",O. Wichterleho 810,"Kralupy nad Vltavou, Lobeček",,,,,,,,,47,46,45,45,44,43,43,41,,,,,,,,,26091,26807,19697,19182,,,,,,,,,,,,,26091,26807,19697,19182,,,,
Czech Republic,Operator Holding Account,"SYNTHOS KRALUPY, A.S.",O. Wichterleho 810,"Kralupy nad Vltavou, Lobeček",,,,,,,,,12722,12501,12278,12051,11823,11593,11359,11125,,,,,,,,,4503,4905,4087,3892,,,,,,,,,,,,,4503,4905,4087,3892,,,,
Czech Republic,Operator Holding Account,T E R M O  Frýdlant n.O. s.r.o.,Hamernická 233,Frýdlant nad Ostravicí,14144,14144,14144,10744,10744,10744,10744,10744,4323,3569,2896,2303,1783,1337,959,649,9260,10822,14963,7197,2814,2696,1032,4925,9471,7989,7882,8629,,,,,2601,17481,14963,7197,2814,2696,1032,4925,9471,7989,7882,8629,,,,
Czech Republic,Operator Holding Account,"TAMEH CZECH, S.R.O.",Vratimovská 689/117,"Ostrava, Kunčice",,,,0,0,0,2393963,2393963,193024,189665,186307,182948,179590,176231,172872,169514,,,,,,1808213,2325175,2311247,2489107,2439936,2209436,2374980,,,,,,,,,,1808213,2325175,2311247,2489107,2439936,2209436,2374980,,,,
Czech Republic,Operator Holding Account,"TAMERO INVEST, S.R.O.",O. Wichterleho 810,Kralupy nad Vltavou,548402,548402,548402,428873,428873,428873,428873,428873,150109,142089,134636,127735,121365,115504,110129,105223,435732,411178,373277,402590,352326,390124,401591,428547,372545,394051,374354,385060,,,,,,846910,373277,402590,352326,390124,401591,428547,372545,394051,374354,385060,,,,
Czech Republic,Operator Holding Account,"TEPELNE HOSPODARSTVI PRACHATICE, S.R.O.",Nádražní 52,Prachatice,10136,10136,10136,9553,9553,9553,9553,9553,6493,5825,5177,4547,3937,3347,2776,2225,9189,8667,8121,8047,7834,8613,7518,8823,9145,9033,9244,9512,,,,,,9189,16788,8047,7834,8613,7518,8823,9145,9033,9244,9512,,,,
Czech Republic,Operator Holding Account,"TEPELNE HOSPODARSTVI RYCHNOV NAD KNEZNOU, S. R. O.",Mírová 1411,Rychnov nad Kněžnou,19500,19500,19500,16530,16530,16530,16530,16530,9375,0,0,0,0,0,0,0,15416,15482,14831,14539,13215,14035,12409,12751,7414,,,,,,,,15416,15482,14831,14539,13215,14035,12409,12751,7414,,,,,,,
Czech Republic,Operator Holding Account,"Tepelné zásobování Rakovník, spol. s r.o.",Havlíčkova 2583,Rakovník,2700,2700,2700,2878,0,0,0,0,,,,,,,,,2773,2607,2424,2344,Not Reported,Not Reported,,,,,,,,,,,73,5307,2424,2344,,,,,,,,,,,,
Czech Republic,Operator Holding Account,"TEPLARNA CESKE BUDEJOVICE, A.S.",Novohradská 32,České Budějovice,508527,508527,508527,451663,451663,451663,451663,451663,177750,154345,133050,113823,96571,81216,70291,60651,450724,441191,394266,402033,387235,403261,383395,415455,353124,303435,299890,291108,,,,,,891915,394266,402033,387235,403261,383395,415455,353124,303435,299890,291108,,,,
Czech Republic,Operator Holding Account,"TEPLARNA CESKE BUDEJOVICE, A.S.",Novohradská 32,České Budějovice,33541,33541,33541,24009,24009,24009,24009,24009,10863,9451,5609,3648,5960,5048,4431,3836,21335,23542,16574,18848,15231,27158,29355,13698,9943,4693,3696,14520,,,,,,44877,16574,18848,15231,27158,29355,13698,9943,4693,3696,14520,,,,
Czech Republic,Operator Holding Account,"TEPLARNA KYJOV, A.S.",Havlíčkova 180,Kyjov,114155,114155,114155,17714,21441,21441,21441,21441,10234,9158,8113,7101,6121,5173,4255,3371,13993,9862,3862,12611,3778,2819,2191,1293,799,1495,1035,1114,,,,,13993,9862,3862,12611,3778,2819,2191,1293,799,1495,1035,1114,,,,
Czech Republic,Operator Holding Account,"TEPLARNA LIBEREC, A.S.",Dr. Milady Horákové 641/34a,Liberec IV-Perštýn,154290,154290,154290,120412,120412,120412,120412,120412,56888,50909,22550,10538,9084,7677,6315,5002,120412,91913,90152,87733,85177,64674,45604,43289,38230,22276,21762,23474,,,,,33878,178447,90152,87733,85177,64674,45604,43289,38230,22276,21762,23474,,,,
Czech Republic,Operator Holding Account,"Teplárna Loučovice, a.s.",Vrbenská 511/25a,České Budějovice,47677,47677,47677,29431,29431,29431,29431,29431,9455,2519,2155,1825,1574,1330,1094,867,27714,27297,25149,20637,20803,19836,19046,14894,9581,3030,0,0,,,,,,55011,25149,20637,20803,19836,19046,14894,9581,3030,,,,,,
Czech Republic,Operator Holding Account,"TEPLARNA OTROKOVICE, A.S.",Objízdná 1777,Otrokovice,528106,528106,528106,451231,451231,451231,451231,451231,135478,125359,115934,107193,99156,92948,86900,81023,460506,430555,448832,432702,411928,367497,390089,395846,370211,345960,358228,369609,,,,,,891061,448832,432702,411928,367497,390089,395846,370211,345960,358228,369609,,,,
Czech Republic,Operator Holding Account,"TEPLARNA OTROKOVICE, A.S.",Objízdná 1777,Otrokovice,16434,16434,16434,203,203,0,0,0,,,,,,,,,207,172,130,79,0,0,,,,,,,,,,,,379,130,79,,,,,,,,,,,,
Czech Republic,Operator Holding Account,"TEPLARNA OTROKOVICE, A.S.",Objízdná 1777,Otrokovice,,,,38347,38347,38347,38347,38347,11,0,0,0,0,0,0,0,,177,33,2,34,2,0,39,1,1,2,1,,,,,,177,33,2,34,2,,39,1,1,2,1,,,,
Czech Republic,Operator Holding Account,"TEPLARNA PISEK, A.S.",U Smrkovické silnice 2263,Písek,81500,81500,81500,76726,76726,76726,76726,76726,38204,31832,26138,21100,16692,13546,11349,9230,77653,73860,67371,67939,67279,69938,56394,57206,61493,55709,62567,67841,,,,,,151513,67371,67939,67279,69938,56394,57206,61493,55709,62567,67841,,,,
Czech Republic,Operator Holding Account,"TEPLARNA PISEK, A.S.",U Smrkovické silnice 2263,Písek,5021,5021,5021,2817,2817,2817,2817,2817,337,232,145,75,45,0,0,0,2817,1635,1536,1943,1816,154,0,0,0,0,1425,1473,,,,,,4452,1536,1943,1816,154,,,,,1425,1473,,,,
Czech Republic,Operator Holding Account,"TEPLARNA STRAKONICE, A.S.",Komenského 59,Strakonice,288480,288480,288480,242629,242629,242629,242629,242629,58975,51124,44039,37705,32086,27155,23552,20781,228936,250193,247661,247363,214862,213885,192291,190224,193896,151108,178888,125912,,,,,,479129,247661,247363,214862,213885,192291,190224,193896,151108,178888,125912,,,,
Czech Republic,Operator Holding Account,"TEPLARNA TABOR, A.S.",U Cihelny 2128,Tábor,109016,109016,109016,98342,220022,220022,220022,220022,87339,78132,69192,60541,52166,44069,36238,28696,92282,88450,80312,98342,142981,154396,150533,174747,175332,188381,145588,102731,,,,,,180732,80312,98342,142981,154396,150533,174747,175332,188381,145588,102731,,,,
Czech Republic,Operator Holding Account,"TEPLARNA TABOR, A.S.",U Cihelny 2128,Tábor,4512,4512,4512,1871,1871,1871,1871,1871,1611,1441,1277,1117,963,813,667,528,1871,928,2544,2437,1287,648,518,256,1330,185,188,939,,,,,,2799,2544,2437,1287,648,518,256,1330,185,188,939,,,,
Czech Republic,Operator Holding Account,"TEPLARNA TRMICE, A.S.",Edisonova 453,Trmice,121980,121980,121980,14720,14720,14720,14720,14720,,,,,,,,,2453,14720,1854,3177,9678,546,0,0,,,,,,,,,,17173,1854,3177,9678,546,,,,,,,,,,
Czech Republic,Operator Holding Account,"TEPLARNA TYNEC, S.R.O.",K Náklí 523,Týnec nad Sázavou,8982,8982,8982,6018,6018,6018,6018,6018,2473,2066,1823,1595,1375,1162,956,757,5741,5508,5368,4409,6647,6276,6826,6232,6255,4884,5510,6240,,,,,,11249,5368,4409,6647,6276,6826,6232,6255,4884,5510,6240,,,,
Czech Republic,Operator Holding Account,"TEPLARNA VARNSDORF, A.S.",Palackého 2760,Varnsdorf,65449,65449,65449,51740,51740,51740,51740,51740,22565,20138,17938,11866,10175,8686,7714,6839,52266,49906,41268,38675,37215,44036,39372,35351,33604,26798,25303,27866,,,,,,102172,41268,38675,37215,44036,39372,35351,33604,26798,25303,27866,,,,
Czech Republic,Operator Holding Account,"TEPLARNY BRNO, A.S.",Okružní 25,Brno-Lesná,19508,19508,19508,10398,10398,10398,10398,10398,2864,1265,922,807,0,0,0,0,10458,8978,7659,5915,7643,8058,5019,3265,2052,957,944,372,,,,,,19436,7659,5915,7643,8058,5019,3265,2052,957,944,372,,,,
Czech Republic,Operator Holding Account,"TEPLARNY BRNO, A.S.",Okružní 25,Brno-Lesná,10494,10494,10494,10442,10442,10442,10442,10442,,,,,,,,,10143,9374,8413,8232,8532,9047,7800,8271,,,,,,,,,,19517,8413,8232,8532,9047,7800,8271,,,,,,,,
Czech Republic,Operator Holding Account,"TEPLARNY BRNO, A.S.",Okružní 25,Brno-Lesná,,,,3112,3112,3112,3112,3112,,,,,,,,,1537,3112,2454,2760,3205,3769,3597,3252,,,,,,,,,1537,3112,2454,2760,3205,3769,3597,3252,,,,,,,,
Czech Republic,Operator Holding Account,"TEPLARNY BRNO, A.S.",Okružní 25,Brno-Lesná,103879,103879,103879,96271,96271,96271,96271,96271,18319,14775,11654,8945,3781,3195,2628,2082,96271,61101,46217,49316,53829,61590,22992,17731,19316,11237,13527,10155,,,,,,157372,46217,49316,53829,61590,22992,17731,19316,11237,13527,10155,,,,
